26969,california,1988,Pac-10,0.606,73.3,Rich Brashears,8,0,1.4,1,1,1,0.5,0.4,0.3,0,0,0.3,0.6,Lou Campanelli 
26970,southern-california,1988,Pac-10,0.313,72.3,Rich Grande,32,0,0,0.403,0.469,0.356,0.596,1.9,4.1,1.6,0,0,3.3,George Raveling 
26971,nebraska,1988,Big 8,0.515,76.8,Rich King,33,22,23.4,0.579,0.579,0,0.655,5.9,1.6,0.7,1.5,2.4,11,Danny Nee 
26972,syracuse,1988,Big East,0.789,89.7,Rich Manning,36,2,9.7,0.511,0.511,0,0.763,1.8,0.2,0.1,0.3,0.7,3.4,Jim Boeheim 
26973,cornell,1988,Ivy,0.385,66.4,Rich Medina,25,2,16.5,0.464,0.468,0,0.536,2.5,0.2,0.3,0.5,1.9,5.2,Mike Dement 
26974,vermont,1988,NAC,0.222,67.8,Rich Tarrant,20,0,0,0.427,0.494,0.15,0.75,2.9,1,1,0,0,6.4,Tom Brennan 
26975,oregon-state,1988,Pac-10,0.733,77.1,Rich Wold,2,0,2,0,0,0,0.5,0,0.5,0.5,0,0.5,0.5,Ralph Miller 
26976,samford,1988,A-Sun,0.296,65.6,Richard Bailey,18,3,6.1,0.3,0.368,0.182,0.4,1,0.4,0.4,0,0.5,1.2,Ed McLean 
26977,howard,1988,MEAC,0.321,65.1,Richard Benbow,3,0,0,0,0,0,0.5,0.3,1,0,0,0,0.3,A.B. Williamson 
26978,minnesota,1988,Big Ten,0.613,76.2,Richard Coffey,23,22,26.7,0.507,0.507,0,0.656,8.7,0.9,0.9,0.1,1.7,7.3,Clem Haskins 
26979,oklahoma-state,1988,Big 8,0.567,83.5,Richard Dumas,28,28,30.4,0.448,0.459,0.238,0.617,7,2.6,2.5,1.1,2.9,15.7,Leonard Hamilton 
26980,houston,1988,SWC,0.548,78.7,Richard Hollis,31,0,0,0.457,0.512,0.336,0.787,8.4,2.7,0.9,0.3,0,17.1,Pat Foster 
26981,rice,1988,SWC,0.429,72,Richard Holmes,19,0,0,0.63,0.63,0,0.744,1,0.6,0.1,0.1,0,3.3,Scott Thompson 
26982,duquesne,1988,A-10,0.448,81.1,Richard Jean,16,0,0,0.438,0.5,0,0.636,0.3,0.9,0.3,0,0,1.3,Jim Satalin 
26983,louisiana-state,1988,SEC,0.625,92.7,Richard Krajewski,26,0,0,0.316,0.316,0,0.667,1.4,0.2,0.2,0.1,0,0.8,Dale Brown 
26984,oregon,1988,Pac-10,0.276,67.4,Richard Lucas,29,0,0,0.527,0.527,0,0.53,4.8,0.9,0.5,0.1,0,5.2,Don Monson 
26985,virginia,1988,ACC,0.667,81.9,Richard Morgan,33,33,34.8,0.417,0.447,0.371,0.864,4.1,3,1.7,0.4,2.1,20.4,Terry Holland 
26986,weber-state,1988,Big Sky,0.607,76,Richard Nelson,4,0,3,0,0,0,1,1,0,0,0.3,0.3,0.5,Denny Huston 
26987,coastal-carolina,1988,Big South,0.5,72.9,Richard Scantlebury,27,0,0,0.468,0.47,0,0.67,6.5,1.6,0.9,0.4,0,12.4,Russ Bergman 
26988,georgia-southern,1988,A-Sun,0.793,77.4,Richard Sherrod,29,25,25.2,0.556,0.566,0,0.65,6.7,1.4,0.7,0.8,1.4,9.1,Frank Kerns 
26989,lafayette,1988,ECC,0.667,67.1,Richard Soto,12,0,4.3,0.5,0.5,0,0.455,1.2,0.3,0.2,0.1,0.3,1.6,John Leone 
26990,saint-josephs,1988,A-10,0.276,67.7,Richard Stewart,23,3,8.8,0.368,0.408,0.125,0.462,0.9,0.7,0.8,0.1,1.1,2.4,Jim Boyle 
26991,samford,1988,A-Sun,0.296,65.6,Richard Sutherland,27,27,27.3,0.577,0.577,0,0.762,7,1,0.6,0.1,1.8,14.3,Ed McLean 
26992,nebraska,1988,Big 8,0.515,76.8,Richard van Poelgeest,29,17,19.2,0.582,0.582,0,0.519,5,0.6,0.4,0.2,1.7,8.6,Danny Nee 
26993,kentucky,1988,SEC,0.406,69.4,Richie Farmer,27,5,9,0.28,0.276,0.283,0.857,0.7,0.4,0.1,0,0.4,3.1,Eddie Sutton 
26994,stephen-f-austin,1988,Southland,0.357,69.7,Rick Achberger,22,0,0,0.476,0.476,0,0.5,1.5,0.5,0.1,0.2,0,2.1,Mike Martin 
26995,butler,1988,MW Coll,0.393,68.8,Rick Berry,27,0,0,0.5,0.5,0,0.64,2.8,0.3,0.3,0,0,2.1,Joe Sexson 
26996,kansas,1988,Big 8,0.613,89,Rick Calloway,0,0,0,0,0,0,0,0,0,0,0,0,0,Roy Williams 
26997,rutgers,1988,A-10,0.581,76.9,Rick Dadika,31,0,0,0.461,0.522,0.41,0.819,3.2,3.8,2.5,0.1,0,13.1,Bob Wenzel 
26998,butler,1988,MW Coll,0.393,68.8,Rick Donovan,23,0,0,0.308,0.444,0,0.714,0.4,0.3,0,0,0,0.6,Joe Sexson 
26999,north-carolina,1988,ACC,0.784,90,Rick Fox,37,17,22.4,0.583,0.598,0.448,0.79,3.8,2.1,1.3,0.4,2.4,11.5,Dean Smith 
27000,ball-state,1988,MAC,0.906,71.9,Rick Hall,28,1,5.3,0.444,0.444,0,0.5,1,0.1,0.1,0,0.3,1,Rick Majerus 
27001,ohio,1988,MAC,0.414,75.9,Rick Hoffman,23,0,0,0.471,0.471,0,0.636,1.3,0.2,0.3,0.1,0,1.7,Billy Hahn 
27002,long-island-university,1988,NEC,0.321,74.3,Rick Lizzo,8,1,2.4,0.286,0.333,0.25,0.333,0.5,0.1,0,0.1,0.5,0.8,Paul Lizzo 
27003,brown,1988,Ivy,0.269,70.9,Rick Lloyd,26,13,30.2,0.409,0.393,0.43,0.727,2.7,3.2,1.3,0,2.7,9.3,Mike Cingiser 
27004,navy,1988,CAA,0.214,65.6,Rick Marusich,21,0,7.6,0.407,0.407,0,0.381,1.4,0,0.2,0.2,0.6,1.4,Pete Herrmann 
27005,hardin-simmons,1988,A-Sun,0.296,65.4,Rick Nickerson,27,0,0,0.42,0.415,0.427,0.792,3.7,2.5,1,0.1,0,19.3,Dennis Harp 
27006,bucknell,1988,ECC,0.742,81,Rick Pfaff,16,0,0,0.2,0.2,0,0.833,0.8,0.1,0.1,0.1,0,0.4,Charles Woollum 
27007,toledo,1988,MAC,0.516,67.8,Rick Rightnowar,27,0,0,0.286,0.389,0.1,0.591,0.9,0.6,0.7,0.1,0,1.1,Jay Eck 
27008,southern-illinois,1988,MVC,0.588,78.5,Rick Shipley,33,31,30.2,0.489,0.512,0.188,0.621,7.3,1.5,0.8,0.4,1.8,8.8,Rich Herrin 
27009,detroit-mercy,1988,MW Coll,0.25,70.6,Rick Taylor,16,0,0,0.391,0.467,0.25,0.917,0.7,0.1,0,0,0,1.9,Ricky Byrdsong 
27010,pepperdine,1988,WCAC,0.606,77.9,Rick Welch,30,0,10.9,0.452,0.28,0.568,0.758,1,1,0.4,0,0.7,3.4,Tom Asbury 
27011,tennessee,1988,SEC,0.633,84,Rickey Clark,20,3,11.1,0.327,0.333,0.25,0.457,1.1,0.9,0.3,0.1,1.4,2.7,Don DeVoe 
27012,prairie-view,1988,SWAC,0.407,74.5,Rickey Dunlap,27,0,19.7,0.384,0.397,0.363,0.563,3.8,0.7,0.4,0.2,1.4,7.4,Jim Duplantier 
27013,illinois-state,1988,MVC,0.433,64.7,Rickey Jackson,30,0,31.6,0.428,0.479,0.353,0.797,4,1.7,1.2,0.4,2,15.8,Bob Donewald 
27014,southern-mississippi,1988,Metro,0.37,78.7,Rickey Jones,5,0,0,0.308,0.308,0,0.667,1.2,0.4,0,0.4,0,2,M.K. Turk 
27015,wichita-state,1988,MVC,0.633,77.7,Ricky Bell,11,0,2,0.333,0.333,0,1,0.3,0.1,0.1,0,0.2,0.4,Eddie Fogler 
27016,louisiana-state,1988,SEC,0.625,92.7,Ricky Blanton,32,0,38.5,0.518,0.547,0.404,0.794,8.2,4.6,1.5,0.4,2.7,20.3,Dale Brown 
27017,california-irvine,1988,Big West,0.414,81.6,Ricky Butler,26,18,24.1,0.56,0.56,0,0.693,6.7,1,0.8,0.6,2.3,11.2,Bill Mulligan 
27018,south-carolina-state,1988,MEAC,0.758,82.1,Ricky Byrd,31,0,0,0.333,0.354,0,0.717,0.4,0.7,0.3,0.1,0,2.3,Cy Alexander 
27019,howard,1988,MEAC,0.321,65.1,Ricky Dodson,24,0,0,0.403,0.403,0.4,0.385,0.8,1.6,0.4,0,0,2.9,A.B. Williamson 
27020,north-carolina-wilmington,1988,CAA,0.533,69.7,Ricky Griffin,3,0,0,0.5,0.5,0,0.6,3,0.7,0.3,0.3,0.7,4.3,Robert McPherson 
27021,clemson,1988,ACC,0.633,79.8,Ricky Jones,26,16,11.5,0.427,0.437,0.4,0.76,1.5,0.7,0.3,0.2,0.9,4.3,Cliff Ellis 
27022,delaware,1988,ECC,0.5,72,Ricky Long,5,0,3,0.5,0.667,0,0,0.4,0,0,0,0,0.8,Steve Steinwedel 
27023,north-texas,1988,Southland,0.483,78.7,Ricky Robertson,29,0,0,0.361,0.382,0.267,0.405,4.4,3.7,2.2,0.3,0,10.4,Jimmy Gales 
27024,weber-state,1988,Big Sky,0.607,76,Rico Washington,28,27,33.5,0.572,0.572,0,0.708,10.8,1.8,0.6,1.1,2.1,22.1,Denny Huston 
27025,idaho,1988,Big Sky,0.806,76.2,Riley Smith,31,0,0,0.651,0.651,0,0.649,6.6,0.7,1.2,0.5,0,15.9,Kermit Davis 
27026,california-irvine,1988,Big West,0.414,81.6,Rob Doktorczyk,21,3,15.4,0.46,0.468,0.333,0.75,3.3,0.6,0.3,0.5,0.8,3.2,Bill Mulligan 
27027,wright-state,1988,Ind,0.607,82.6,Rob Geistwhite,14,0,0,0.526,0.563,0.333,0.75,1.9,0.8,0.4,0.1,0,1.9,Ralph Underhill 
27028,ball-state,1988,MAC,0.906,71.9,Rob Harmon,0,0,0,0,0,0,0,0,0,0,0,0,0,Rick Majerus 
27029,delaware,1988,ECC,0.5,72,Rob Jackson,28,7,23.3,0.353,0.377,0.28,0.789,1.6,2.7,0.9,0.1,1.2,4.4,Steve Steinwedel 
27030,st-bonaventure,1988,A-10,0.464,70.5,Rob Lanier,28,28,33.7,0.413,0.442,0.368,0.747,2.4,5.3,1.7,0.2,3.4,10.5,Ron DeCarli 
27031,new-mexico,1988,WAC,0.667,79.7,Rob Loeffel,26,0,0,0.5,0.5,0,0.658,2.5,0.5,0.1,0.3,0,3.5,Dave Bliss 
27032,minnesota,1988,Big Ten,0.613,76.2,Rob Metcalf,18,0,4.8,0.214,0.273,0,0.25,0.6,0.2,0.2,0.1,0.3,0.4,Clem Haskins 
27033,saint-francis-pa,1988,NEC,0.448,79,Rob Pasci,11,0,0,1,0,0,0.75,0.4,0,0,0,0,0.5,Jim Baron 
27034,new-mexico,1988,WAC,0.667,79.7,Rob Robbins,33,0,0,0.523,0.554,0.491,0.917,2.7,3,1.1,0.3,0,15.8,Dave Bliss 
27035,northwestern,1988,Big Ten,0.321,74.3,Rob Ross,27,13,18,0.441,0.321,0.525,0.84,1.1,3.2,1,0,0,3.8,Bill E. Foster 
27036,boston-college,1988,Big East,0.414,73.1,Rob Schnatmeier,0,0,0,0,0,0,0,0,0,0,0,0,0,Jim OBrien 
27037,dartmouth,1988,Ivy,0.654,75.8,Rob Summers,24,0,12.8,0.338,0.327,0.385,0.783,1.4,0.4,0.4,0,0.6,2.9,Paul Cormier 
27038,valparaiso,1988,Mid-Cont,0.345,71.2,Rob Towery,26,0,6.3,0.4,0.5,0.167,0.583,0.7,0.3,0.2,0,0.4,0.9,Homer Drew 
27039,villanova,1988,Big East,0.529,71.6,Rob Tribuiani,10,0,0,1,1,0,0.167,0.7,0,0.1,0,0,0.3,Rollie Massimino 
27040,indiana-state,1988,MVC,0.143,71.8,Rob Vickers,26,12,11.7,0.371,0.4,0.324,0.529,1.5,3,0.4,0,1.2,3.3,Ronald Greene 
27041,wisconsin,1988,Big Ten,0.6,70,Rob Willey,9,0,0,0.5,0.5,0,0,0.6,0,0.3,0.3,0,0.9,Steve Yoder 
27042,north-carolina-wilmington,1988,CAA,0.533,69.7,Robbie Carter,26,0,0,0.476,0.476,0,0.3,3.2,0.4,0.7,0,1.1,3.2,Robert McPherson 
27043,oral-roberts,1988,Ind,0.286,86.5,Robbie Stecker,4,0,3.3,0.333,0,1,0,0.3,0.8,0,0,0.5,0.8,Ken Trickey 
27044,idaho-state,1988,Big Sky,0.333,67,Robert Andersson,26,16,18.7,0.551,0.551,0,0.706,3.3,0.7,0.2,0.4,1.3,6,Jim Boutin 
27045,texas-tech,1988,SWC,0.464,69.5,Robert Brashear,6,0,0,0,0,0,0.5,0.2,0,0,0,0,0.2,Gerald Myers 
27046,duke,1988,ACC,0.778,86.5,Robert Brickey,36,27,25.1,0.57,0.576,0.333,0.564,5.8,1.3,1.1,2.2,2.2,11,Mike Krzyzewski 
27047,jackson-state,1988,SWAC,0.536,78,Robert Carter,27,0,0,0.486,0.479,1,0.56,3.8,0.6,0.1,1.2,0,3.7,John Prince 
27048,brooklyn,1988,Ind,0.148,66.8,Robert Cooper,10,1,8.5,0.15,0.176,0,0.5,1.7,0,0.1,0.4,0.4,1.4,Mark Reiner 
27049,citadel,1988,Southern,0.571,77.7,Robert Dalley,24,0,0,0.56,0.56,0,0.69,3,0.2,0.1,0.2,0,3.2,Randy Nesbit 
27050,coastal-carolina,1988,Big South,0.5,72.9,Robert Dowdell,28,0,0,0.481,0.51,0.391,0.767,3.5,6,1.8,0,0,10.7,Russ Bergman 
27051,george-mason,1988,CAA,0.645,78.2,Robert Dykes,31,0,0,0.567,0.569,0,0.761,7.5,1.2,0.7,1.2,0,10.3,Ernie Nestor 
27052,saint-marys-ca,1988,WCAC,0.833,76.1,Robert Haugen,29,29,28.8,0.622,0.638,0.222,0.74,5.8,1.2,0.5,0.4,1.5,13.2,Lynn Nance 
27053,air-force,1988,WAC,0.5,71.9,Robert Hawking,6,0,0,0.5,0,1,0.75,0.5,0.8,0.7,0,0,1.5,Reggie Minton 
27054,western-carolina,1988,Southern,0.429,71.4,Robert Hill,26,2,17.5,0.415,0.438,0,0.627,2.5,0.8,1.3,0.4,1.6,5,Dave Possinger 
27055,new-orleans,1988,ASC,0.633,68.9,Robert Hokett,30,27,32.8,0.471,0.492,0.353,0.791,2.7,2.8,1,0.1,1.9,9.1,Tim Floyd 
27056,alabama,1988,SEC,0.742,76,Robert Horry,31,9,19,0.427,0.436,0.308,0.644,5,1.1,0.7,1.2,1.2,6.5,Wimp Sanderson 
27057,nicholls-state,1988,Ind,0.429,70.9,Robert Lee,28,0,0,0.414,0.347,0.457,0.771,1.9,2.6,1.1,0,0,9.5,Gordon Stauffer 
27058,radford,1988,Big South,0.536,78.4,Robert Lineburg,11,0,4.1,0.238,0.267,0.167,1,0.6,0.3,0.1,0.1,0.1,1.2,Oliver Purnell 
27059,louisiana-tech,1988,ASC,0.719,80.8,Robert McAlister,10,0,0,0.778,0.778,0,0.5,0.9,0,0,0,0,1.5,Tommy Joe Eagles 
27060,auburn,1988,SEC,0.321,75.9,Robert McKie,27,0,0,0.468,0.468,0,0.629,5.8,0.6,0.3,0.6,0,6.5,Sonny Smith 
27061,southern-utah,1988,Ind,0.357,74.5,Robert Nakken,28,11,20.2,0.492,0.492,0,0.519,4.1,2.4,0.7,0.2,1.9,5.8,Neil Roberts 
27062,tennessee-state,1988,OVC,0.143,70.2,Robert Neely,26,0,0,0.484,0.484,0,0.657,7.1,0.7,1.6,1.5,0,16.3,Larry Reid 
27063,florida-international,1988,Ind,0.357,84.2,Robert Rowe,28,0,0,0.482,0.5,0.368,0.806,2.5,3.3,1,0.3,0,7,Rich Walker 
27064,morgan-state,1988,MEAC,0.552,72.3,Robert Sellers,12,0,8.2,0.273,0.313,0.167,1,0.8,1.1,0.3,0,1.6,1.6,Nathaniel Frazier 
27065,wake-forest,1988,ACC,0.464,76.1,Robert Siler,28,2,20.7,0.469,0.519,0.361,0.706,2.8,1.8,0.5,0,1.8,8.6,Bob Staak 
27066,idaho,1988,Big Sky,0.806,76.2,Robert Spellman,25,0,0,0.382,0.409,0.356,0.706,0.9,0.9,0.4,0,0,3.8,Kermit Davis 
27067,jackson-state,1988,SWAC,0.536,78,Robert Stiff,24,0,0,0.459,0.459,0,0.632,3.3,0.6,0.5,0.1,0,6.9,John Prince 
27068,duquesne,1988,A-10,0.448,81.1,Robert Vriend,15,0,0,0.267,0.267,0,0.4,0.6,0.1,0.1,0.1,0,0.7,Jim Satalin 
27069,north-carolina-asheville,1988,Big South,0.533,78.1,Robert Watson,30,0,0,0.497,0.497,0,0.676,4.1,0.6,0.4,0.3,0,8.4,Don Doucette 
27070,st-johns-ny,1988,Big East,0.606,70.6,Robert Werdann,29,0,26.7,0.495,0.5,0,0.667,6.6,1.3,0.9,1.1,2.7,7.9,Lou Carnesecca 
27071,mississippi-state,1988,SEC,0.464,73.9,Robert Woodard,12,0,0,0.353,0.379,0.2,0.75,1.8,0.8,0.8,0,0,3.1,Richard Williams 
27072,southern,1988,SWAC,0.645,97.3,Robert Youngblood,31,0,0,0.624,0.625,0.5,0.607,6.7,1.3,0.8,0.6,0,12.2,Ben Jobe 
27073,east-carolina,1988,CAA,0.517,69.4,Robin House,13,0,3.9,0.214,0.375,0,0.667,0.5,0.2,0.1,0.1,0.5,0.8,Mike Steele 
27074,marshall,1988,Southern,0.5,84.3,Robin Ogletree,1,0,4,0,0,0,0,0,0,0,0,0,0,Rick Huckabay 
27075,wyoming,1988,WAC,0.452,72.8,Robyn Davis,30,0,0,0.461,0.486,0.38,0.73,5.1,1.3,1.3,0.5,0,19.5,Benny Dees 
27076,wagner,1988,NEC,0.407,75.1,Roch Okemba,19,0,0,0.436,0.468,0.387,0.85,4.5,0.8,0.3,0.4,0,10.2,Neil Kennett 
27077,st-bonaventure,1988,A-10,0.464,70.5,Rocky Llewellyn,28,28,34.9,0.514,0.519,0.375,0.745,6.9,1.1,1,0.4,3.1,20.2,Ron DeCarli 
27078,pittsburgh,1988,Big East,0.567,78.9,Rod Brookin,29,5,23.8,0.449,0.482,0.395,0.656,3.1,1,1.3,0.2,1.8,10.2,Paul Evans 
27079,georgia,1988,SEC,0.484,76.5,Rod Cole,31,0,0,0.492,0.504,0.364,0.655,3.8,2.7,1.4,0,0,5.5,Hugh Durham 
27080,marquette,1988,Ind,0.464,74.1,Rod Grosse,16,4,7.8,0.467,0.467,0,0.333,1.8,0.3,0.1,0.3,0.4,1.9,Bob Dukiet 
27081,eastern-illinois,1988,Mid-Cont,0.5,79.7,Rod McKinnis,0,0,0,0.222,0.222,0,0.222,0,0,0,0,0,0,Rick Samuels 
27082,clemson,1988,ACC,0.633,79.8,Rod Mitchell,18,0,5.1,0.56,0.56,0,0.167,1.7,0,0,0.4,0.1,1.6,Cliff Ellis 
27083,california-irvine,1988,Big West,0.414,81.6,Rod Palmer,29,27,32.1,0.437,0.434,0.441,0.6,2.6,3,1,0.1,3.1,15.1,Bill Mulligan 
27084,west-virginia,1988,A-10,0.839,78.1,Rod Samuel,11,0,4.8,0.182,0.286,0.105,0.571,0.8,0.1,0.3,0.1,0.6,1.6,Gale Catlett 
27085,connecticut,1988,Big East,0.581,72.7,Rod Sellers,31,0,0,0.464,0.469,0,0.538,4.2,0.2,0.2,0.3,0,3.8,Jim Calhoun 
27086,wyoming,1988,WAC,0.452,72.8,Rod Tyson,25,0,0,0.516,0.517,0.5,0.583,2,0.2,0.2,0.1,0,1.9,Benny Dees 
27087,portland,1988,WCAC,0.071,62,Rodd Miller,25,0,12.6,0.351,0.556,0.286,0.75,0.9,0.9,0.4,0,1,2.8,Larry Steele 
27088,mississippi-valley-state,1988,SWAC,0.286,75.4,Roddy Coleman,28,0,0,0.404,0.404,0,0.707,8.7,0.9,0.9,0.8,0,11.5,Lafayette Stribling 
27089,nevada,1988,Big Sky,0.571,90.2,Roddy Shepard,0,0,0,0,0,0,0,0,0,0,0,0,0,Len Stevens 
27090,colorado,1988,Big 8,0.25,76.6,Rodell Guest,28,20,19.1,0.438,0.443,0.25,0.547,4.2,1.4,0.5,0.8,1.6,5.8,Tom Miller 
27091,texas-pan-american,1988,ASC,0.536,68.9,Roderick Brown,2,0,0,0.409,0.444,0.25,0.8,2.5,3,0,0,0,11.5,Kevin Wall 
27092,southern-methodist,1988,SWC,0.448,69.8,Roderick Hampton,28,0,0,0.38,0.368,0.6,0.658,2.7,3.8,1.1,0.1,0,4.4,John Shumate 
27093,brooklyn,1988,Ind,0.148,66.8,Rodger Laing,9,8,25.1,0.545,0.545,0,0.62,6.6,0.7,0.8,1.1,2.7,10.1,Mark Reiner 
27094,north-carolina-at,1988,MEAC,0.333,72,Rodney Bowens,12,0,0,0.727,0.727,0,0.25,1.1,0,0,0,0,1.4,Don Corbett 
27095,canisius,1988,NAC,0.464,69.5,Rodney Brown,28,0,0,0.431,0.444,0.414,0.6,1.7,4.5,1.5,0,0,5.7,Marty Marbach 
27096,santa-clara,1988,WCAC,0.645,69,Rodney Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,Carroll Williams 
27097,drake,1988,MVC,0.414,69.1,Rodney Chamble,28,13,14.8,0.473,0.5,0,0.66,1.6,3,1,0,1.3,3.7,Tom Abatemarco 
27098,mississippi-valley-state,1988,SWAC,0.286,75.4,Rodney Dillard,21,0,0,0.452,0.452,0,0.333,1.7,0.2,0,0.4,0,1.9,Lafayette Stribling 
27099,memphis,1988,Metro,0.656,79.5,Rodney Douglas,32,30,27.6,0.532,0.535,0.4,0.758,5.8,2.8,1.8,0.4,2,10.3,Larry Finch 
27100,south-carolina-state,1988,MEAC,0.758,82.1,Rodney Fossitt,7,0,0,0.25,0.25,0,0.5,0.7,0.1,0,0.7,0,0.4,Cy Alexander 
27101,liberty,1988,Ind,0.37,72,Rodney Harden,22,2,13.7,0.389,0.5,0.375,0.733,0.6,1.6,0.4,0.1,1.2,4.1,Jeff Meyer 
27102,ball-state,1988,MAC,0.906,71.9,Rodney Haynes,8,0,2.8,0.333,0,0.333,0.75,0,0.1,0,0,0.6,1.1,Rick Majerus 
27103,butler,1988,MW Coll,0.393,68.8,Rodney Haywood,28,0,0,0.522,0.522,0,0.391,2.9,0.6,0.3,0.1,0,2.9,Joe Sexson 
27104,penn-state,1988,A-10,0.625,77.1,Rodney Henderson,19,0,0,0.5,0.5,0,0.364,0.5,0.1,0.1,0.3,0,0.8,Bruce Parkhill 
27105,st-francis-ny,1988,NEC,0.467,68.9,Rodney Henry,27,27,34.1,0.466,0.519,0.346,0.686,3.3,4.2,1.7,0.1,2.7,12.3,Rich Zvosec 
27106,chicago-state,1988,Ind,0.429,73.8,Rodney Hull,28,0,0,0.463,0.465,0,0.689,8.7,1.9,1.5,0.6,0,10.5,Tommy Suitts 
27107,portland,1988,WCAC,0.071,62,Rodney Johnson,18,4,13.1,0.337,0.395,0.286,0.5,1.3,0.6,0.4,0.1,1.4,4.4,Larry Steele 
27108,east-tennessee-state,1988,Southern,0.645,85.5,Rodney Jones,24,0,0,0.545,0.667,0,0.333,0.9,0.3,0.1,0.1,0,0.6,Les Robinson 
27109,san-diego-state,1988,WAC,0.414,73.8,Rodney Jones,26,3,13.2,0.52,0.561,0.333,0.76,1.1,1.3,0.5,0,1.2,2.8,Jim Brandenburg 
27110,south-carolina-state,1988,MEAC,0.758,82.1,Rodney Mack,33,0,0,0.667,0.667,0,0.733,10.9,0.3,0.7,0.3,0,15.3,Cy Alexander 
27111,centenary-la,1988,A-Sun,0.533,81.7,Rodney Martin,24,0,0,0.398,0.4,0.333,0.706,2.6,0.9,0.2,0.1,0,3.8,Tommy Canterbury 
27112,texas-el-paso,1988,WAC,0.788,78.4,Rodney McKoy,15,2,7.2,0.316,0.316,0,0.304,1.5,0.3,0.3,0,0.9,1.3,Don Haskins 
27113,north-carolina-state,1988,ACC,0.71,84.5,Rodney Monroe,31,31,34.3,0.468,0.515,0.401,0.797,4.8,2.9,0.9,0.1,2.1,21.4,Jim Valvano 
27114,south-carolina-state,1988,MEAC,0.758,82.1,Rodney Moore,14,0,0,0.462,0.545,0,0.308,1.2,0,0.1,0.1,0,1.1,Cy Alexander 
27115,george-washington,1988,A-10,0.036,68.4,Rodney Patterson,28,21,30.8,0.356,0.398,0.317,0.768,2.9,4.6,1.3,0.1,3.5,8.2,John Kuester 
27116,appalachian-state,1988,Southern,0.714,76.1,Rodney Peel,28,28,33.5,0.431,0.457,0.42,0.769,2.5,2.8,1.7,0,1.8,13.5,Tom Apke 
27117,western-kentucky,1988,Sun Belt,0.483,76,Rodney Ross,24,4,11,0.486,0.486,0,0.571,3.5,0.3,0.4,0.3,0.6,2.2,Murray Arnold 
27118,san-jose-state,1988,Big West,0.179,65.3,Rodney Scott,16,15,33.4,0.468,0.478,0.286,0.586,2.8,4.6,0.8,0.1,0,10.5,Bill Berry 
27119,villanova,1988,Big East,0.529,71.6,Rodney Taylor,34,0,0,0.493,0.495,0,0.746,6.3,0.6,0.6,0.1,0,9.1,Rollie Massimino 
27120,georgia-state,1988,A-Sun,0.5,85,Rodney Turner,28,28,27.4,0.58,0.58,0,0.628,9.9,0.9,1.2,0.1,2,10.3,Bob Reinhart 
27121,southern-mississippi,1988,Metro,0.37,78.7,Roger Boyd,23,0,0,0.483,0.488,0,0.552,2.7,0.3,0.1,0.3,0,4.3,M.K. Turk 
27122,brooklyn,1988,Ind,0.148,66.8,Roger Brooks,25,21,21.5,0.482,0.482,0,0.537,3.4,0.6,1,0.4,1.3,5.5,Mark Reiner 
27123,houston,1988,SWC,0.548,78.7,Roger Fernandes,31,0,0,0.466,0.47,0,0.815,4.3,0.6,0.9,0,0,6.2,Pat Foster 
27124,ball-state,1988,MAC,0.906,71.9,Roger Hubbard,1,0,1,0,0,0,1,1,0,0,0,0,2,Rick Majerus 
27125,southern-utah,1988,Ind,0.357,74.5,Roger McDonald,20,16,22.4,0.366,0.364,0.385,0.696,4.6,2.6,1,0.3,2.5,7.5,Neil Roberts 
27126,green-bay,1988,Mid-Cont,0.5,68.7,Roger Ripley,22,9,18.1,0.63,0.63,0,0.72,3.6,0.5,0.5,0.7,0.5,5.5,Dick Bennett 
27127,saint-louis,1988,MW Coll,0.73,74.1,Roland Gray,37,36,32.4,0.527,0.538,0.5,0.703,6.3,2.2,1,0.1,2,14.9,Rich Grawer 
27128,western-kentucky,1988,Sun Belt,0.483,76,Roland Shelton,29,21,30,0.428,0.435,0.413,0.75,3.1,2,0.3,0.1,1.7,11.5,Murray Arnold 
27129,north-carolina-state,1988,ACC,0.71,84.5,Roland Whitley,8,0,2.5,0.5,0.5,0,1,0.4,0,0,0,0.9,0.8,Jim Valvano 
27130,long-beach-state,1988,Big West,0.464,69.1,Rolf Jacobs,20,0,0,0.407,0.407,0,0.588,7,2.5,1.7,0.2,0,7.7,Joe Harrington 
27131,northwestern-state,1988,Southland,0.448,88,Roman Banks,28,0,0,0.53,0.554,0.357,0.627,3.5,4.1,1.2,0,0,11.4,Dan Bell 
27132,ball-state,1988,MAC,0.906,71.9,Roman Muller,31,1,12.3,0.561,0.561,0,0.667,2.8,0,0.2,1.3,0.7,5,Rick Majerus 
27133,grambling,1988,SWAC,0.517,77.3,Romero Dupree,13,0,0,0.419,0.333,0.5,0.75,0.5,1.2,0.1,0,0,2.8,Robert Hopkins 
27134,morehead-state,1988,OVC,0.484,78.7,Ron Barnes,13,0,2.8,0,0,0,0.462,0.6,0.1,0,0,0.2,0.5,Tommy Gaither 
27135,washington,1988,Pac-10,0.429,75.6,Ron Caldwell,4,0,0,0.3,0.333,0,0.667,2.3,0.3,0,0,0,2.5,Andy Russo 
