team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
baylor,1997,"Big 12",0.5,70.4,"David Jones",23,0,0,0.313,0.353,0.3,0.571,1.1,0.5,0.5,0.1,0,3,"Harry Miller "
san-diego-state,1997,WAC,0.464,69.3,"David Kaplansky",24,0,0,0.308,0.3,0.313,0.667,1,0.3,0.2,0,0,1.1,"Fred Trenkle "
florida-atlantic,1997,A-Sun,0.185,61.9,"David Kell",25,0,0,0.466,0.466,0,0.516,2.2,0.2,0.4,0.5,0,2.8,"Kevin Billerman "
central-connecticut-state,1997,NEC,0.154,65.6,"David Love",10,0,0,0.5,0.5,0,0.5,0.9,0.4,0.1,0.1,0,2.5,"Howie Dickenman "
north-texas,1997,"Big West",0.192,76.6,"David Miller",26,0,0,0.392,0.436,0.26,0.713,6.6,1.2,1.8,0.2,0,12.3,"Vic Trilli "
youngstown-state,1997,Mid-Cont,0.69,72.3,"David Milliren",24,0,0,0.222,0.25,0.167,0.462,0.8,0.1,0.2,0,0,0.6,"Dan Peters "
southeast-missouri-state,1997,OVC,0.519,73.2,"David Montgomery",27,0,0,0.621,0.621,0,0.705,5.3,1.4,0.2,0.9,0,12,"Gary Garner "
nevada,1997,"Big West",0.571,77,"David Morgan",28,0,0,0.503,0.509,0.25,0.667,7,1.8,0.5,0.8,0,8.5,"Pat Foster "
stanford,1997,Pac-10,0.857,80.2,"David Moseley",35,0,0,0.401,0.367,0.422,0.769,1.9,0.7,0.4,0.1,0,6.1,"Mike Montgomery "
texas-san-antonio,1997,Southland,0.593,75.9,"David Ode",5,0,0,0,0,0,0,0.6,0,0,0,0,0,"Tim Carter "
american,1997,CAA,0.321,61.6,"David Olsen",24,0,5.6,0.273,0.333,0.263,0.909,0.4,0.3,0.1,0,0.4,1.8,"Art Perry "
louisiana-lafayette,1997,"Sun Belt",0.581,75.4,"David Patrick",28,0,0,0.433,0.451,0.375,0.723,0.9,1.4,1,0,0,3.5,"Jessie Evans "
chattanooga,1997,Southern,0.464,63.3,"David Phillips",28,0,0,0.439,0.461,0.346,0.784,5.4,1.5,0.8,0.1,0,12.5,"Henry Dickerson "
mississippi-state,1997,SEC,0.5,71,"David Redding",10,0,0,0.6,0.6,0,0.4,0.9,0.1,0.3,0,0,1,"Richard Williams "
kansas-state,1997,"Big 12",0.586,74.6,"David Ries",12,0,0,0.333,0.333,0,0,0.6,0.1,0,0.2,0,0.2,"Tom Asbury "
vermont,1997,AEC,0.593,74.3,"David Roach",27,0,0,0.291,0.355,0.227,0.719,2.1,4,0.7,0,0,4.7,"Tom Brennan "
south-carolina,1997,SEC,0.742,71.3,"David Ross",17,0,0,0.412,1,0.259,0.214,1.2,0.4,0.1,0,0,2.2,"Eddie Fogler "
air-force,1997,WAC,0.385,68.2,"David Schuck",26,22,23.8,0.357,0.363,0,0.657,5,1.4,0.6,1.2,1.8,4.9,"Reggie Minton "
saint-marys-ca,1997,WCC,0.423,75.2,"David Sivulich",26,0,0,0.398,0.434,0.376,0.817,3.9,2.6,1.3,0,0,19.4,"Dave Bollwinkel "
drexel,1997,AEC,0.464,66.8,"David Stec",5,0,0,0,0,0,0.5,0.2,0,0.2,0,0,0.2,"Bill Herrion "
eastern-washington,1997,"Big Sky",0.593,76,"David Stone",10,0,0,0.5,0.5,0,0,0.2,0.3,0.2,0,0,0.4,"Steve Aggers "
sacramento-state,1997,"Big Sky",0.038,58.3,"David Swift",2,0,0,0,0,0,0,0,0,0,0,0,0,"Tom Abatemarco "
michigan-state,1997,"Big Ten",0.733,73.4,"David Thomas",24,0,0,0.469,0.494,0,0.533,3.8,0.8,0.5,0.2,0,3.5,"Tom Izzo "
yale,1997,Ivy,0.462,65.1,"David Tompkins",26,0,0,0.664,0.669,0,0.667,7.3,1.3,1,0.1,0,9.9,"Dick Kuchen "
stetson,1997,A-Sun,0.423,69.8,"David Watts",26,0,0,0.486,0.412,0.553,0.708,1.6,1.7,1,0,0,5.3,"Murray Arnold "
virginia-tech,1997,A-10,0.37,66.2,"David Whaley",9,0,0,0.545,0.8,0.333,0.8,0.4,0.1,0,0.1,0,2,"Bobby Hussey "
central-florida,1997,A-Sun,0.607,76.1,"Davin Granberry",28,0,0,0.672,0.672,0,0.358,4.1,0.6,0.7,0.5,0,7.1,"Kirk Speraw "
towson,1997,AEC,0.286,63.7,"DaVonn Harp",20,0,0,0.333,0.333,0,0.238,2.2,0.3,0.6,0.2,0,1,"Mike Jaskulski "
davidson,1997,Southern,0.667,71.3,"Davor Halbauer",28,0,0,0.388,0.439,0.358,0.73,2.3,1.5,0.8,0,0,6.4,"Bob McKillop "
south-alabama,1997,"Sun Belt",0.75,65,"Davorin Dalipagic",3,0,0,0.333,0.333,0,0,1.7,0,0,0.3,0,0.7,"Bob Weltlich "
texas-state,1997,Southland,0.607,72.8,"Davvon Bethea",28,0,0,0.438,0.438,0,0.581,3.2,0.6,0.3,0.6,0,3.6,"Mike Miller "
army,1997,Patriot,0.296,64.1,"Dax Pearson",27,0,0,0.553,0.563,0,0.695,4.1,0.3,0.6,0.5,0,9.1,"Pat Harris "
auburn,1997,SEC,0.533,68.9,"Daymeon Fishback",29,6,20.8,0.385,0.441,0.351,0.558,3.2,1.3,0.3,0.2,1.1,6.9,"Cliff Ellis "
fresno-state,1997,WAC,0.618,83.4,"Daymond Forney",14,0,0,0.426,0.488,0.167,0.639,5,1.3,0.8,1.6,0,11.4,"Jerry Tarkanian "
georgetown,1997,"Big East",0.516,71.7,"Daymond Jackson",27,0,0,0.5,0.514,0,0.529,3.6,0.8,1.4,0.1,0,8.1,"John Thompson "
long-beach-state,1997,"Big West",0.345,63.8,"DCean Bryant",29,0,0,0.459,0.481,0.416,0.628,6.9,2.1,0.9,0.7,0,12.7,"Wayne Morgan "
georgetown,1997,"Big East",0.516,71.7,"Dean Berry",21,0,0,0.342,0.423,0.302,0.727,0.6,0.2,0.2,0,0,3.7,"John Thompson "
iowa,1997,"Big Ten",0.645,80.2,"Dean Oliver",31,0,0,0.374,0.337,0.556,0.762,2.5,4.2,1.4,0,0,8.8,"Tom Davis "
hawaii,1997,WAC,0.7,77.6,"Dean Penebacker",7,0,0,0,0,0,0,0.1,0,0,0,0,0,"Riley Wallace "
central-connecticut-state,1997,NEC,0.154,65.6,"Dean Walker",26,0,0,0.385,0.428,0.156,0.72,5,2.9,1,0.3,0,7.7,"Howie Dickenman "
tennessee-tech,1997,OVC,0.3,65.8,"Deantoine Beasley",30,0,0,0.407,0.47,0.133,0.633,1.3,1.3,0.6,0.4,0,2.9,"Frank Harrell "
oregon-state,1997,Pac-10,0.433,70.7,"Deaundra Tanner",30,0,0,0.412,0.417,0.407,0.663,2.5,3,1.7,0.2,0,9,"Eddie Payne "
jackson-state,1997,SWAC,0.519,69.9,"DeCarto Draper",26,0,0,0.392,0.452,0.348,0.803,2.8,3.5,1.2,0.1,0,9.7,"Andy Stoglin "
prairie-view,1997,SWAC,0.433,72.5,"Decedric Giron",25,0,6.4,0.388,0.552,0.15,0.278,0.6,0.4,0.1,0,0.6,1.8,"Elwood Plummer "
idaho-state,1997,"Big Sky",0.231,68.9,"Dedrick Bell",21,0,0,0.342,0.344,0.341,0.35,1.6,0.6,0.6,0,0,5.4,"Herb Williams "
charlotte,1997,CUSA,0.645,73.6,"Dee Tolliver",27,0,0,0.412,0.438,0.4,0.8,0.7,0.1,0.3,0.1,0,2.4,"Melvin Watkins "
louisiana-state,1997,SEC,0.333,62.2,"DeJuan Collins",23,0,0,0.325,0.305,0.359,0.711,3.7,3.4,1.5,0.2,0,8.8,"John Brady "
alabama,1997,SEC,0.484,69.9,"Dejuan Shambley",5,0,4,1,1,0,0.5,0.2,0.6,0.2,0.6,0,0.6,"David Hobbs "
texas,1997,"Big 12",0.452,79.5,"Dejuan Vazquez",30,0,0,0.429,0.485,0.352,0.679,3.3,2,0.8,0.6,0,7.5,"Tommy Penders "
tennessee,1997,SEC,0.69,75.9,"Del Baker",25,0,7,0.354,0.429,0.296,1,1,0.5,0.2,0.2,0.9,1.8,"Jerry Green "
santa-clara,1997,WCC,0.643,73.2,"Delano DOyen",28,0,0,0.317,0.25,0.359,0.7,0.6,0.8,0.3,0,0,2.4,"Dick Davey "
bethune-cookman,1997,MEAC,0.037,60.9,"Delvin Thomas",27,0,0,0.548,0.553,0,0.51,4.5,0.3,0.8,1.5,0,5.2,"Horace Broadnax "
iowa-state,1997,"Big 12",0.4,63.7,"Delvin Washington",18,5,0,0.361,0.373,0.308,0.688,1.9,2.1,1,0.3,1.6,4.3,"Tim Floyd "
bowling-green-state,1997,MAC,0.385,68.3,"Demar Moore",26,0,0,0.389,0.392,0.384,0.741,3.4,3.5,1.6,0.1,0,12.3,"Dan Dakich "
charlotte,1997,CUSA,0.645,73.6,"DeMarco Johnson",31,0,0,0.501,0.518,0.36,0.779,9,1.4,1.4,0.6,0,21.1,"Melvin Watkins "
depaul,1997,CUSA,0.233,59.2,"Demarcus Gaines",27,0,0,0.429,0.455,0.091,0.706,7.9,0.7,0.6,0.4,0,6.8,"Pat Kennedy "
marquette,1997,CUSA,0.645,65.3,"Demarcus Minor",21,0,0,0.242,0.273,0.182,0.8,1,0.5,0.2,0,0,1.2,"Mike Deane "
tulane,1997,CUSA,0.241,66.6,"Demetric Shaw",10,0,0,0.2,0.25,0.133,0.5,1.7,1,0.4,0.1,0,1.8,"Perry Clark "
alabama,1997,SEC,0.484,69.9,"Demetrius Alexander",31,30,31.1,0.462,0.487,0.327,0.784,8.3,1.2,1.1,1.2,2.9,12.5,"David Hobbs "
north-carolina-greensboro,1997,Southern,0.321,63.7,"Demetrius Cherry",25,0,0,0.541,0.548,0,0.694,8.6,0.6,1.2,0.4,0,12.9,"Randy Peele "
chicago-state,1997,Mid-Cont,0.074,68,"Demetrius Payton",21,0,0,0.364,0.364,0,0.636,1.4,0.1,0.3,0.1,0,1.9,"Phillip Gary "
fresno-state,1997,WAC,0.618,83.4,"Demetrius Porter",34,0,0,0.417,0.5,0.37,0.593,0.9,2,0.8,0.1,0,3.1,"Jerry Tarkanian "
southeast-missouri-state,1997,OVC,0.519,73.2,"Demetrius Watson",22,0,0,0.556,0.56,0,0.677,5.2,1.1,0.6,0.2,0,8.8,"Gary Garner "
mcneese-state,1997,Southland,0.269,69.9,"Demond Mallet",26,0,0,0.414,0.503,0.364,0.853,2.3,2.6,1.7,0.1,0,18.9,"Ron Everhart "
delaware-state,1997,MEAC,0.333,70,"Demond Wilkerson",15,0,0,0.397,0.391,0.417,0.735,2.3,1.1,0.8,0.2,0,5.1,"Jimmy DuBose "
chicago-state,1997,Mid-Cont,0.074,68,"Demont Payton",27,0,0,0.378,0.402,0.276,0.75,2.6,0.3,0.6,0.6,0,5,"Phillip Gary "
new-mexico-state,1997,"Big West",0.6,75,"Denmark Reid",30,0,0,0.435,0.438,0.433,0.786,3.4,1.6,0.6,0,0,16.9,"Lou Henson "
morehead-state,1997,OVC,0.115,63.6,"Dennie Webb",12,0,0,0.136,0.2,0.083,0,0.6,0,0.4,0,0,0.6,"Kyle Macy "
providence,1997,"Big East",0.448,65.4,"Dennis Cleary",6,0,1.2,0.333,0.333,0,0,0,0,0.2,0,0,0.3,"Pete Gillen "
texas-christian,1997,WAC,0.818,97.2,"Dennis Davis",33,0,0,0.525,0.528,0,0.585,9.8,1,1,1,0,7.6,"Billy Tubbs "
marist,1997,MAAC,0.393,69.3,"Dennis Keenan",28,0,0,0.595,0.595,0,0.2,2.3,0.9,0.4,0.3,0,1.8,"Dave Magarity "
texas-state,1997,Southland,0.607,72.8,"Dennis Malone",5,0,0,0.357,0.357,0,0.8,3.6,0.2,0.2,0.4,0,2.8,"Mike Miller "
north-carolina-greensboro,1997,Southern,0.321,63.7,"Dennis McCurdy",12,0,0,0.429,0.5,0,0,0.2,0.3,0.3,0,0,0.5,"Randy Peele "
louisiana-monroe,1997,Southland,0.448,78,"Dennis Newton",29,0,0,0.538,0.542,0,0.542,4.6,1,0.7,1.6,0,5.3,"Mike Vining "
canisius,1997,MAAC,0.481,68.3,"Dennis Wilson",6,0,0,0.25,0.333,0,1,0,0,0,0,0,0.7,"Mike MacDonald "
idaho,1997,"Big West",0.556,70.7,"Deon Cash",1,0,0,0.667,1,0,0,0,0,1,0,0,4,"David Farrar "
tennessee-tech,1997,OVC,0.3,65.8,"Deon Daniel",2,0,0,0.333,0.333,0,0,0.5,0,0,0,0,1,"Frank Harrell "
marshall,1997,MAC,0.407,69.7,"Deon Dobbs",18,0,0,0.488,0.548,0.351,0.717,2.2,0.8,0.4,0.5,0,9.1,"Greg White "
washington,1997,Pac-10,0.667,78.6,"Deon Luton",30,0,0,0.4,0.429,0.369,0.73,2.3,2.5,0.9,0.5,0,15.4,"Bob Bender "
eastern-washington,1997,"Big Sky",0.593,76,"Deon Williams",27,0,0,0.399,0.41,0.375,0.631,2.9,6.1,1.3,0.3,0,12.3,"Steve Aggers "
auburn,1997,SEC,0.533,68.9,"Derek Caldwell",19,0,10.5,0.387,0.481,0.314,0.5,1.2,0.3,0.4,0.1,0.6,3.4,"Cliff Ellis "
alcorn-state,1997,SWAC,0.444,73.9,"Derek Davis",26,1,15,0.382,0.382,0,0.323,2.7,0.2,0.1,0.6,1.4,2.4,"Davey Whitney "
army,1997,Patriot,0.296,64.1,"Derek Diener",2,0,0,0,0,0,0,0,0,0,0,0,0,"Pat Harris "
saint-louis,1997,CUSA,0.667,67.3,"Derek Dust",3,0,0,0.667,1,0,0,0.3,0,0,0,0,1.3,"Charles Spoonhour "
long-beach-state,1997,"Big West",0.345,63.8,"Derek Emery",8,0,0,0,0,0,0,1,0.1,0,0.3,0,0,"Wayne Morgan "
arkansas,1997,SEC,0.727,82.3,"Derek Hood",32,29,22.6,0.502,0.502,0,0.533,6.1,1.7,1.1,0.8,2.1,8.4,"Nolan Richardson "
cornell,1997,Ivy,0.346,62.7,"Derek Kruse",19,0,0,0.558,0.581,0,0.467,2.6,0.9,0.6,0.7,0,5.3,"Scott Thompson "
notre-dame,1997,"Big East",0.481,70.2,"Derek Manner",27,0,0,0.439,0.442,0,0.556,5.6,2.1,1.6,0.3,0,6.1,"John MacLeod "
rice,1997,WAC,0.214,63.3,"Derek Michaelis",28,0,0,0.445,0.478,0.294,0.609,4.2,0.9,0.3,0.5,0,6.9,"Willis Wilson "
arizona-state,1997,Pac-10,0.563,84.5,"Derek Smith",13,0,2.4,0.364,0.5,0.2,0.75,0.6,0,0.1,0,0,0.9,"Don Newman "
louisiana-tech,1997,"Sun Belt",0.444,68.5,"Derek Smith",27,0,0,0.477,0.529,0.37,0.725,3.9,1.8,1,0.1,0,14.9,"Jim Wooldridge "
wyoming,1997,WAC,0.679,63.8,"Derek Washington",23,0,0,0.344,0.344,0,0.333,1.9,0.3,0.2,0.4,0,1.1,"Larry Shyatt "
jacksonville-state,1997,A-Sun,0.462,75.3,"Derell Johnson",25,0,0,0.446,0.517,0.382,0.775,3.8,1.1,0.8,0.1,0,16.9,"Bill Jones "
texas-southern,1997,SWAC,0.484,75.1,"Derick Malone",30,0,0,0.468,0.49,0.143,0.654,3.5,1.5,0.6,0.2,0,4,"Robert Moreland "
towson,1997,AEC,0.286,63.7,"Derick Newton",23,0,0,0.437,0.484,0.313,0.663,4.9,1.3,0.6,0.1,0,9.7,"Mike Jaskulski "
college-of-charleston,1997,A-Sun,0.8,70.1,"Derico White",28,0,0,0.4,0.5,0.286,0.786,1,0.6,0.8,0.1,0,1.9,"John Kresse "
college-of-charleston,1997,A-Sun,0.8,70.1,"Derrick Braddick",13,0,0,0.357,0.357,0,0.333,0.8,0.3,0.2,0.1,0,0.9,"John Kresse "
eastern-michigan,1997,MAC,0.667,79.8,"Derrick Dial",29,0,0,0.484,0.548,0.399,0.785,6.7,2.3,1.3,0.9,0,20.9,"Milton Barnes "
western-carolina,1997,Southern,0.444,72.1,"Derrick Drummond",27,0,0,0.255,0.263,0.254,0.778,1.3,2.1,0.5,0.2,0,4.3,"Phil Hopkins "
georgia,1997,SEC,0.571,75.8,"Derrick Dukes",35,0,0,0.376,0.431,0.353,0.686,1.9,0.7,0.6,0.3,0,7.3,"Ron Jirsa "
houston,1997,CUSA,0.31,63.6,"Derrick Fernandez",20,0,0,0.36,0.421,0.167,0.455,1.1,0.1,0.1,0.1,0,1.2,"Alvin Brooks "
tennessee-martin,1997,OVC,0.259,63.3,"Derrick Harper",11,0,0,0.353,0.5,0.222,0.5,0.5,0.1,0.1,0,0,1.4,"Cal Luther "
detroit-mercy,1997,"MW Coll",0.806,74.6,"Derrick Hayes",31,0,0,0.456,0.463,0.443,0.719,4.4,1.3,1.1,0.3,0,13.7,"Perry Watson "
cal-state-northridge,1997,"Big Sky",0.429,84.1,"Derrick Higgins",5,0,0,0.538,0.588,0.2,0.615,5.4,3.4,2.4,0.6,0,10.2,"Bobby Braswell "
mississippi-state,1997,SEC,0.5,71,"Derrick Jones",12,0,0,0.217,0.167,0.235,0.4,0.8,0.5,0.3,0,0,1.5,"Richard Williams "
marshall,1997,MAC,0.407,69.7,"Derrick Knox",7,0,0,0.625,1,0,0,1.1,0,0.1,0,0,1.4,"Greg White "
florida-am,1997,MEAC,0.393,71.3,"Derrick Magee",25,0,0,0.367,0.382,0.2,0.688,1.8,0.3,0.1,0.2,0,2.2,"Mickey Clayton "
mississippi-valley-state,1997,SWAC,0.222,73.7,"Derrick McInnis",24,0,0,0.364,0.364,0,0.185,3.4,0.1,0.3,1.1,0,1.5,"Lafayette Stribling "
north-carolina-greensboro,1997,Southern,0.321,63.7,"Derrick Nix",28,0,0,0.349,0.379,0.294,0.755,3,3.3,1.1,0.1,0,11.9,"Randy Peele "
north-carolina-at,1997,MEAC,0.296,68.5,"Derrick Partee",6,0,0,0.364,0.364,0,0,0.8,0.2,0.3,0,0,1.3,"Roy Thomas "
rider,1997,MAAC,0.643,70.4,"Derrick Perry",28,0,0,0.454,0.59,0.273,0.577,4.6,2.3,2,0.5,0,8.6,"Don Harnum "
oral-roberts,1997,Mid-Cont,0.613,80.2,"Derrick Taylor",29,0,0,0.563,0.573,0.412,0.532,5.7,1.3,0.5,0.1,0,13.6,"Barry Hinson "
southern-illinois,1997,MVC,0.438,70.8,"Derrick Tilmon",23,13,20.5,0.554,0.559,0,0.407,4.5,0.7,1,0.2,0.6,6.3,"Rich Herrin "
louisiana-lafayette,1997,"Sun Belt",0.581,75.4,"Derrick Warren",21,0,0,0.417,0.417,0,0.444,1,0.2,0.1,0.2,0,1.1,"Jessie Evans "
eastern-kentucky,1997,OVC,0.37,70.3,"Derrick Wilder",26,0,0,0.358,0.358,0,0.333,1.7,0.2,0.3,0.2,0,1.9,"Scott Perry "
marshall,1997,MAC,0.407,69.7,"Derrick Wright",27,0,0,0.52,0.539,0.25,0.607,6.9,0.9,0.9,0.9,0,8.2,"Greg White "
bethune-cookman,1997,MEAC,0.037,60.9,"Derricus Lockwood",27,0,0,0.294,0.327,0.262,0.528,4,0.6,0.8,0.2,0,6.8,"Horace Broadnax "
howard,1997,MEAC,0.286,69.2,"Deshawn Glenn",9,0,0,0.568,0.556,1,0.522,4,1.6,1.1,0.2,0,6.1,"Mike McLeese "
cornell,1997,Ivy,0.346,62.7,"DeShawn Standard",26,0,0,0.43,0.456,0.34,0.605,4.8,3.1,2.1,0.2,0,9.2,"Scott Thompson "
detroit-mercy,1997,"MW Coll",0.806,74.6,"Desmond Ferguson",31,0,0,0.381,0.305,0.407,0.882,2.8,1.2,0.6,0.2,0,8.9,"Perry Watson "
youngstown-state,1997,Mid-Cont,0.69,72.3,"Desmond Harrison",27,0,0,0.461,0.47,0,0.597,4.9,1,0.5,0.5,0,7.1,"Dan Peters "
oklahoma-state,1997,"Big 12",0.759,78.9,"Desmond Mason",29,29,32.7,0.525,0.587,0.319,0.699,7.7,1.6,1.8,0.7,1.6,14.6,"Eddie Sutton "
youngstown-state,1997,Mid-Cont,0.69,72.3,"Desmond Tidwell",11,0,0,1,1,0,0.5,0.2,0,0.1,0,0,0.3,"Dan Peters "
murray-state,1997,OVC,0.879,86.7,"DeTeri Mayes",33,0,0,0.469,0.493,0.44,0.784,4.3,1.7,1.3,0,0,21.5,"Mark Gottfried "
memphis,1997,CUSA,0.586,74.2,"Detric Golden",29,0,0,0.43,0.425,0.439,0.735,2.7,3,1.5,0,0,14.2,"Tic Price "
mississippi-state,1997,SEC,0.5,71,"Detrick White",30,0,0,0.468,0.549,0.327,0.621,4.9,5.5,1.6,0,0,12.2,"Richard Williams "
louisiana-monroe,1997,Southland,0.448,78,"Detrius Louis",4,0,0,0.333,0.333,0,0,0.3,0.3,0,0,0,0.5,"Mike Vining "
southern,1997,SWAC,0.519,86.4,"Devan Clark",26,0,0,0.346,0.373,0.182,0.64,1.4,3.5,1.5,0.1,0,4.3,"Tommy Green "
cal-state-fullerton,1997,"Big West",0.429,73.4,"DeVaughn Wright",16,0,0,0.5,0.5,0,0.143,1.7,0.2,0.1,0.6,0,0.9,"Bob Hawking "
grambling,1997,SWAC,0.571,72.5,"Devin Ewing",17,0,0,0.533,0.583,0.333,0.857,0.7,0.2,0.2,0.1,0,1.4,"Larry Reynolds "
alcorn-state,1997,SWAC,0.444,73.9,"Devin Pack",20,0,6.6,0.31,0.429,0.2,0.333,0.4,0.4,0.2,0,0.6,1.2,"Davey Whitney "
youngstown-state,1997,Mid-Cont,0.69,72.3,"Devon Lewis",29,0,0,0.461,0.5,0.333,0.671,3.5,3.1,0.9,0.2,0,11.3,"Dan Peters "
depaul,1997,CUSA,0.233,59.2,"Devon Phillips",24,0,0,0.197,0.221,0.167,0.727,1.7,0.3,0.3,0.1,0,3.4,"Pat Kennedy "
florida-state,1997,ACC,0.563,71.5,"Devonaire Deas",21,0,0,0.375,0.407,0.308,0.75,0.9,1,0.6,0,0,2,"Steve Robinson "
duquesne,1997,A-10,0.367,72.4,"Devone Stephenson",30,0,0,0.505,0.51,0.333,0.459,2.3,0.5,0.5,0,0,4.7,"Scott Edgar "
new-orleans,1997,"Sun Belt",0.556,69.3,"DeWaune Wesley",26,0,0,0.54,0.551,0.125,0.651,8.4,1.7,1.1,0.8,0,17.8,"Joey Stiebing "
alabama-birmingham,1997,CUSA,0.636,75.2,"Dewayne Brown",32,13,14.4,0.468,0.468,0.5,0.577,4.1,0.7,0.4,0.3,1.1,4.6,"Murry Bartow "
eastern-michigan,1997,MAC,0.667,79.8,"DeWayne Geeter-Burns",4,0,0,0.5,0.5,0,0.5,1,0.3,0,0.5,0,0.8,"Milton Barnes "
morehead-state,1997,OVC,0.115,63.6,"Dewayne Krom",25,0,0,0.451,0.453,0,0.659,4.6,0.9,0.7,0.2,0,9.6,"Kyle Macy "
southeast-missouri-state,1997,OVC,0.519,73.2,"Dewayne Saulsberry",22,0,0,0.326,0.571,0.278,0.867,1.1,0.5,0.2,0,0,2.3,"Gary Garner "
north-carolina-at,1997,MEAC,0.296,68.5,"Dexter Cannon",25,0,0,0.392,0.465,0.31,0.482,4,1.4,0.5,0.3,0,8,"Roy Thomas "
chattanooga,1997,Southern,0.464,63.3,"Dexter Conner",1,0,0,0.5,0.5,0,0,1,0,0,0,0,2,"Henry Dickerson "
north-carolina-at,1997,MEAC,0.296,68.5,"Di-Tsimbe Alphonse",22,0,0,0.133,0.143,0,0.222,1.3,0.1,0.1,0,0,0.3,"Roy Thomas "
saint-peters,1997,MAAC,0.296,69,"Diamond Navarro",27,0,0,0.367,0.345,0.4,0.667,1.4,1.3,0.6,0.1,0,1.8,"Rodger Blind "
ohio,1997,MAC,0.192,64,"Diante Flenorl",25,0,0,0.448,0.462,0.214,0.538,7.9,2,0.6,0.8,0,11.2,"Larry Hunter "
missouri,1997,"Big 12",0.531,71.3,"Dibi Ray",32,0,0,0.344,0.3,0.366,0.63,1.5,2.6,1.1,0,0,2.3,"Norm Stewart "
fairfield,1997,MAAC,0.444,70.2,"Didier Boucard",27,0,0,0.557,0.561,0.333,0.579,6.6,1.6,1.6,2.1,0,10.3,"Paul Cormier "
charlotte,1997,CUSA,0.645,73.6,"Diego Guevara",30,0,0,0.387,0.319,0.422,0.824,1.3,1.5,0.7,0.1,0,5.7,"Melvin Watkins "
rider,1997,MAAC,0.643,70.4,"Dimitri Charles",25,0,0,0.558,0.558,0,0.556,1.3,0.3,0.2,0.1,0,2.5,"Don Harnum "
east-carolina,1997,CAA,0.37,67.4,"Dink Peters",25,0,0,0.505,0.52,0.222,0.55,7.5,1.2,0.2,1,0,9.9,"Joe Dooley "
georgia-tech,1997,ACC,0.576,76.3,"Dion Glover",33,0,0,0.441,0.525,0.271,0.64,5,2.6,2.1,0.2,0,18.4,"Bobby Cremins "
portland,1997,WCC,0.519,67.5,"Dionn Holton",27,0,0,0.374,0.384,0.25,0.631,4.3,5.6,1.4,0.1,0,8,"Rob Chavez "
southern,1997,SWAC,0.519,86.4,"Dionte Harvey",27,0,0,0.409,0.475,0.352,0.78,3,1.5,2,0.2,0,18.7,"Tommy Green "
north-carolina-asheville,1997,"Big South",0.679,71.5,"Dirk Lommerse",28,0,0,0.484,0.484,0,0.634,7.1,1.9,0.7,1.5,0,6,"Eddie Biedenbach "
cincinnati,1997,CUSA,0.818,76.1,"DJuan Baker",30,0,0,0.438,0.492,0.37,0.867,2.6,1.1,1,0.1,0,13.4,"Bob Huggins "
alabama,1997,SEC,0.484,69.9,"Doc Martin",21,0,0,0.449,0.448,0.45,0.5,1.5,0,0.3,0.2,0,2.8,"David Hobbs "
auburn,1997,SEC,0.533,68.9,"Doc Robinson",30,29,32.1,0.391,0.42,0.339,0.766,3.7,4.4,1.2,0.2,3.1,12.4,"Cliff Ellis "
depaul,1997,CUSA,0.233,59.2,"Doc Taylor",26,0,0,0.333,0.404,0.204,0.551,4,1,0.6,0.2,0,5.4,"Pat Kennedy "
missouri-kansas-city,1997,Mid-Cont,0.333,68.2,"Doc Taylor",1,0,0,0,0,0,0,0,1,0,0,0,0,"Bob Sundvold "
northeastern-illinois,1997,Mid-Cont,0.24,69.3,"Dominic Catalano",5,0,0,0,0,0,1,0,0.6,0,0,0,0.8,"Rees Johnson "
new-mexico-state,1997,"Big West",0.6,75,"Dominic Ellison",30,0,0,0.405,0.446,0.352,0.74,2.5,5.5,1.1,0.2,0,12,"Lou Henson "
loyola-il,1997,"MW Coll",0.5,66.6,"Dominic Okon",22,0,0,0.392,0.439,0.2,0.333,1.2,0.4,0.7,0.2,0,2.2,"Ken Burmeister "
north-carolina-wilmington,1997,CAA,0.645,61.9,"Dominick Scott",29,0,0,0.456,0.49,0.167,0.526,1.4,0.3,0.6,0,0,2.2,"Jerry Wainwright "
montana,1997,"Big Sky",0.533,68.4,"Dominique Davis",30,0,0,0.618,0.636,0,0.824,2.1,0.3,0.2,0.2,0,1.9,"Blaine Taylor "
wofford,1997,Southern,0.333,64.7,"Donald Davis",27,0,0,0.35,0.411,0.263,0.756,2.5,2.6,1.1,0.1,0,6.7,"Richard Johnson "
virginia,1997,ACC,0.367,65.7,"Donald Hand",30,0,0,0.329,0.373,0.277,0.552,2.4,3.3,1.2,0,0,4.7,"Jeff Jones "
texas-arlington,1997,Southland,0.448,71.7,"Donald Harris",29,0,0,0.432,0.465,0.344,0.742,4,1.3,0.9,0.4,0,13.8,"Eddie McCarter "
washington,1997,Pac-10,0.667,78.6,"Donald Watts",30,0,0,0.476,0.528,0.308,0.714,3.9,3.6,1.6,0.5,0,16.9,"Bob Bender "
western-carolina,1997,Southern,0.444,72.1,"Dondrell Whitmore",27,0,0,0.551,0.561,0.333,0.615,7.7,0.7,0.9,0.3,0,10.6,"Phil Hopkins "
