team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
hofstra,1999,AEC,0.774,74.4,"Jeff Fox",15,0,0,0,0,0,0,0.1,0.2,0,0,0,0,"Jay Wright "
rutgers,1999,"Big East",0.484,70.2,"Jeff Greer",31,0,0,0.433,0.469,0.394,0.642,4.6,2.6,1.4,0.2,0,11.9,"Kevin Bannon "
missouri,1999,"Big 12",0.581,74.3,"Jeff Hafer",30,0,0,0.488,0.583,0.344,0.611,3.6,1.9,1.6,0.3,0,7,"Quin Snyder "
utah,1999,MWC,0.719,70.4,"Jeff Johnsen",32,0,0,0.457,0.481,0.345,0.592,3.7,2,0.9,0.3,0,5.9,"Rick Majerus "
wagner,1999,NEC,0.407,77.7,"Jeff Johnson",13,0,0,0.35,0.3,0.4,0,0.5,0.1,0.2,0,0,1.4,"Dereck Whittenburg "
loyola-marymount,1999,WCC,0.071,62.3,"Jeff Kermah",1,0,0,0,0,0,0,0,0,0,0,0,0,"Charles Bradley "
wagner,1999,NEC,0.407,77.7,"Jeff Klauder",27,0,0,0.403,0.418,0.397,0.75,4,3.7,2,0.1,0,11.9,"Dereck Whittenburg "
louisville,1999,CUSA,0.613,73.2,"Jeff McKinley",8,0,0,0.5,0.667,0.333,0.75,0.9,0.9,0.3,0,0,1.3,"Denny Crum "
loyola-md,1999,MAAC,0.25,65.5,"Jeff Miller",6,0,0,0.5,0.5,0,0,0.2,0.3,0,0,0,0.3,"Dino Gaudio "
drexel,1999,AEC,0.433,63,"Jeff Mitchell",5,0,0,1,1,0,0,0.2,0,0,0,0,0.4,"Steve Seymour "
southern-utah,1999,Mid-Cont,0.552,72.8,"Jeff Monaco",29,0,0,0.465,0.52,0.433,0.854,2.5,5.1,2.8,0.1,0,14.1,"Bill Evans "
oakland,1999,Mid-Cont,0.433,72.1,"Jeff Mullet",14,0,0,0.286,0.333,0.25,0.75,0.9,0.3,0.5,0,0,0.6,"Greg Kampe "
richmond,1999,CAA,0.6,67,"Jeff Myers",29,0,0,0.364,0.375,0.359,0.692,0.7,1.2,0.4,0,0,2.2,"John Beilein "
indiana,1999,"Big Ten",0.69,77.7,"Jeff Newton",29,0,0,0.46,0.457,1,0.538,3.8,1,0.4,1.7,0,6.8,"Bob Knight "
mount-st-marys,1999,NEC,0.31,64.9,"Jeff Null",1,0,0,0,0,0,0,0,0,0,0,0,0,"Jim Phelan "
cal-state-northridge,1999,"Big Sky",0.667,77.6,"Jeff Parris",30,0,0,0.579,0.602,0.433,0.567,4.6,1.9,1.5,0.3,0,11.9,"Bobby Braswell "
pacific,1999,"Big West",0.379,62.4,"Jeff Pride",5,0,0,0.333,0,1,0,0.6,0.6,0,0,0,0.6,"Bob Thomason "
duquesne,1999,A-10,0.31,69.3,"Jeff Radkowski",9,0,0,1,0,1,0,0,0,0,0,0,1,"Darelle Porter "
montana-state,1999,"Big Sky",0.414,76.7,"Jeff Riggs",29,0,0,0.413,0.39,0.449,0.837,3.7,5.1,0.9,0.1,0,11.9,"Mick Durham "
southern-california,1999,Pac-10,0.533,78.1,"Jeff Trepagnier",29,0,36.3,0.488,0.517,0.38,0.66,6.6,2.1,3.2,1.4,2.2,15.9,"Henry Bibby "
bradley,1999,MVC,0.467,65.6,"Jeffrey Rabey",27,4,8.8,0.4,0.4,0,0.563,2.4,0.1,0.1,0.4,0.6,1.5,"Jim Molinari "
navy,1999,Patriot,0.793,76,"Jehiel Lewis",19,0,0,0.38,0.411,0.304,0.641,1.7,0.9,1.1,0.2,0,4.8,"Don DeVoe "
tennessee,1999,SEC,0.788,79.7,"Jenis Grindstaff",1,1,14,0.111,0.2,0,0,2,3,3,0,1,2,"Jerry Green "
california-irvine,1999,"Big West",0.5,67,"Jens Jensen",23,0,0,0.343,0.412,0.278,0.929,1,0.7,0.3,0,0,1.8,"Pat Douglass "
texas-am,1999,"Big 12",0.286,65.2,"Jerald Brown",22,0,0,0.429,0.5,0.241,0.677,3.3,0.8,0.7,0.1,0,5.4,"Melvin Watkins "
arizona-state,1999,Pac-10,0.594,79.3,"Jeramy Ivener",0,0,0,0,0,0,0,0,0,0,0,0,0,"Rob Evans "
notre-dame,1999,"Big East",0.595,71.2,"Jere Macura",37,0,0,0.444,0.508,0.388,0.646,2.4,0.6,0.4,0.4,0,4.6,"Matt Doherty "
loyola-il,1999,"MW Coll",0.5,66.2,"Jerell Parker",28,0,0,0.387,0.485,0.208,0.604,4.2,1.1,0.6,0.1,0,8.3,"Larry Farmer "
cal-poly,1999,"Big West",0.357,78.2,"Jeremiah Mayes",27,0,0,0.523,0.533,0.167,0.718,7.8,1.7,0.7,0.9,0,13,"Jeff Schneider "
colgate,1999,Patriot,0.448,63.7,"Jeremy Ballard",13,0,0,0.4,0.5,0,0.667,0.5,0.7,0.2,0,0,1.2,"Emmett Davis "
central-connecticut-state,1999,NEC,0.806,73.6,"Jeremy Bergh",29,0,0,0.477,0.477,0,0.6,2.2,0.1,0.2,0.4,0,1.7,"Howie Dickenman "
sam-houston-state,1999,Southland,0.759,73.4,"Jeremy Burkhalter",29,0,0,0.453,0.517,0.392,0.692,4.1,1.3,1.7,0.3,0,15.9,"Bob Marlin "
nicholls-state,1999,Southland,0.393,63.2,"Jeremy Coombs",13,0,0,0.391,0.571,0.313,0.6,0.5,0,0,0,0,2,"Rickey Broussard "
jacksonville,1999,A-Sun,0.296,70.9,"Jeremy Davis",25,0,0,0.556,0.556,0,0.444,1.8,0.2,0.2,0.7,0,3,"Hugh Durham "
virginia-military-institute,1999,Southern,0.207,71.2,"Jeremy Harper",29,0,0,0.311,0.344,0.264,0.872,2.3,1,0.7,0,0,6.7,"Bart Bellairs "
alabama,1999,SEC,0.448,72.2,"Jeremy Hays",4,0,0,0.545,0.545,0,0.913,1.3,0.5,0.5,1.3,0,14.3,"Mark Gottfried "
pittsburgh,1999,"Big East",0.464,66.6,"Jeremy Holmes",28,0,0,0.382,0.45,0.329,0.585,2.3,4.2,0.9,0,0,5.5,"Ben Howland "
youngstown-state,1999,Mid-Cont,0.429,67,"Jeremy Jackson",14,0,0,0.5,0.5,0,0,0.4,0.1,0.1,0,0,0.1,"John Robic "
arkansas-pine-bluff,1999,SWAC,0.222,67.7,"Jeremy Jefferson",25,0,0,0.517,0.527,0,0.585,6.6,0.8,1.1,1.4,0,12.7,"Harold Blevins "
belmont,1999,Ind,0.25,68.7,"Jeremy Kees",27,0,0,0.472,0.549,0.317,0.806,4.4,0.2,0.5,0.4,0,6.9,"Rick Byrd "
utah,1999,MWC,0.719,70.4,"Jeremy Killion",31,0,0,0.465,0.58,0.384,0.725,1.8,1.7,0.7,0.1,0,9.1,"Rick Majerus "
bowling-green-state,1999,MAC,0.733,75,"Jeremy King",9,0,0,0.4,0.4,0,0.25,0.9,0.1,0.2,0,0,1,"Dan Dakich "
idaho,1999,"Big West",0.414,68.9,"Jeremy Landram",7,0,0,0.5,0,0.5,1,0.3,0.4,0,0,0,0.7,"David Farrar "
north-carolina-at,1999,MEAC,0.483,75.4,"Jeremy Ledbetter",10,0,0,0.75,0.667,1,1,0.8,0.4,0.2,0,0,0.9,"Curtis Hunter "
fairfield,1999,MAAC,0.483,76.6,"Jeremy Logan",29,0,0,0.512,0.517,0,0.744,3,1,0.9,0.2,0,10.4,"Tim OToole "
syracuse,1999,"Big East",0.813,75,"Jeremy McNeil",6,0,0,0.6,0.6,0,0.6,2.2,0,0.2,1,0,1.5,"Jim Boeheim "
green-bay,1999,"MW Coll",0.467,56.6,"Jeremy Pfister",20,0,0,0.2,0.25,0.188,0.8,0.8,0.2,0.3,0,0,0.8,"Mike Heideman "
austin-peay,1999,OVC,0.643,75.4,"Jeremy Qualls",10,0,0,0.333,0,0.333,0,0,0.2,0,0,0,0.3,"Dave Loos "
clemson,1999,ACC,0.333,64.4,"Jeremy Shyatt",5,0,0,0,0,0,0,0,0,0,0,0,0,"Larry Shyatt "
evansville,1999,MVC,0.6,69,"Jeremy Stanton",30,0,0,0.457,0.504,0.306,0.776,3.2,5.1,1.3,0.1,0,6.5,"Jim Crews "
central-florida,1999,A-Sun,0.438,71.7,"Jeremy Swan",7,0,0,0.333,0.333,0,0.5,0.4,0,0,0,0,0.4,"Kirk Speraw "
navy,1999,Patriot,0.793,76,"Jeremy Toton",18,0,0,0.444,0.457,0,0.724,1.7,1.5,1.3,0.1,0,2.9,"Don DeVoe "
morehead-state,1999,OVC,0.333,75.6,"Jeremy Webb",27,0,0,0.52,0.598,0.362,0.755,6.1,3.1,2,0.2,0,8.9,"Kyle Macy "
jacksonville-state,1999,A-Sun,0.607,69.6,"Jeremy Wilson",14,0,0,0.182,0.222,0,0.444,1.1,0.2,0.2,0,0,0.6,"Mark Turgeon "
james-madison,1999,CAA,0.69,69.3,"Jerian Younger",16,0,0,0.5,0.594,0,0.724,1.9,0.3,0.1,0.4,0,3.7,"Sherman Dillard "
bradley,1999,MVC,0.467,65.6,"Jermaine Brown",20,1,7.5,0.5,0.509,0,0.5,1.4,0.8,0.2,0.2,0.5,3,"Jim Molinari "
fairfield,1999,MAAC,0.483,76.6,"Jermaine Clark",29,0,0,0.344,0.403,0.296,0.713,3.3,3.2,1.2,0.3,0,12.1,"Tim OToole "
southern-illinois,1999,MVC,0.606,71.1,"Jermaine Dearman",33,0,15.4,0.486,0.486,0,0.425,4.1,0.7,0.5,0.4,1.9,6.2,"Bruce Weber "
iupui,1999,Mid-Cont,0.25,61.4,"Jermaine Gardner",27,0,0,0.407,0.431,0.167,0.634,2.4,2.9,1.1,0,0,6.3,"Ron Hunter "
wagner,1999,NEC,0.407,77.7,"Jermaine Hall",27,0,0,0.544,0.547,0.4,0.619,6.5,1.4,1.1,1.1,0,16.6,"Dereck Whittenburg "
chicago-state,1999,Mid-Cont,0.357,65.4,"Jermaine Hicks",28,0,0,0.363,0.344,0.384,0.796,2.4,3.7,1,0,0,10.4,"Bo Ellis "
florida-am,1999,MEAC,0.29,64.5,"Jermaine Hill",21,0,0,0.405,0.405,0,0.409,1.8,0.1,0,0.3,0,1.9,"Mickey Clayton "
saint-peters,1999,MAAC,0.179,69.9,"Jermaine Johnson",28,0,0,0.482,0.485,0,0.75,4.3,1.1,0.6,1.6,0,7.6,"Rodger Blind "
virginia-tech,1999,A-10,0.516,64.4,"Jermaine Kimbrough",17,0,0,0.333,0.5,0.304,1,0.5,0.4,0.2,0,0,1.6,"Ricky Stokes "
stephen-f-austin,1999,Southland,0.222,67.9,"Jermaine Lyons",27,0,0,0.368,0.476,0.235,0.72,1.3,2.7,1.4,0,0,4.9,"Derek Allister "
villanova,1999,"Big East",0.606,69.9,"Jermaine Medley",33,0,0,0.372,0.352,0.381,0.681,2.2,3.2,1.1,0.2,0,7.6,"Steve Lappas "
iona,1999,MAAC,0.645,78.8,"Jermaine Small",16,0,0,0.298,0.229,0.5,0.55,1.8,0.2,0.1,0.1,0,2.8,"Jeff Ruland "
louisiana-monroe,1999,Southland,0.679,78.4,"Jermaine Stokes",14,0,0,0.425,0.425,0,0.667,4.4,0.3,0.4,0.3,0,3.9,"Mike Vining "
cincinnati,1999,CUSA,0.879,77.6,"Jermaine Tate",32,0,0,0.508,0.508,0,0.431,4.6,0.8,0.8,1.1,0,4.6,"Bob Huggins "
montana-state,1999,"Big Sky",0.414,76.7,"Jermaine Walton",29,0,0,0.476,0.497,0.182,0.741,1.8,3.8,0.8,0.3,0,7.5,"Mick Durham "
louisiana-state,1999,SEC,0.824,75.8,"Jermaine Williams",31,0,0,0.429,0.477,0.35,0.768,2.4,1.8,0.7,0.2,0,4.7,"John Brady "
cal-state-northridge,1999,"Big Sky",0.667,77.6,"Jermar Welch",8,0,0,0.4,0.4,0,0.625,1.1,0,0.3,0.1,0,1.6,"Bobby Braswell "
tennessee-martin,1999,OVC,0.345,68.2,"Jermi Hampton",26,0,0,0.385,0.419,0.25,0.75,0.6,0.4,0.3,0,0,1.9,"Bret Campbell "
loyola-md,1999,MAAC,0.25,65.5,"Jerome Adams",28,0,0,0.405,0.528,0.368,0.865,1.6,0.9,0.6,0,0,7.1,"Dino Gaudio "
boston-university,1999,AEC,0.241,60.6,"Jerome Graham",29,0,0,0.41,0.41,0,0.638,3.8,0.7,0.3,0.2,0,4.6,"Dennis Wolff "
ucla,1999,Pac-10,0.636,75.5,"Jerome Moiso",33,0,29.5,0.501,0.508,0.167,0.613,7.6,1.2,1.1,1.7,2.7,13,"Steve Lavin "
bradley,1999,MVC,0.467,65.6,"Jerome Robinson",30,16,22.5,0.453,0.512,0.095,0.714,3.2,2.2,0.8,1,1.6,6.2,"Jim Molinari "
coastal-carolina,1999,"Big South",0.357,68.7,"Jerrod Paige",25,0,0,0.458,0.476,0.429,0.967,2.4,1.1,0.6,0.1,0,6.8,"Pete Strickland "
northwestern-state,1999,Southland,0.567,66.3,"Jerrold McRae",30,0,0,0.471,0.524,0,0.474,1.4,0.4,0.3,0.2,0,2.5,"Mike McConathy "
green-bay,1999,"MW Coll",0.467,56.6,"Jerry Carstensen",29,0,0,0.485,0.512,0.319,0.768,5.1,1.3,1,0.5,0,14.3,"Mike Heideman "
manhattan,1999,MAAC,0.444,77,"Jerry Clark",3,0,0,0.75,1,0.667,1,1.3,1,0.3,0.3,0,3.3,"Bobby Gonzalez "
army,1999,Patriot,0.179,52.9,"Jerry Crockett",12,0,0,0.429,0.471,0.364,0.421,1.2,1,0.6,0,0,3,"Pat Harris "
bethune-cookman,1999,MEAC,0.483,75.4,"Jerry Daniels",29,0,0,0.443,0.443,0,0.395,2.3,0.1,0.1,0.2,0,2.7,"Horace Broadnax "
california-irvine,1999,"Big West",0.5,67,"Jerry Green",28,0,0,0.463,0.498,0.338,0.791,3.6,3.3,1.3,0.2,0,15.6,"Pat Douglass "
mount-st-marys,1999,NEC,0.31,64.9,"Jerry Lloyd",29,0,0,0.381,0.423,0.363,0.7,1.2,1.1,0.8,0,0,6.4,"Jim Phelan "
northern-illinois,1999,MAC,0.464,69.4,"Jerry Sanders",26,0,0,0.379,0.385,0,0.75,2.3,0.4,0.5,0.3,0,2.6,"Brian Hammel "
southern-methodist,1999,WAC,0.7,77.3,"Jeryl Sasser",30,0,35.5,0.378,0.416,0.278,0.68,8.3,4.6,1.8,0.5,3.3,17.3,"Mike Dement "
saint-marys-ca,1999,WCC,0.286,60.8,"Jesse Bond",28,0,0,0.406,0.406,0,0.688,2.1,0.6,0.3,0.1,0,2.8,"Dave Bollwinkel "
bethune-cookman,1999,MEAC,0.483,75.4,"Jesse Daniels",0,0,0,0,0,0,0,0,0,0,0,0,0,"Horace Broadnax "
northeastern,1999,AEC,0.25,66.3,"Jesse Dunn",5,0,0,0,0,0,0,0.4,0,0,0.2,0,0,"Rudy Keeling "
new-orleans,1999,"Sun Belt",0.379,59.9,"Jesse Henry",5,0,0,0.25,0.5,0,0,0.2,0.2,0.2,0,0,0.4,"Joey Stiebing "
mercer,1999,A-Sun,0.364,68.5,"Jesse Mcmillan",16,0,0,0.5,0.5,0,0.429,1,0,0.1,0.2,0,1.4,"Mark Slonaker "
western-michigan,1999,MAC,0.357,73,"Jesse Slauter",15,0,0,0.524,0.524,0,0.588,1.8,0,0.2,0.3,0,2.1,"Bob Donewald "
new-hampshire,1999,AEC,0.107,64.7,"Jesse Truman",14,0,0,0.273,0.385,0.111,0.75,0.4,0.1,0.1,0,0,1.1,"Phil Rowe "
brown,1999,Ivy,0.296,68,"Jesse Wood",27,0,0,0.424,0.656,0.37,0.729,2.1,1.3,1,0,0,8.5,"Glen Miller "
george-mason,1999,CAA,0.633,71.1,"Jesse Young",30,0,0,0.418,0.455,0.1,0.5,2.2,0.6,0.2,0.3,0,3.4,"Jim Larranaga "
southern-methodist,1999,WAC,0.7,77.3,"Jibran Kelley",28,0,0,0.385,0.385,0,0.533,1.7,0.2,0.1,0.2,0,0.6,"Mike Dement "
brown,1999,Ivy,0.296,68,"Jihan Bowes-Little",18,0,0,0.373,0.425,0.326,0.429,0.8,1.5,0.4,0,0,4.6,"Glen Miller "
alabama,1999,SEC,0.448,72.2,"Jim Bakken",13,0,0,0.4,0.5,0.333,0,0.7,0.4,0.2,0,0,1.2,"Mark Gottfried "
sacramento-state,1999,"Big Sky",0.333,62.1,"Jim Brewer",27,0,0,0.288,0.305,0.26,0.583,2.2,2,0.6,0.1,0,3.8,"Tom Abatemarco "
siena,1999,MAAC,0.727,86.7,"Jim Cantamessa",33,0,0,0.459,0.457,0.461,0.843,4.3,3.2,0.8,0.5,0,11.6,"Paul Hewitt "
colgate,1999,Patriot,0.448,63.7,"Jim Detmer",23,0,0,0.316,0.393,0.275,0.333,2,0.7,0.3,0.3,0,2.9,"Emmett Davis "
north-carolina,1999,ACC,0.611,75.4,"Jim Everett",15,0,2.1,0.4,0.4,0,0.857,0.7,0.1,0,0,0.2,0.7,"Bill Guthridge "
southern-utah,1999,Mid-Cont,0.552,72.8,"Jim Faulkner",29,0,0,0.389,0.398,0.333,0.531,3.9,2.6,1.7,0.1,0,5,"Bill Evans "
wake-forest,1999,ACC,0.611,69.8,"Jim Fitzpatrick",17,0,0,0.118,0.182,0,1,0.5,0.7,0.4,0,0,0.4,"Dave Odom "
st-francis-ny,1999,NEC,0.6,77.5,"Jim Jean-Pierre",7,0,0,0.5,0,1,0.5,0,0.1,0,0,0,0.6,"Ron Ganulin "
william-mary,1999,CAA,0.393,68.6,"Jim Moran",27,0,0,0.462,0.531,0.367,0.72,4.7,2.4,1.4,0.9,0,14.1,"Charles Woollum "
cornell,1999,Ivy,0.37,65.3,"Jim Pieri",18,0,0,0.405,0.5,0.346,0.667,0.9,0.4,0.1,0,0,2.6,"Scott Thompson "
akron,1999,MAC,0.607,75.9,"Jimmal Ball",28,0,0,0.409,0.451,0.242,0.759,3.9,4.1,2.6,0.4,0,13.1,"Dan Hipsher "
oregon-state,1999,Pac-10,0.448,69.1,"Jimmie Haywood",29,0,0,0.362,0.396,0.341,0.478,2,2,0.7,0,0,4.9,"Eddie Payne "
indiana-state,1999,MVC,0.688,66.8,"Jimmie Metcalfe",3,0,0,0.5,0,0.5,0.5,0,0.3,0,0,0,1.3,"Royce Waltman "
mcneese-state,1999,Southland,0.222,65.6,"Jimmy Abram",20,0,0,0.348,0.364,0,0.167,2.2,0.6,0.4,0.1,0,0.9,"Ron Everhart "
high-point,1999,"Big South",0.393,67.9,"Jimmy Bennett",28,0,0,0.564,0.562,0.6,0.632,1.9,0.8,0.7,0.1,0,4.1,"Jerry Steele "
western-kentucky,1999,"Sun Belt",0.379,68.8,"Jimmy Boykin",22,0,0,0.298,0.382,0.174,0.438,1.1,0.2,0.1,0.1,0,2,"Dennis Felton "
notre-dame,1999,"Big East",0.595,71.2,"Jimmy Dillon",37,0,0,0.429,0.526,0.367,0.732,2.1,5.8,1.8,0.1,0,4,"Matt Doherty "
morgan-state,1999,MEAC,0.172,65,"Jimmy Fields",28,0,0,0.368,0.387,0.346,0.724,4.3,5.2,2.1,0,0,15.6,"Chris Fuller "
gonzaga,1999,WCC,0.743,77.7,"Jimmy Tricco",27,0,0,0.4,0.474,0.346,0.364,0.8,0.5,0.1,0,0,1.8,"Mark Few "
louisiana-monroe,1999,Southland,0.679,78.4,"Jimmy Walton",28,0,0,0.273,0.303,0.25,0.604,1.4,2.8,0.6,0,0,2.9,"Mike Vining "
south-carolina,1999,SEC,0.469,68.4,"Jo Jo Cadray",6,0,0,0.5,1,0,0.75,0.2,0.5,0.3,0,0,0.8,"Eddie Fogler "
stony-brook,1999,Ind,0.207,56.8,"Joakim Eriksson",27,0,0,0.568,0.583,0.25,0.72,3.2,0.5,0.5,0.2,0,5.1,"Nick Macarchuk "
nevada,1999,"Big West",0.31,64.6,"Joao Santos",29,0,0,0.435,0.449,0.397,0.635,4.7,1.2,0.5,0.3,0,8.6,"Trent Johnson "
charlotte,1999,CUSA,0.515,68.1,"Jobey Thomas",33,0,0,0.424,0.554,0.339,0.796,3.2,1.2,0.8,0,0,13.9,"Bobby Lutz "
marshall,1999,MAC,0.7,81.4,"Joda Burgess",30,0,0,0.432,0.451,0.426,0.879,1.8,0.9,0.5,0.2,0,8.8,"Greg White "
college-of-charleston,1999,Southern,0.8,67.8,"Jody Lumpkin",30,0,0,0.578,0.578,0,0.658,9,1.5,1.7,3.1,0,15.1,"John Kresse "
oklahoma-state,1999,"Big 12",0.794,77.1,"Joe Adkins",34,32,29.6,0.366,0.38,0.35,0.831,3.5,4.1,1.3,0.1,2.9,11.1,"Eddie Sutton "
dayton,1999,A-10,0.71,71.4,"Joe Ashburn",9,0,0,0.286,0.25,0.3,1,0.3,0.3,0.1,0,0,1.4,"Oliver Purnell "
wright-state,1999,"MW Coll",0.393,61.3,"Joe Bills",28,0,0,0.342,0.302,0.368,0.615,1.9,2.7,0.7,0.1,0,4.2,"Ed Schilling "
northern-iowa,1999,MVC,0.483,62,"Joe Breakenridge",29,0,0,0.528,0.531,0.333,0.609,8,1.7,0.7,0.5,0,9.1,"Sam Weaver "
coppin-state,1999,MEAC,0.5,67.2,"Joe Brown",27,0,0,0.381,0.396,0.329,0.68,4.1,1.8,1.1,1.3,0,12.9,"Fang Mitchell "
columbia,1999,Ivy,0.481,59.2,"Joe Case",27,0,0,0.443,0.469,0.421,0.745,5.6,1.4,0.6,0.7,0,9.9,"Armond Hill "
rhode-island,1999,A-10,0.167,62.3,"Joe Casper",21,0,0,0.412,0.412,0,0,1,0,0.3,0.3,0,0.7,"Jerry DeGregorio "
army,1999,Patriot,0.179,52.9,"Joe Clark",26,0,0,0.299,0.328,0.278,0.478,2.4,0.6,0.7,0,0,4.4,"Pat Harris "
penn-state,1999,"Big Ten",0.543,73.5,"Joe Crispin",35,0,33.9,0.385,0.422,0.346,0.892,3.3,5.1,1,0.2,0,18.5,"Jerry Dunn "
illinois,1999,"Big Ten",0.688,75.8,"Joe Cross",10,0,0,0.667,1,0.333,0,0.3,0,0.2,0,0,0.9,"Lon Kruger "
fairfield,1999,MAAC,0.483,76.6,"Joe Dreyer",0,0,0,0,0,0,0,0,0,0,0,0,0,"Tim OToole "
brigham-young,1999,MWC,0.667,70.5,"Joe Ellsworth",8,0,0,0.5,0.5,0,0,0.5,0,0.1,0.1,0,0.5,"Steve Cleveland "
iowa,1999,"Big Ten",0.467,68.8,"Joe Fermino",30,0,0,0.419,0.426,0,0.577,2.3,0.2,0.2,0.1,0,2.2,"Steve Alford "
albany-ny,1999,Ind,0.393,65.3,"Joe Garba",4,0,0,0,0,0,0,0,0,0,0,0,0,"Scott Hicks "
illinois-state,1999,MVC,0.333,67.7,"Joe Hein",21,0,0,0.286,0.375,0.167,0.833,0.8,0.2,0,0,0,0.7,"Tom Richardson "
arkansas,1999,SEC,0.559,74.4,"Joe Johnson",23,14,31.8,0.464,0.496,0.368,0.759,5.7,2.2,2,0.5,2.7,16,"Nolan Richardson "
stanford,1999,Pac-10,0.871,78.9,"Joe Kirchofer",22,0,0,0.435,0.435,0,0.667,1.2,0.1,0.1,0.6,0,1.3,"Mike Montgomery "
kansas-state,1999,"Big 12",0.321,68.1,"Joe Leonard",28,0,0,0.5,0.5,0,0.667,2.1,0.4,0.3,0.7,0,2.9,"Tom Asbury "
drexel,1999,AEC,0.433,63,"Joe Linderman",2,0,0,0.462,0.462,0,0.667,5,0,0,0.5,0,9,"Steve Seymour "
cleveland-state,1999,"MW Coll",0.533,75.5,"Joe Lofton",4,0,0,0.429,1,0,0,1.3,0,0,0,0,1.5,"Rollie Massimino "
san-diego-state,1999,MWC,0.179,62.3,"Joe Mann",28,0,0,0.396,0.396,0,0.789,2.3,0.1,0.2,0.2,0,1.9,"Steve Fisher "
marist,1999,MAAC,0.5,70.1,"Joe McCurdy",21,0,0,0.373,0.407,0.311,0.646,3.3,1.2,1,0.6,0,8.4,"Dave Magarity "
army,1999,Patriot,0.179,52.9,"Joe Quinn",15,0,0,0.219,0.167,0.25,0.5,0.6,0.5,0.3,0,0,1.5,"Pat Harris "
illinois-chicago,1999,"MW Coll",0.355,66.1,"Joe Scott",31,0,0,0.492,0.492,0,0.597,4,0.4,0.4,1.3,0,8.7,"Jimmy Collins "
california,1999,Pac-10,0.545,72,"Joe Shipp",33,0,0,0.464,0.605,0.331,0.768,2.9,0.9,0.5,0.3,0,9.1,"Ben Braun "
boise-state,1999,"Big West",0.444,62.2,"Joe Skiffer",27,0,0,0.393,0.423,0,0.514,1.6,1.4,1,0.1,0,1.5,"Rod Jensen "
yale,1999,Ivy,0.259,58.7,"Joe Truhe",14,0,0,0.417,0.4,0.5,0.8,0.6,0,0,0,0,1.1,"James Jones "
depaul,1999,CUSA,0.636,72.3,"Joe Tulley",22,0,0,0.333,0.406,0.258,0.6,0.8,0.6,0.2,0,0,2.7,"Pat Kennedy "
albany-ny,1999,Ind,0.393,65.3,"Joe Vukovic",28,0,0,0.469,0.474,0,0.478,3.9,0.5,0.8,0.5,0,3.7,"Scott Hicks "
austin-peay,1999,OVC,0.643,75.4,"Joe Williams",28,0,0,0.621,0.622,0.5,0.789,7.3,1,0.6,1.8,0,13.2,"Dave Loos "
illinois-chicago,1999,"MW Coll",0.355,66.1,"Joel Bullock",5,0,0,0.303,0.417,0.238,0.737,3.2,7.2,2,0,0,7.8,"Jimmy Collins "
butler,1999,"MW Coll",0.742,68,"Joel Cornette",31,0,0,0.479,0.479,0,0.528,3.6,0.5,0.8,1.2,0,6.3,"Barry Collier "
minnesota,1999,"Big Ten",0.429,70.2,"Joel Przybilla",21,0,30.4,0.613,0.613,0,0.495,8.4,2.4,0.8,3.9,3.7,14.2,"Dan Monson "
northern-arizona,1999,"Big Sky",0.645,73.5,"Joel Rieck",28,0,0,0.468,0.652,0.292,0.917,0.9,0.8,0.1,0,0,2.2,"Mike Adras "
rutgers,1999,"Big East",0.484,70.2,"Joel Salvi",31,0,0,0.418,0.413,0.5,0.714,5.4,1.6,1,0.5,0,6.8,"Kevin Bannon "
alabama-state,1999,SWAC,0.464,66.7,"Joey Ball",28,0,0,0.462,0.505,0.383,0.718,3.3,1.6,1.2,0.4,0,14.6,"Rob Spivery "
western-illinois,1999,Mid-Cont,0.267,65.8,"Joey Chism",18,0,0,0.24,0.3,0,0.294,1.5,0.5,0.6,0.1,0,0.9,"Jim Kerwin "
drake,1999,MVC,0.379,62.2,"Joey Gaw",29,0,0,0.423,0.475,0.258,0.756,3.3,0.7,0.4,0.6,0,6.1,"Kurt Kanaskie "
samford,1999,A-Sun,0.656,72.6,"Joey Howard",3,0,0,0.667,1,0,0.5,0.7,0.7,0,0,0,1.7,"Jimmy Tillette "
texas-arlington,1999,Southland,0.556,78,"Joey Koubek",1,0,0,0,0,0,0,1,0,0,0,0,0,"Eddie McCarter "
troy,1999,A-Sun,0.607,74.3,"Joey Raines",7,0,0,0.3,0.25,0.333,0.6,0.4,0,0.1,0,0,1.6,"Don Maestri "
radford,1999,"Big South",0.643,73.5,"Joey Rein",11,0,0,0.25,0.333,0.227,0.75,1.1,0.7,0.5,0,0,2,"Ron Bradley "
campbell,1999,A-Sun,0.429,62.9,"Joey Smith",23,0,0,0.432,0.542,0.3,0.7,2,1.9,0.4,0.1,0,4.7,"Billy Lee "
austin-peay,1999,OVC,0.643,75.4,"Joey Tuck",28,0,0,0.373,0.263,0.396,0.75,1.2,0.7,0.3,0,0,4.4,"Dave Loos "
tennessee-tech,1999,OVC,0.571,81.4,"Joey Westmoreland",28,0,0,0.414,0.494,0.275,0.625,4.7,1.7,1.5,0.3,0,5.9,"Jeff Lebo "
