team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
florida-state,1992,ACC,0.714,86.3,"Scott Shepherd",23,0,4.6,0.25,0.294,0.143,0.733,0.3,0.5,0.1,0,0.7,1.5,"Pat Kennedy "
evansville,1992,"MW Coll",0.767,75,"Scott Shreffler",30,0,0,0.475,0.541,0.403,0.851,2.2,3.4,0.8,0.1,0,12.7,"Jim Crews "
murray-state,1992,OVC,0.6,84.5,"Scott Sivills",23,0,0,0.471,0.471,0,0.455,1.9,0.3,0.3,0,0,1.6,"Scott Edgar "
gonzaga,1992,WCC,0.679,74.7,"Scott Spink",27,0,0,0.545,0.585,0,0.72,1.5,0.6,0.6,0.2,0,2.4,"Dan Fitzgerald "
florida,1992,SEC,0.571,73.5,"Scott Stewart",28,0,0,0.423,0.488,0.394,0.885,2,3,1.4,0,0,7.3,"Lon Kruger "
oklahoma-state,1992,"Big 8",0.69,77.4,"Scott Sutton",29,1,13.6,0.333,0.4,0.273,0.462,1.3,2.1,0.6,0,1,1.4,"Eddie Sutton "
fairfield,1992,MAAC,0.519,66.3,"Scott Sytulek",27,0,0,0.439,0.491,0.329,0.698,3.5,1,0.6,0.1,0,10.9,"Paul Cormier "
illinois-state,1992,MVC,0.655,66.6,"Scott Taylor",29,0,0,0.464,0.463,0.467,0.74,4.4,1,0.5,0.1,0,7.9,"Bob Bender "
rice,1992,SWC,0.643,77.5,"Scott Tynes",28,0,0,0.524,0.545,0.313,0.561,5.4,1.3,0.5,0.5,0,7.9,"Willis Wilson "
citadel,1992,Southern,0.37,64.5,"Scott VanSchaardenburg",27,0,0,0.548,0.548,0,0.526,4.2,0.9,0.7,0.6,0,7.7,"Pat Dennis "
saint-peters,1992,MAAC,0.333,78.9,"Scott Weeden",27,0,0,0.497,0.537,0.328,0.701,8.1,2.2,1.9,0.3,0,17.4,"Ted Fiore "
arkansas,1992,SEC,0.71,86.9,"Scotty Thurman",31,31,28.7,0.465,0.481,0.442,0.8,4.4,2.2,1.6,0.3,1.7,17.4,"Nolan Richardson "
south-florida,1992,Metro,0.296,71.9,"Sean Allen",27,0,0,0.416,0.416,0,0.828,3,0.4,0.5,0.6,0,3.6,"Bobby Paschal "
depaul,1992,GMWC,0.516,73.9,"Sean Brusek",1,0,0,0,0,0,0,0,0,0,0,0,0,"Joey Meyer "
fairfield,1992,MAAC,0.519,66.3,"Sean Clarke",25,0,0,0.476,0.5,0.333,0.545,1.5,0.1,0.2,0.1,0,2.2,"Paul Cormier "
sacramento-state,1992,Ind,0.111,61.5,"Sean Colter",27,0,0,0.393,0.403,0,0.727,3.8,1.7,0.9,0.1,0,11.3,"Don Newman "
michigan,1992,"Big Ten",0.861,81.9,"Sean Dobbins",10,0,0,0.333,0.333,0,0.25,0.2,0,0,0,0,0.3,"Steve Fisher "
william-mary,1992,CAA,0.519,75,"Sean Duff",16,0,0,0.346,0.263,0.394,0.917,0.8,0.4,0.2,0.1,0,3.8,"Chuck Swenson "
yale,1992,Ivy,0.385,54.3,"Sean Fitzgerald",26,0,0,0.442,0.442,0,0.492,3.9,0.5,0.3,0.1,0,3.8,"Dick Kuchen "
san-diego,1992,WCC,0.481,72.4,"Sean Flannery",22,0,0,0.316,0.438,0.16,0.783,1.4,0.3,0.3,0,0,2.6,"Hank Egan "
louisiana-state,1992,SEC,0.667,78.7,"Sean Gipson",33,0,0,0.442,0.444,0,0.726,4.9,1.7,1.4,0.2,0,9.2,"Dale Brown "
wright-state,1992,Mid-Cont,0.667,89.1,"Sean Hammonds",3,0,0,0.586,0.586,0,0.75,4,1,1.7,0,0,12.3,"Ralph Underhill "
lehigh,1992,Patriot,0.148,73.9,"Sean Hayes",7,0,0,0.241,0.2,0.263,0.667,1,1,0.7,0,0,3.6,"Dave Duke "
fordham,1992,Patriot,0.484,65.4,"Sean Hope",30,0,0,0.516,0.516,0,0.685,4.9,0.3,0.6,0.4,0,5.3,"Nick Macarchuk "
marist,1992,NEC,0.467,71,"Sean James",26,0,0,0.444,0.444,0.448,0.706,0.6,0.6,0.6,0.6,0,12,"Dave Magarity "
grambling,1992,SWAC,0.481,83.5,"Sean Jones",24,0,0,0.397,0.422,0,0.78,2.5,3.8,1.1,0.1,0,3.6,"Aaron James "
north-texas,1992,Southland,0.192,78.8,"Sean Lathan",24,0,0,0.357,0.357,0,0.696,1.6,0.1,0.1,0,0,1.9,"Jimmy Gales "
nevada-las-vegas,1992,"Big West",0.724,89.4,"Sean Loughran",9,0,0,0.143,0.2,0,0,0.6,0,0,0,0,0.2,"Rollie Massimino "
texas-arlington,1992,Southland,0.571,84.1,"Sean Miller",28,0,0,0.573,0.581,0,0.64,2.5,3.1,1.2,0,0,10.4,"Eddie McCarter "
kansas,1992,"Big 8",0.806,84.4,"Sean Pearson",33,0,6.9,0.439,0.634,0.298,0.5,1.2,0.4,0.2,0,0.3,3.4,"Roy Williams "
oklahoma-state,1992,"Big 8",0.69,77.4,"Sean Pell",5,0,2.6,1,1,0,0,0.8,0.2,0,0,0,1.2,"Eddie Sutton "
florida-international,1992,A-Sun,0.667,68.3,"Sean Prude",30,0,0,0.517,0.519,0,0.654,6.1,1.2,1,0.4,0,10.2,"Bob Weltlich "
northern-iowa,1992,MVC,0.444,61.3,"Sean Rice",19,0,0,0.525,0.525,0,0.5,1.2,0.2,0.4,0.1,0,2.5,"Eldon Miller "
monmouth,1992,NEC,0.393,64.5,"Sean Ryan",23,0,0,0.413,0.476,0.394,0.706,1.4,1.9,0.9,0,0,5,"Wayne Szoke "
canisius,1992,MAAC,0.357,63.4,"Sean Sandel",18,0,0,0.125,0.143,0,0,0.6,0.2,0,0.2,0,0.2,"John Beilein "
virginia-military-institute,1992,Southern,0.185,65.9,"Sean Spriggs",21,0,0,0.292,0.25,0.375,0.538,1,1.5,0.5,0,0,1.8,"Joey Cantafio "
hofstra,1992,Ind,0.333,63,"Sean Titus",21,0,0,0.414,0.468,0.304,0.692,1.2,1.7,1.7,0,0,4.8,"Butch van Breda Kolff "
howard,1992,MEAC,0.357,69,"Sean Turley",24,0,0,0.383,0.404,0.319,0.667,5.2,1,1,0.1,0,9.6,"Butch Beard "
western-michigan,1992,MAC,0.586,67.4,"Sean Wightman",29,0,0,0.486,0.483,0.488,0.892,1.3,0.7,0.6,0.1,0,12.4,"Bob Donewald "
cal-state-fullerton,1992,"Big West",0.556,71.7,"Sean Williams",26,0,0,0.535,0.535,0.5,0.647,6,0.6,0.7,2.5,0,13.3,"Brad Holland "
texas-southern,1992,SWAC,0.444,77.5,"Sean Zone",23,0,0,0.434,0.463,0.286,0.478,4.6,0.9,0.7,0.1,0,6.1,"Robert Moreland "
central-connecticut-state,1992,Ind,0.296,76.2,"Sedric Veazey",24,0,0,0.505,0.505,0,0.432,5.8,0.4,0.5,0.9,0,5.5,"Mark Adams "
mount-st-marys,1992,NEC,0.464,71.9,"Sefton Robinson",21,0,0,0.269,0.316,0.143,0.625,0.3,0.3,0.2,0,0,1,"Jim Phelan "
bucknell,1992,Patriot,0.793,81,"Sekou Hamer",17,0,0,0.435,0.385,0.5,0.882,0.7,0.2,0.4,0.1,0,2.4,"Charles Woollum "
texas-pan-american,1992,"Sun Belt",0.091,63.3,"Sergio Garza",11,0,0,0,0,0,1,0.3,0.3,0,0,0,0.4,"Mark Adams "
st-johns-ny,1992,"Big East",0.633,75.4,"Sergio Luyk",22,0,0,0.451,0.5,0.388,0.462,1.7,0.5,0.4,0.2,0,6,"Brian Mahoney "
fresno-state,1992,WAC,0.464,66.7,"Seth Marshall",24,0,0,0.472,0.54,0.273,0.717,3.7,3.1,1.7,0.3,0,11.9,"Gary Colson "
boise-state,1992,"Big Sky",0.724,75.5,"Shad Bertch",4,0,0,0,0,0,0,0,0,0,0,0,0,"Bobby Dye "
new-hampshire,1992,NAC,0.222,62.1,"Shaft Lewis",9,0,0,0.368,0.368,0,0.625,1,0.2,0.1,0.3,0,2.1,"Gib Chapman "
sacramento-state,1992,Ind,0.111,61.5,"Shamar Brown",26,0,0,0.269,0.222,0.375,0.75,1.9,1.3,0.1,0.1,0,3.9,"Don Newman "
boise-state,1992,"Big Sky",0.724,75.5,"Shambric Williams",28,0,0,0.525,0.547,0.2,0.588,5.4,1.7,0.6,0.3,0,7.5,"Bobby Dye "
georgia,1992,SEC,0.517,77.7,"Shandon Anderson",29,0,19.1,0.493,0.514,0.346,0.61,3.6,1.5,1.8,0.2,2.2,9.3,"Hugh Durham "
mcneese-state,1992,Southland,0.429,72.6,"Shane Barge",2,0,0,0,0,0,0,0,0,0,0,0,0,"Steve Welch "
bowling-green-state,1992,MAC,0.407,64.8,"Shane Kline-Ruminski",27,0,0,0.567,0.561,0.75,0.49,5.4,1.7,0.7,0.7,0,12,"Jim Larranaga "
brigham-young,1992,WAC,0.735,81,"Shane Knight",32,0,0,0.479,0.522,0.355,0.514,2.3,0.8,0.3,0.2,0,4.5,"Roger Reid "
bowling-green-state,1992,MAC,0.407,64.8,"Shane Komives",24,0,0,0.389,0.417,0.378,0.737,2.6,2.1,0.5,0.3,0,9,"Jim Larranaga "
northeastern-illinois,1992,Ind,0.407,78.1,"Shane Lyon",9,0,0,0.429,0,0.6,0,0,0,0.1,0,0,1,"Rees Johnson "
chattanooga,1992,Southern,0.788,85.5,"Shane Neal",22,0,0,0.419,0.444,0.25,0.7,0.6,0.8,0.3,0,0,1.9,"Mack McCarthy "
western-illinois,1992,Mid-Cont,0.259,73.2,"Shane Teagarden",27,0,0,0.415,0.413,0.416,0.828,4.3,2.8,0.9,0,0,14.9,"Jim Kerwin "
northeastern-illinois,1992,Ind,0.407,78.1,"Shannon Greene",23,0,0,0.409,0.41,0.333,0.652,6.7,1.2,1.3,0.6,0,7.7,"Rees Johnson "
south-carolina,1992,SEC,0.333,77,"Shannon Hoskins",21,0,0,0.389,0.4,0.378,0.727,0.9,1.8,0.5,0.1,0,4.1,"Steve Newton "
southeastern-louisiana,1992,A-Sun,0.444,76.7,"Shannon Sharpe",22,0,0,0.291,0.333,0.261,0.737,2,0.4,0.2,0.2,0,3.9,"Norm Picou "
marquette,1992,GMWC,0.714,73.8,"Shannon Smith",17,0,0,0.432,0.472,0.25,0.778,1.6,1.1,0.5,0.1,0,4.4,"Kevin ONeill "
centenary-la,1992,A-Sun,0.333,84.1,"Shannon Washington",24,0,0,0.427,0.34,0.453,0.729,2.3,2.2,1.4,0,0,12.1,"Tommy Vardeman "
prairie-view,1992,SWAC,0.037,78,"Shannon White",9,0,0,0.455,0.455,0,0.273,3.6,0.3,0,0.3,0,2.6,"Elwood Plummer "
arizona-state,1992,Pac-10,0.643,84.5,"Shante Carver",9,0,0,0.333,0.333,0,1,0.8,0,0.3,0.1,0,0.4,"Bill Frieder "
cal-state-fullerton,1992,"Big West",0.556,71.7,"Sharif Metoyer",22,0,0,0.333,0.375,0.286,0.5,0.8,0.7,0,0,0,0.8,"Brad Holland "
clemson,1992,ACC,0.567,79.2,"Sharone Wright",30,29,30.4,0.567,0.571,0,0.669,10.5,0.9,0.7,4.1,2.5,15,"Cliff Ellis "
california-irvine,1992,"Big West",0.222,73.1,"Shaun Battle",21,0,0,0.615,0.625,0,0.5,3.4,0.2,0.6,0.5,0,4.8,"Rod Baker "
georgia,1992,SEC,0.517,77.7,"Shaun Golden",22,0,0,0.61,0.61,0,0.4,1.5,1.3,1,0,0,2.5,"Hugh Durham "
mercer,1992,A-Sun,0.481,73.1,"Shaun Thompson",27,0,0,0.429,0.436,0.3,0.77,5.6,2.7,0.9,0.5,0,13.7,"Bill Hodges "
st-bonaventure,1992,A-10,0.37,71,"Shawn Abercrombie",1,0,0,0,0,0,0,0,2,1,0,0,0,"Jim Baron "
radford,1992,"Big South",0.484,81.3,"Shawn Blow",1,0,0,0,0,0,0,0,1,0,1,0,0,"Ron Bradley "
marshall,1992,Southern,0.593,78.2,"Shawn Brailsford",20,0,0,0.6,0.625,0,0.5,1.6,0.5,0.4,0.2,0,1.9,"Dwight Freeman "
georgia-southern,1992,Southern,0.679,79.1,"Shawn Brown",27,0,0,0.526,0.526,0,0.581,2.7,0.3,0.5,0.1,0,4.6,"Frank Kerns "
missouri-kansas-city,1992,Ind,0.556,79.3,"Shawn Brown",1,0,0,0,0,0,0,0,0,0,0,0,0,"Lee Hunt "
lamar,1992,"Sun Belt",0.556,88.3,"Shawn Clifton",26,0,0,0.471,0.544,0.407,0.792,5.7,2.8,2,0.3,0,9.8,"Mike Newell "
louisiana-tech,1992,"Sun Belt",0.25,61.1,"Shawn Davis",18,0,0,0.333,0.371,0,0.435,1.9,1.2,0.4,0,0,3.1,"Jerry Loyd "
hartford,1992,NAC,0.5,73,"Shawn Ellison",25,0,0,0.455,0.455,0,0.638,4.3,0.5,0.6,0.8,0,4.8,"Paul Brazeau "
cleveland-state,1992,Mid-Cont,0.786,76.4,"Shawn Fergus",28,0,0,0.517,0.517,0,0.61,3.2,0.3,0.4,1.2,0,6.2,"Mike Boyd "
virginia-tech,1992,Metro,0.357,67.1,"Shawn Good",28,0,0,0.436,0.446,0.4,0.667,2.6,2.2,0.8,0.1,0,6.2,"Bill C. Foster "
texas-el-paso,1992,WAC,0.618,71.2,"Shawn Gray",2,0,5,0.333,1,0,0.25,0,0,0,0,0,2,"Don Haskins "
louisiana-lafayette,1992,"Sun Belt",0.567,79.7,"Shawn Griggs",30,0,0,0.515,0.52,0.333,0.562,2.9,1.7,2,0.8,0,4.9,"Marty Fletcher "
southern-mississippi,1992,Metro,0.37,79.3,"Shawn Hadley",9,0,0,0.2,0.231,0,0.333,0.8,0.9,0.2,0,0,0.8,"M.K. Turk "
northeastern-illinois,1992,Ind,0.407,78.1,"Shawn Harlan",18,0,0,0.374,0.405,0.342,0.784,2.9,1.1,1.8,0.2,0,9.1,"Rees Johnson "
hartford,1992,NAC,0.5,73,"Shawn Harper",3,0,0,0.5,0.5,0,1,0.3,0,0,0,0,1.3,"Paul Brazeau "
western-michigan,1992,MAC,0.586,67.4,"Shawn Jackson",29,0,0,0.388,0.406,0,0.652,1.8,1.9,1.1,0,0,2.8,"Bob Donewald "
georgia-tech,1992,ACC,0.633,77.7,"Shawn Jones",2,0,4,0.667,0.5,1,0,1,1,0.5,0,1,2.5,"Bobby Cremins "
brigham-young,1992,WAC,0.735,81,"Shawn Lindquist",7,0,0,0.5,1,0,0.5,0.6,0,0.3,0,0,0.7,"Roger Reid "
marshall,1992,Southern,0.593,78.2,"Shawn Moore",23,0,0,0.414,0.464,0.174,0.667,3.7,0.5,0.6,0.6,0,6.3,"Dwight Freeman "
charleston-southern,1992,"Big South",0.333,72.3,"Shawn Nelson",19,0,0,0.329,0.353,0.308,0.762,1.6,1,0.6,0,0,4,"Gary Edwards "
nevada,1992,"Big West",0.346,74.8,"Shawn Pughsley",21,0,0,0.381,0.455,0.355,0.6,0.8,1.1,0.4,0,0,4.4,"Len Stevens "
michigan-state,1992,"Big Ten",0.536,74.3,"Shawn Respert",28,0,34.3,0.481,0.51,0.429,0.856,4,2.6,0.9,0.2,2.8,20.1,"Jud Heathcote "
montana,1992,"Big Sky",0.607,65.5,"Shawn Samuelson",26,0,0,0.471,0.476,0,0.576,4.2,0.5,0.6,0.8,0,5.1,"Blaine Taylor "
virginia-tech,1992,Metro,0.357,67.1,"Shawn Smith",27,0,0,0.486,0.497,0.25,0.765,4.6,0.9,1.1,0.3,0,9,"Bill C. Foster "
youngstown-state,1992,Mid-Cont,0.115,71.7,"Shawn Snyder",22,0,0,0.433,0.531,0.343,0.625,1.4,0.3,0.3,0,0,3.4,"John Stroia "
auburn,1992,SEC,0.556,80.4,"Shawn Stuart",20,0,0,0.333,0.333,0,0.4,1,0.7,0.7,0.1,0,0.6,"Tommy Joe Eagles "
texas-arlington,1992,Southland,0.571,84.1,"Shawn Talley",27,0,0,0.392,0.4,0.379,0.644,2.8,3.9,1.5,0.2,0,10.1,"Eddie McCarter "
pennsylvania,1992,Ivy,0.815,72.2,"Shawn Trice",27,0,0,0.491,0.495,0,0.675,4.6,0.9,1.2,0.5,0,6.1,"Fran Dunphy "
western-michigan,1992,MAC,0.586,67.4,"Shawn Wightman",23,0,0,0.241,0.333,0.091,0.667,0.7,0.2,0.1,0,0,0.8,"Bob Donewald "
virginia,1992,ACC,0.677,74.2,"Shawn Wilson",14,0,3.1,0.714,0.714,0,0.5,0.8,0,0.1,0.1,0.1,0.8,"Jeff Jones "
st-johns-ny,1992,"Big East",0.633,75.4,"Shawnelle Scott",29,0,28.6,0.585,0.589,0,0.517,8.8,1.1,1.4,0.5,1.8,13.7,"Brian Mahoney "
western-illinois,1992,Mid-Cont,0.259,73.2,"Shelby Thurmond",27,0,0,0.535,0.535,0,0.351,5,0.5,0.6,3.1,0,9.2,"Jim Kerwin "
texas-arlington,1992,Southland,0.571,84.1,"Sheldon ONeal",28,0,0,0.626,0.623,1,0.635,4.4,0.6,0.7,0.1,0,6.3,"Eddie McCarter "
texas,1992,SWC,0.393,81.8,"Sheldon Quarles",26,0,0,0.388,0.388,0,0.667,3.2,0.2,0.4,0.6,0,2.5,"Tommy Penders "
robert-morris,1992,NEC,0.333,66.7,"Shelton Carney",10,0,0,0.438,0.438,0,0.5,2.9,0.3,0.3,0.1,0,1.5,"Jarrett Durham "
illinois-chicago,1992,Mid-Cont,0.531,79,"Sherell Ford",32,0,32.6,0.477,0.514,0.309,0.63,8.4,1.3,1.6,2.1,0,18.8,"Bob Hallberg "
north-carolina-wilmington,1992,CAA,0.607,82.2,"Sherif El-Sanadily",24,0,0,0.535,0.535,0,0.747,6,1.1,0.9,1.8,0,9.3,"Kevin Eastman "
boise-state,1992,"Big Sky",0.724,75.5,"Sherman Morris",29,0,0,0.465,0.525,0.291,0.634,3.1,1.3,1.1,0.1,0,9.3,"Bobby Dye "
virginia-commonwealth,1992,Metro,0.667,79.3,"Sherron Mills",30,0,0,0.563,0.571,0,0.7,8.4,1.7,0.7,1.6,0,15.4,"Sonny Smith "
fordham,1992,Patriot,0.484,65.4,"Sherwin Content",31,0,0,0.517,0.521,0,0.621,5.7,0.8,1.1,1.5,0,12.7,"Nick Macarchuk "
oklahoma,1992,"Big 8",0.625,89.1,"Shon Alexander",20,0,7,0.333,0.313,0.375,0.5,1,0.3,0.6,0.1,0.5,1.3,"Billy Tubbs "
alabama,1992,SEC,0.552,75.6,"Shon Peck-Love",29,22,20.8,0.483,0.557,0.311,0.682,2.9,0.8,0.6,0.4,1.5,6.6,"David Hobbs "
texas-state,1992,Southland,0.519,72.7,"Shon Ridge",19,0,0,0.385,0.556,0,0.75,0.2,1.1,0.2,0,0,0.8,"Jim Wooldridge "
ucla,1992,Pac-10,0.667,78.4,"Shon Tarver",32,0,0,0.524,0.585,0.266,0.641,4.3,2.9,1.7,0.4,0,17.2,"Jim Harrick "
mississippi-valley-state,1992,SWAC,0.464,81.8,"Shun Pearson",19,0,0,0.337,0.152,0.441,0.563,1.3,0.2,0.4,0,0,5.1,"Lafayette Stribling "
tennessee,1992,SEC,0.433,78.7,"Shun Sheffield",27,9,12.1,0.422,0.422,0,0.714,2.6,0.3,0.2,0.3,0.7,2.7,"Wade Houston "
tennessee-martin,1992,OVC,0.269,69.2,"Sidney Benton",26,0,0,0.56,0.575,0.286,0.638,4.8,0.7,1,0.1,0,8.1,"Cal Luther "
memphis,1992,GMWC,0.625,75.1,"Sidney Coles",26,0,0,0.348,0.4,0.25,0.696,1.4,1.8,1.2,0.1,0,2,"Larry Finch "
coppin-state,1992,MEAC,0.733,73.9,"Sidney Goodman",30,0,0,0.388,0.403,0.372,0.847,3.2,3.2,2,0.5,0,11.6,"Fang Mitchell "
east-carolina,1992,CAA,0.433,67.9,"Simpson Toliver",13,0,0,0.333,0.333,0,0.7,0.7,0.1,0,0.1,0,0.7,"Eddie Payne "
central-florida,1992,A-Sun,0.37,76.7,"Sinua Phillips",26,0,0,0.425,0.472,0.353,0.568,2.8,4.7,1.3,0.1,0,10.7,"Joe Dean "
north-carolina-greensboro,1992,"Big South",0.37,68.9,"Skeet Woolard",25,0,0,0.423,0.525,0.352,0.581,3,1.1,0.4,0,0,7,"Mike Dement "
pennsylvania,1992,Ivy,0.815,72.2,"Skip Metz",5,0,0,0.2,0.2,0,0.5,0.8,0.2,0,0,0,0.6,"Fran Dunphy "
maryland-baltimore-county,1992,"Big South",0.429,81.8,"Skip Saunders",28,0,0,0.417,0.378,0.457,0.806,2.8,2.1,0.7,0.1,0,15.6,"Earl Hawkins "
maryland-baltimore-county,1992,"Big South",0.429,81.8,"Sonique Nixon",28,0,0,0.54,0.54,0,0.618,8.5,0.3,1.1,1.6,0,14.1,"Earl Hawkins "
george-washington,1992,A-10,0.7,76.4,"Sonni Holland",28,0,0,0.524,0.524,0,0.693,4,0.7,0.5,0.2,0,12.1,"Mike Jarvis "
boston-university,1992,NAC,0.222,69.6,"Sotiris Manolopoulos",8,0,0,0.24,0.4,0.133,0.833,1,0.6,0.8,0,0,2.4,"Bob Brown "
delaware,1992,NAC,0.733,74.8,"Spencer Dunkley",30,0,0,0.515,0.515,0,0.758,12.2,0.9,1.3,3.2,0,19.2,"Steve Steinwedel "
maryland-baltimore-county,1992,"Big South",0.429,81.8,"Spencer Ferguson",25,0,0,0.414,0.412,0.419,0.729,2.1,3,1.1,0,0,7.6,"Earl Hawkins "
texas-san-antonio,1992,Southland,0.517,80.7,"Spencer Rhynes",21,0,0,0.548,0.548,0,0.667,1,0.2,0.1,0.1,0,2.9,"Stu Starner "
coastal-carolina,1992,"Big South",0.688,77.8,"Spencer Saunders",23,0,0,0.263,0.286,0.2,0.6,1,0.1,0.1,0.4,0,0.7,"Russ Bergman "
wagner,1992,NEC,0.6,69.8,"Srdjan Srdanovich",8,0,0,0.2,0,0.5,0,0.1,0,0,0.1,0,0.4,"Tim Capstraw "
north-carolina-greensboro,1992,"Big South",0.37,68.9,"Stace Bell",23,0,0,0.493,0.475,0.667,0.686,3.7,0.2,0.3,0.1,0,4.1,"Mike Dement "
wake-forest,1992,ACC,0.7,77.7,"Stacey Castle",19,1,5.9,0.524,0.55,0,0.5,0.1,0.7,0.2,0,0.6,1.5,"Dave Odom "
florida,1992,SEC,0.571,73.5,"Stacey Poole",27,0,0,0.444,0.448,0,0.638,6.4,2,0.8,0.6,0,16.4,"Lon Kruger "
centenary-la,1992,A-Sun,0.333,84.1,"Stacy Lawson",3,0,0,0.333,0.5,0,0.5,0.7,1.3,1.3,0,0,1.3,"Tommy Vardeman "
duke,1992,ACC,0.75,86.4,"Stan Brunson",8,0,1.3,0.167,0.167,0,0,0.1,0,0,0,0,0.3,"Mike Krzyzewski "
wake-forest,1992,ACC,0.7,77.7,"Stan King",15,0,2.4,0.2,0.2,0,0.455,0.7,0,0,0.2,0.4,0.5,"Dave Odom "
dartmouth,1992,Ivy,0.423,68,"Stan Kowalewski",26,0,0,0.446,0.515,0.348,0.444,2.2,0.5,0.2,0,0,2.5,"Dave Faucher "
weber-state,1992,"Big Sky",0.714,78.2,"Stan Rose",28,0,0,0.615,0.615,0,0.618,8.3,1.1,0.7,0.4,0,23.2,"Ron Abegglen "
tennessee,1992,SEC,0.433,78.7,"Stanley Caldwell",28,8,9.7,0.475,0.482,0.4,0.615,2.6,0.6,0.5,0.1,0.8,2.4,"Wade Houston "
louisiana-tech,1992,"Sun Belt",0.25,61.1,"Stanley Cunningham",21,0,0,0.464,0.632,0.111,0.875,1.9,0.8,0.2,0.2,0,1.6,"Jerry Loyd "
alabama-birmingham,1992,GMWC,0.6,69.5,"Stanley Jackson",35,28,29.7,0.411,0.44,0.358,0.797,4.4,3,2.4,0.4,1.9,16.3,"Gene Bartow "
maryland-baltimore-county,1992,"Big South",0.429,81.8,"Stanley Wright",17,0,0,0.34,0.409,0.29,0.667,0.8,0.1,0.1,0,0,2.8,"Earl Hawkins "
illinois-chicago,1992,Mid-Cont,0.531,79,"Stefan Tacke",11,0,0,0.154,0.167,0,0,0.7,0.1,0.3,0,0,0.4,"Bob Hallberg "
long-island-university,1992,NEC,0.393,77.2,"Stefan Thomas",12,0,0,0.276,0.276,0,0.6,1.3,0.2,0.1,0.2,0,1.8,"Paul Lizzo "
florida-international,1992,A-Sun,0.667,68.3,"Stefan Young",1,0,0,0,0,0,0,0,0,0,0,0,0,"Bob Weltlich "
mississippi,1992,SEC,0.357,71.1,"Stephen Davis",5,0,0,0.462,0.3,1,0.5,1.4,0.6,0,0,0,3.2,"Rob Evans "
florida-state,1992,ACC,0.714,86.3,"Stephen Gruhl",5,0,1.4,0.667,0.667,0,0.333,0.2,0,0,0,0.2,1.8,"Pat Kennedy "
hofstra,1992,Ind,0.333,63,"Stephen Kiernan",16,0,0,0.424,0.444,0.2,0.615,4.3,2.9,1.8,0.2,0,4.2,"Butch van Breda Kolff "
southern-utah,1992,Ind,0.519,76.1,"Stephen Koster",8,0,0,0.583,0.583,0,0.3,1.8,0,0.1,0.4,0,2.1,"Bill Evans "
coppin-state,1992,MEAC,0.733,73.9,"Stephen Stewart",30,0,0,0.466,0.486,0.37,0.772,5.4,2,1,0.1,0,13.3,"Fang Mitchell "
monmouth,1992,NEC,0.393,64.5,"Steve Barnes",28,0,0,0.509,0.509,0,0.756,5.8,1.3,1,0.4,0,13.6,"Wayne Szoke "
cleveland-state,1992,Mid-Cont,0.786,76.4,"Steve Belter",7,0,0,0.333,0.333,0,0.333,1.3,0,0,0,0,0.9,"Mike Boyd "
colgate,1992,Patriot,0.643,76.8,"Steve Benton",28,0,0,0.422,0.425,0.412,0.714,3.4,0.5,0.6,0.2,0,5.8,"Jack Bruen "
florida-am,1992,MEAC,0.357,74,"Steve Bryant",10,0,0,0.2,0.2,0,0.857,0.6,0.4,0,0,0,0.8,"Willie Booker "
hartford,1992,NAC,0.5,73,"Steve Campbell",24,0,0,0.586,0.586,0,0.636,2.2,0.1,0.7,0.5,0,2,"Paul Brazeau "
saint-francis-pa,1992,NEC,0.333,66.9,"Steve Cloran",24,0,0,0.447,0.482,0.35,0.8,1.2,2.4,0.9,0,0,5.1,"Tom McConnell "
pepperdine,1992,WCC,0.742,72.2,"Steve Clover",21,0,0,0.303,0,0.313,0.625,0.6,0.1,0,0,0,1.7,"Tom Asbury "
ohio,1992,MAC,0.519,70.6,"Steve Ehretsman",27,0,0,0.423,0.475,0.313,0.695,2.4,1.1,0.1,0.1,0,6.7,"Larry Hunter "
princeton,1992,Ivy,0.577,57.5,"Steve Eidle",10,0,0,0.5,1,0,0,0.3,0,0.1,0,0,0.4,"Pete Carril "
ucla,1992,Pac-10,0.667,78.4,"Steve Elkind",2,0,0,0,0,0,0,0.5,0.5,0,0,0,0,"Jim Harrick "
illinois-state,1992,MVC,0.655,66.6,"Steve Fitch",29,0,0,0.398,0.506,0.175,0.52,1.7,0.9,0.3,0.1,0,4.1,"Bob Bender "
xavier,1992,"MW Coll",0.8,74.3,"Steve Gentry",30,0,0,0.366,0.4,0.309,0.722,2.8,3.7,0.9,0.2,0,7.1,"Pete Gillen "
wyoming,1992,WAC,0.464,68.8,"Steve Gosar",25,0,0,0.316,0.267,0.5,0.556,0.7,0.4,0.5,0.1,0,1.2,"Benny Dees "
pepperdine,1992,WCC,0.742,72.2,"Steve Guild",31,0,0,0.456,0.487,0.373,0.748,4.7,2.1,0.9,0.1,0,10.1,"Tom Asbury "
air-force,1992,WAC,0.321,65.5,"Steve Haase",5,5,22.2,0.457,0.519,0.25,0.8,3,0.6,1,0.6,2.4,8.4,"Reggie Minton "
