team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
nevada-las-vegas,2011,MWC,0.743,76.3,"Kendall Wallace",34,3,11.3,0.347,0.143,0.381,0.889,0.7,0.5,0.4,0.1,0.4,3.2,"Dave Rice "
new-mexico,2011,MWC,0.8,72.7,"Kendall Williams",34,32,29.8,0.444,0.5,0.355,0.78,3.3,4.2,1.4,0.1,2.2,12.1,"Steve Alford "
alabama-state,2011,SWAC,0.387,59.4,"Kenderek Washington",16,14,30.6,0.451,0.521,0.372,0.617,4.6,1.1,1.6,0.4,1.8,14.1,"Lewis Jackson "
north-texas,2011,"Sun Belt",0.563,70.3,"Kendrick Hogans",24,15,16.5,0.456,0.456,0,0.529,3.7,0.2,0.4,0.5,0.8,3.8,"Johnny Jones "
alcorn-state,2011,SWAC,0.313,60.2,"Kendrick McDonald",31,28,28.5,0.427,0.465,0.139,0.732,2.9,1.3,1.5,0.1,1.7,10.6,"Luther Riley "
youngstown-state,2011,Horizon,0.516,67.6,"Kendrick Perry",31,31,34.8,0.482,0.572,0.355,0.706,3.3,3.9,2.4,0.3,2.1,16.8,"Jerry Slocum "
william-mary,2011,CAA,0.188,60.3,"Kendrix Brown",30,24,24.5,0.382,0.436,0.327,0.739,4.3,1.6,1.1,0.4,1.3,4,"Tony Shaver "
western-carolina,2011,Southern,0.486,71.5,"Kenneth Hall",35,1,11.5,0.585,0.585,0,0.571,2.1,0.4,0.2,0.9,0.4,1.6,"Larry Hunter "
wagner,2011,NEC,0.806,73.4,"Kenneth Ortiz",31,30,27.8,0.358,0.37,0,0.643,4.5,4.3,1.8,0.1,2.9,8.1,"Dan Hurley "
texas-am-corpus-christi,2011,Southland,0.2,58.5,"Kennon Dvorak",14,7,10.6,0.32,0.2,0.35,0.467,0.9,0.6,0.3,0,0.4,2.1,"Willis Wilson "
ohio,2011,MAC,0.784,70.2,"Kenny Belton",3,0,1,1,1,0,0,0.3,0,0,0,0,1.3,"John Groce "
florida,2011,SEC,0.703,75.9,"Kenny Boynton",37,36,31.6,0.44,0.497,0.407,0.754,2.6,2.7,0.8,0,1.4,15.9,"Billy Donovan "
boise-state,2011,MWC,0.433,68.3,"Kenny Buckner",29,15,21,0.603,0.603,0,0.576,4.6,0.6,0.3,0.3,1.3,8.4,"Leon Rice "
xavier,2011,A-10,0.639,70.6,"Kenny Frease",36,33,24.6,0.51,0.514,0,0.569,6.1,1.1,0.3,1.1,1.9,10.2,"Chris Mack "
auburn,2011,SEC,0.484,62.6,"Kenny Gabriel",31,30,31.5,0.444,0.526,0.323,0.646,7.3,1,1.1,2.3,2.1,12.2,"Tony Barbee "
tennessee,2011,SEC,0.559,68.8,"Kenny Hall",25,16,20.2,0.54,0.54,0,0.653,4.5,0.4,0.4,1,1.3,6.2,"Cuonzo Martin "
evansville,2011,MVC,0.5,73.5,"Kenny Harris",32,32,28.3,0.46,0.475,0.355,0.75,4.5,1.6,1.7,0.6,1.9,11.2,"Marty Simmons "
ucla,2011,Pac-12,0.576,68.6,"Kenny Jones",9,1,6.8,0.32,0.412,0.125,0.667,0.8,0.7,0.3,0,0.6,2.3,"Ben Howland "
miami-fl,2011,ACC,0.606,70.7,"Kenny Kadji",32,28,27.4,0.489,0.512,0.418,0.635,5.3,0.7,0.6,1.6,1.6,11.7,"Jim Larranaga "
tennessee-state,2011,OVC,0.606,68.2,"Kenny Moore",26,5,19.5,0.388,0.43,0.315,0.731,3,1.3,0.8,0.2,1.4,7.2,"John Cooper "
long-island-university,2011,NEC,0.735,81.4,"Kenny Onyechi",34,1,14.9,0.488,0.488,0,0.508,3.3,0.2,0.3,0.9,1.1,5.3,"Jim Ferry "
old-dominion,2011,CAA,0.611,65.8,"Kent Bazemore",35,32,31.5,0.407,0.453,0.321,0.632,6.1,3.1,2.1,0.3,3.2,15.4,"Blaine Taylor "
georgia,2011,SEC,0.469,60.9,"Kentavious Caldwell-Pope",32,30,32.1,0.396,0.512,0.304,0.654,5.2,1.2,1.8,0.3,1.1,13.2,"Mark Fox "
saint-marys-ca,2011,WCC,0.818,74.8,"Kenton Walker",33,0,9.7,0.548,0.553,0,0.615,3,0.2,0.4,0.5,0.4,3.9,"Randy Bennett "
louisiana-lafayette,2011,"Sun Belt",0.5,68.4,"Kentwan Smith",28,0,7.4,0.446,0.489,0.273,0.6,1.7,0.3,0.3,0.3,0.5,2.2,"Bob Marlin "
harvard,2011,Ivy,0.839,65.6,"Kenyatta Smith",8,0,2.1,1,1,0,0.5,0.5,0,0,0.3,0.6,0.4,"Tommy Amaker "
louisiana-tech,2011,WAC,0.529,69.4,"Kenyon McNeaill",34,25,21.8,0.377,0.429,0.342,0.617,2.1,2.2,1,0.1,1.6,6.8,"Michael White "
alabama,2011,SEC,0.636,64.7,"Keon Blackledge",4,0,4.5,0.667,1,0,0,0.5,0.8,0,0.3,0.3,1,"Anthony Grant "
montana,2011,"Big Sky",0.781,70,"Keron DeShields",27,0,6,0.341,0.318,0.364,0.8,0.3,0.3,0.1,0,0.2,1.7,"Wayne Tinkle "
belmont,2011,A-Sun,0.771,80.9,"Kerron Johnson",34,34,28.6,0.518,0.599,0.308,0.766,3.1,5.2,1.4,0,2.4,13.8,"Rick Byrd "
middle-tennessee,2011,"Sun Belt",0.794,72.3,"Kerry Hammonds",27,11,18.5,0.533,0.634,0.451,0.526,2.7,1.8,0.7,0.5,1,4.9,"Kermit Davis "
fordham,2011,A-10,0.345,62,"Kervin Bristol",29,28,25.4,0.558,0.558,0,0.412,8,0.4,0.6,2.4,1,5.4,"Tom Pecora "
navy,2011,Patriot,0.103,57.9,"Kevin Alter",16,1,6.4,0.158,0,0.188,1,0.6,0.4,0.1,0,0.4,1.1,"Ed DeChellis "
portland,2011,WCC,0.226,65.1,"Kevin Bailey",31,23,21.7,0.435,0.471,0.353,0.758,2.1,1.1,0.6,0.6,2.1,9.5,"Eric Reveno "
illinois,2011,"Big Ten",0.531,65.6,"Kevin Berardini",7,0,0.9,0,0,0,0,0,0,0,0,0,0,"Bruce Weber "
elon,2011,Southern,0.484,70.2,"Kevin Blake",26,0,8.8,0.275,0.385,0.071,0.615,1.3,0.4,0.2,0,0.3,1.5,"Matt Matheny "
canisius,2011,MAAC,0.167,65.5,"Kevin Bleeker",30,6,15,0.386,0.422,0.263,0.611,2.8,0.4,0.3,0.4,0.8,2.7,"Tom Parrotta "
california-riverside,2011,"Big West",0.452,59.4,"Kevin Bradshaw",28,28,22.3,0.481,0.481,0,0.6,4.9,0.5,0.6,0.9,1.8,5.9,"Jim Wooldridge "
stephen-f-austin,2011,Southland,0.625,61.6,"Kevin Broussard",13,0,12.4,0.396,0.421,0.382,0.714,0.5,0.5,0.2,0,0.2,4.6,"Danny Kaspar "
mississippi-valley-state,2011,SWAC,0.618,68.6,"Kevin Burwell",34,32,33.8,0.343,0.384,0.305,0.769,3.4,4.5,1.2,0,2.1,9.5,"Sean Woods "
texas-arlington,2011,Southland,0.727,76.9,"Kevin Butler",33,32,27.1,0.45,0.505,0.294,0.699,5.9,1.5,1.5,0.2,1.9,10.8,"Scott Cross "
mercer,2011,A-Sun,0.711,68.1,"Kevin Canevari",34,0,4.7,0.438,0.8,0.273,0.8,0.5,0.6,0.3,0,0.6,0.6,"Bob Hoffman "
florida-gulf-coast,2011,A-Sun,0.469,72.1,"Kevin Cantinol",31,12,15.2,0.363,0.363,0,0.378,3,0.4,0.4,0.7,0.9,2.8,"Andy Enfield "
austin-peay,2011,OVC,0.375,69.3,"Kevin Covington",3,0,2,0,0,0,0.5,0.3,0.3,0,0,0.7,0.3,"Dave Loos "
dayton,2011,A-10,0.606,71.8,"Kevin Dillard",33,33,32.7,0.412,0.458,0.325,0.827,2.7,6,1.4,0.4,2.8,13.3,"Archie Miller "
st-francis-ny,2011,NEC,0.5,69.5,"Kevin Douglas",30,2,10.8,0.383,0.48,0.226,0.667,2.2,0.4,0.5,0.1,0.7,2.9,"Glenn Braica "
bethune-cookman,2011,MEAC,0.514,65,"Kevin Dukes",35,26,31.2,0.392,0.43,0.378,0.812,1.9,2.4,0.6,0.1,1.9,11.7,"Gravelle Craig "
southern-methodist,2011,CUSA,0.406,59.7,"Kevin Dunleavy",3,0,1.3,0,0,0,0,0.3,0,0,0,0.3,0,"Matt Doherty "
fresno-state,2011,WAC,0.394,65.8,"Kevin Foster",33,14,21.2,0.423,0.45,0.241,0.667,5.4,0.1,0.7,0.8,1.8,8,"Rodney Terry "
santa-clara,2011,WCC,0.267,69.5,"Kevin Foster",18,16,31.6,0.375,0.358,0.386,0.693,3.1,3.2,1.4,0.2,2.3,17.8,"Kerry Keating "
wofford,2011,Southern,0.576,63.9,"Kevin Giltner",33,33,38,0.397,0.451,0.357,0.789,4.2,1.8,0.9,0.2,2,14.8,"Mike Young "
northern-illinois,2011,MAC,0.161,55.4,"Kevin Gray",31,23,20.3,0.4,0.405,0,0.392,3.7,0.4,0.3,0.2,1.1,2.8,"Mark Montgomery "
mcneese-state,2011,Southland,0.515,66.9,"Kevin Hardy",32,1,12.8,0.473,0.475,0.455,0.444,1.7,1,0.8,0.2,0.7,3.3,"Dave Simmons "
gardner-webb,2011,"Big South",0.375,65.7,"Kevin Hartley",32,10,22.3,0.366,0.426,0.327,0.586,4.1,1,1,0.2,1.7,5.5,"Chris Holtmann "
montana,2011,"Big Sky",0.781,70,"Kevin Henderson",20,0,4.9,0.4,0.625,0.143,0.818,1,0.1,0.2,0.1,0.4,1.8,"Wayne Tinkle "
west-virginia,2011,"Big East",0.576,71.1,"Kevin Jones",33,33,38.3,0.509,0.59,0.266,0.78,10.9,1.2,0.7,1,1.3,19.9,"Bob Huggins "
manhattan,2011,MAAC,0.618,71.2,"Kevin Laue",19,0,3.3,1,1,0,0.5,0.5,0.1,0.1,0.4,0.1,0.3,"Steve Masiello "
texas-am-corpus-christi,2011,Southland,0.2,58.5,"Kevin Lynch",4,0,6,0,0,0,0,1.3,0,0.3,0,0,0,"Willis Wilson "
oregon-state,2011,Pac-12,0.583,78.9,"Kevin McShane",33,1,8.4,0.548,0.59,0,0.538,1.4,0.4,0.2,0.1,0.7,1.6,"Craig Robinson "
penn-state,2011,"Big Ten",0.375,61.8,"Kevin Montminy",9,0,1.1,0.5,1,0,0,0.1,0,0,0,0,0.2,"Patrick Chambers "
tennessee-tech,2011,OVC,0.576,71.7,"Kevin Murphy",33,32,34.5,0.444,0.46,0.416,0.721,5.2,2.3,0.8,0.2,3.3,20.6,"Steve Payne "
rider,2011,MAAC,0.406,71.6,"Kevin Noon",7,1,2.4,0.143,0,0.167,0,0,0.1,0,0.1,0,0.4,"Tommy Dempsey "
west-virginia,2011,"Big East",0.576,71.1,"Kevin Noreen",23,1,12,0.567,0.586,0,0.654,2.7,0.4,0.3,0.2,0.3,2.2,"Bob Huggins "
fresno-state,2011,WAC,0.394,65.8,"Kevin Olekaibe",33,33,36.5,0.372,0.411,0.338,0.797,3.2,1.2,1.3,0.1,1.5,17.8,"Rodney Terry "
gonzaga,2011,WCC,0.788,73.8,"Kevin Pangos",33,31,31.6,0.431,0.479,0.401,0.851,2.7,3.4,1.2,0.1,1.8,13.6,"Mark Few "
nevada,2011,WAC,0.8,70.3,"Kevin Panzer",34,0,12.1,0.388,0.469,0.306,0.474,2.5,0.4,0.1,0.4,0.6,2.9,"David Carter "
arizona,2011,Pac-12,0.657,69,"Kevin Parrom",20,1,15.6,0.402,0.475,0.333,0.621,2.9,1.7,0.2,0.2,0.8,4.9,"Sean Miller "
texas-el-paso,2011,CUSA,0.469,63.2,"Kevin Perry",11,0,1.8,0.2,0.2,0,0.5,0.2,0,0,0,0,0.3,"Tim Floyd "
georgia-state,2011,CAA,0.647,67.6,"Kevin Shaw",13,0,1.8,0.1,0,0.111,0.5,0.2,0.2,0,0,0.2,0.4,"Ron Hunter "
southern-illinois-edwardsville,2011,OVC,0.37,65.7,"Kevin Stineman",26,8,16.5,0.413,0.444,0.389,0.565,1.7,1.5,0.4,0,1.5,3,"Lennox Forrester "
quinnipiac,2011,NEC,0.563,71,"Kevin Tarca",6,0,1.7,0,0,0,0,0.2,0.2,0,0,0.3,0,"Tom Moore "
tulane,2011,CUSA,0.484,64.6,"Kevin Thomas",30,15,11.4,0.576,0.576,0,0.381,1.9,0.1,0.1,0.7,0.7,2.5,"Ed Conroy "
morgan-state,2011,MEAC,0.31,66.7,"Kevin Thompson",29,22,29.2,0.511,0.509,1,0.578,8.2,1.6,0.6,1.2,2.7,10.8,"Todd Bozeman "
valparaiso,2011,Horizon,0.647,68.3,"Kevin Van Wijk",31,31,23.7,0.617,0.619,0,0.652,5.2,0.6,0.6,0.7,2.4,14.1,"Bryce Drew "
texas-tech,2011,"Big 12",0.258,59.5,"Kevin Wagner",18,6,14.8,0.306,0.256,0.5,0.667,0.8,1.5,0.4,0.1,1.1,2.5,"Billy Gillispie "
louisville,2011,"Big East",0.75,68.2,"Kevin Ware",20,0,5.3,0.296,0.364,0,0.333,0.7,0.5,0.4,0.2,1.1,1,"Rick Pitino "
eastern-washington,2011,"Big Sky",0.469,72.7,"Kevin Winford",30,1,11,0.365,0.464,0.286,0.75,0.4,0.7,0.3,0,0.6,2.1,"Jim Hayford "
utah-valley,2011,GWC,0.606,69.8,"Kevin Woods",25,0,11,0.463,0.49,0,0.667,1.7,1.6,0.3,0,0.6,2.2,"Dick Hunsaker "
kansas,2011,"Big 12",0.821,73.5,"Kevin Young",38,0,11.3,0.48,0.494,0.333,0.647,3,0.6,0.5,0.4,0.8,3.4,"Bill Self "
delaware,2011,CAA,0.563,68.9,"Khalid Lewis",32,32,29.6,0.377,0.427,0.244,0.646,1.8,2.6,1.1,0.2,2,5.2,"Monte Ross "
presbyterian,2011,"Big South",0.483,65.1,"Khalid Mutakabbir",29,29,36.4,0.439,0.509,0.297,0.755,3.1,2,1.1,0.2,2.2,13.7,"Gregg Nibert "
fordham,2011,A-10,0.345,62,"Khalid Robinson",9,0,1.7,0,0,0,0.5,0.2,0,0,0,0,0.3,"Tom Pecora "
south-carolina-state,2011,MEAC,0.161,64.5,"Khalif Toombs",31,31,34.8,0.366,0.395,0.301,0.757,2.5,4.4,1.2,0,2.7,10.9,"Tim Carter "
temple,2011,A-10,0.75,75,"Khalif Wyatt",31,28,33,0.479,0.551,0.379,0.856,3.2,3.3,2.2,0.4,2.5,17.1,"Fran Dunphy "
pacific,2011,"Big West",0.367,62.9,"Khalil Kelley",30,28,21.1,0.494,0.497,0,0.366,4.8,0.2,0.3,0.4,1.6,6.8,"Bob Thomason "
san-francisco,2011,WCC,0.588,75.4,"Khalil Murphy",16,0,4.8,0.5,0.526,0.333,0.5,0.9,0.2,0.1,0.1,0.1,1.8,"Rex Walters "
tennessee-state,2011,OVC,0.606,68.2,"Kharon Butcher",23,0,11.2,0.333,0.5,0.286,0.5,1.2,0.7,0.7,0,0.8,1.9,"John Cooper "
pittsburgh,2011,"Big East",0.564,69,"Khem Birch",10,6,15,0.571,0.571,0,0.545,5,0,0.2,1.9,0.7,4.4,"Jamie Dixon "
njit,2011,GWC,0.469,69.9,"Kherel Silcott",29,0,12.6,0.491,0.491,0,0.667,3.4,0.2,0.3,0.4,0.4,2.6,"Jim Engles "
texas-am,2011,"Big 12",0.438,61.1,"Khris Middleton",20,17,28.8,0.415,0.485,0.26,0.75,5,2.3,1,0.3,2.2,13.2,"Billy Kennedy "
tennessee-martin,2011,OVC,0.129,62.7,"Khristian Taylor",15,2,11,0.455,0.571,0.25,0.273,1.2,0.5,0.3,0.1,0.8,1.7,"Jason James "
butler,2011,Horizon,0.595,63.6,"Khyle Marshall",35,20,21.2,0.553,0.563,0.167,0.553,4.3,0.4,0.3,0.7,0.9,9.8,"Brad Stevens "
manhattan,2011,MAAC,0.618,71.2,"Kidani Brutus",32,7,26.4,0.393,0.368,0.404,0.818,2.8,2.4,0.9,0.2,1.9,8.3,"Steve Masiello "
portland-state,2011,"Big Sky",0.531,76.2,"Kidus Ephrem",7,0,10.4,0.538,0.75,0.2,1,2.6,0.6,0,0.3,0.1,2.3,"Tyler Geving "
texas-pan-american,2011,GWC,0.344,62.3,"Kieondre Arkwright",20,2,10.1,0.313,0.31,0.314,0.8,1.1,1.2,0.5,0.1,1.2,3,"Ryan Marks "
coastal-carolina,2011,"Big South",0.613,72.5,"Kierre Greenwood",28,27,31.7,0.468,0.474,0.439,0.794,3.6,5,1.4,0.4,2.8,11.1,"Cliff Ellis "
norfolk-state,2011,MEAC,0.722,68.9,"Kievyn Lila-St. Rose",11,0,3.5,0.375,0.6,0,0,0.5,0.2,0.1,0,0.4,0.5,"Anthony Evans "
arkansas,2011,SEC,0.563,71.8,"Kikko Haydar",20,0,5,0.263,0.667,0.077,0,0.6,0.3,0.2,0,0.3,0.6,"Mike Anderson "
maine,2011,AEC,0.414,68.6,"Kilian Cato",28,10,17,0.377,0.452,0.347,1,2,0.5,0.4,0.1,0.6,4.1,"Ted Woodward "
missouri,2011,"Big 12",0.857,80.4,"Kim English",35,35,33.6,0.521,0.589,0.459,0.725,4.2,1.6,1.3,0.3,1.7,14.5,"Frank Haith "
arkansas-state,2011,"Sun Belt",0.412,64.6,"Kinley Ogbonnaya-Branch",15,0,6.3,0.286,0.25,0.294,0,0.9,0.1,0.1,0,0.6,1.1,"John Brady "
fairleigh-dickinson,2011,NEC,0.103,60.8,"Kinu Rochford",29,19,25.5,0.559,0.562,0,0.479,6.8,1,0.8,0.9,1.6,9.3,"Greg Vetrone "
dartmouth,2011,Ivy,0.167,57.6,"Kirill Savolainen",6,0,3.3,0.333,0.5,0,1,0.7,0,0,0.2,0,0.7,"Paul Cormier "
dartmouth,2011,Ivy,0.167,57.6,"Kirk Crecco",25,1,8.1,0.407,0.455,0.267,0.737,1.5,0.2,0.1,0,0.5,2.6,"Paul Cormier "
missouri-kansas-city,2011,Summit,0.323,64.5,"Kirk Korver",31,29,25.8,0.442,0.59,0.316,0.746,3.9,0.8,0.5,0.3,1.1,7.6,"Matt Brown "
houston,2011,CUSA,0.5,71.7,"Kirk Van Slyke",27,1,11.6,0.421,0.469,0.297,0.854,2.3,0.2,0.1,0.2,0.8,5.9,"James Dickey "
charlotte,2011,A-10,0.433,67,"Kj Sherrill",25,3,13.1,0.481,0.481,0,0.769,1.4,0.2,0.3,0.4,0.8,2.8,"Alan Major "
indiana-state,2011,MVC,0.545,64.2,"Koang Doluony",8,0,6.6,0.25,1,0.143,0.333,1.6,0.1,0,0,0.3,0.8,"Greg Lansing "
tulsa,2011,CUSA,0.548,67.5,"Kodi Maduka",30,29,22.7,0.521,0.525,0,0.598,6.3,0.6,0.5,1.8,1.7,8.1,"Doug Wojcik "
sam-houston-state,2011,Southland,0.406,58.6,"Konner Tucker",32,29,31.8,0.371,0.444,0.326,0.716,3.3,1,0.7,0,1.7,12,"Jason Hooten "
sacramento-state,2011,"Big Sky",0.357,67,"Konner Veteto",27,5,18.9,0.497,0.503,0,0.595,4.7,0.3,0.2,0.1,1.7,9,"Brian Katz "
florida-atlantic,2011,"Sun Belt",0.367,65.9,"Kore White",29,24,23.2,0.424,0.443,0.28,0.673,4.5,0.5,0.6,1.3,1.6,7.7,"Mike Jarvis "
portland,2011,WCC,0.226,65.1,"Korey Thieleke",14,1,2.9,0.235,0.286,0,0.5,0.4,0,0.1,0,0.1,0.6,"Eric Reveno "
hampton,2011,MEAC,0.364,64.7,"Koron Reed",4,0,8,0.6,0.6,0,0,0.8,0.3,0.5,0,0.3,1.5,"Edward Joyner "
indiana,2011,"Big Ten",0.75,77.3,"Kory Barnett",16,0,1.5,0.5,1,0.25,0,0.2,0.1,0.1,0,0.1,0.4,"Tom Crean "
southern-illinois,2011,MVC,0.258,62.7,"Kourtney Goff",28,9,15,0.245,0.31,0.15,0.667,0.9,1.6,0.8,0,1.1,1.5,"Chris Lowery "
texas-am,2011,"Big 12",0.438,61.1,"Kourtney Roberson",9,0,12.7,0.6,0.6,0,0.5,4.9,0.1,0.2,0.2,1.3,4.6,"Billy Kennedy "
drake,2011,MVC,0.529,67,"Kraidon Woods",32,4,16.8,0.678,0.678,0,0.419,4.1,0.4,0.5,1.2,1.3,3.3,"Edward Phelps "
cal-state-bakersfield,2011,Ind,0.516,68.4,"Kregg Jones",1,0,0,0,0,0,0,0,0,0,1,0,0,"Rod Barnes "
kent-state,2011,MAC,0.636,70.4,"Kris Brewer",28,1,10,0.373,0.325,0.474,0.68,1.4,0.9,0.5,0.1,0.5,2.5,"Rob Senderoff "
norfolk-state,2011,MEAC,0.722,68.9,"Kris Brown",13,0,3,0.133,0,0.25,0.25,0.2,0.1,0.2,0,0.4,0.5,"Anthony Evans "
southern-illinois-edwardsville,2011,OVC,0.37,65.7,"Kris Davis",27,22,31.3,0.469,0.37,0.598,0.568,2.8,2.7,0.9,0,2.8,11.6,"Lennox Forrester "
syracuse,2011,"Big East",0.919,74.1,"Kris Joseph",37,37,32.2,0.421,0.467,0.345,0.745,4.7,1.5,1.4,0.6,1.5,13.4,"Jim Boeheim "
towson,2011,CAA,0.031,51.5,"Kris Walden",32,32,34.3,0.313,0.354,0.25,0.771,2.3,3.2,1.3,0,4.5,6.6,"Pat Skerry "
mount-st-marys,2011,NEC,0.276,60.3,"Kristijan Krajina",26,23,23,0.508,0.569,0.125,0.531,4,0.7,0.4,0.3,2.3,5.3,"Robert Burke "
depaul,2011,"Big East",0.387,74.1,"Krys Faber",30,26,19.8,0.556,0.556,0,0.816,4.7,0.4,0.5,0.5,0.8,4,"Oliver Purnell "
drake,2011,MVC,0.529,67,"Kurt Alexander",33,5,20.3,0.419,0.427,0.386,0.789,2.2,1.6,0.7,0.1,1.7,8.5,"Edward Phelps "
long-island-university,2011,NEC,0.735,81.4,"Kurt Joseph",16,0,2.3,0.538,0.857,0.167,0,0.1,0.3,0.1,0,0.4,0.9,"Jim Ferry "
cal-state-bakersfield,2011,Ind,0.516,68.4,"Kwai Pearson",18,0,3.2,0.5,0.444,1,0.5,0.2,0.2,0.3,0,0.3,0.7,"Rod Barnes "
saint-louis,2011,A-10,0.765,68.7,"Kwamain Mitchell",34,34,31.4,0.444,0.531,0.365,0.679,2.6,3.7,1.3,0,1.8,12.4,"Rick Majerus "
cal-state-fullerton,2011,"Big West",0.677,78,"Kwame Vaughn",31,31,31.5,0.458,0.51,0.391,0.847,4.5,3.7,0.9,0.1,2.7,15.6,"Bob Burton "
texas-christian,2011,MWC,0.545,72.2,"Kyan Anderson",33,22,27.7,0.41,0.442,0.36,0.775,1.5,2.8,1.2,0,2,8.3,"Jim Christian "
nebraska,2011,"Big Ten",0.4,60.9,"Kye Kurkowski",2,0,1.5,0,0,0,0,0,0,0,0,0,0,"Doc Sadler "
utah-state,2011,WAC,0.568,68.9,"Kyisean Reed",36,28,25,0.614,0.616,0,0.679,5.1,0.6,0.6,1.1,1.3,10,"Stew Morrill "
delaware,2011,CAA,0.563,68.9,"Kyle Anderson",31,29,30.6,0.375,0.492,0.34,0.667,2.9,0.8,0.5,0.3,1.1,8.9,"Monte Ross "
connecticut,2011,"Big East",0.588,68.7,"Kyle Bailey",3,0,1.3,0,0,0,0,0.3,0,0,0,0,0,"Jim Calhoun "
idaho,2011,WAC,0.576,69.6,"Kyle Barone",33,33,32.8,0.548,0.552,0,0.639,8,1.5,0.5,1.5,2.6,12.9,"Don Verlin "
california-santa-barbara,2011,"Big West",0.645,73,"Kyle Boswell",31,4,21.9,0.468,0.588,0.435,0.744,1.5,1.7,0.6,0,0.8,7.5,"Bob Williams "
weber-state,2011,"Big Sky",0.781,77.3,"Kyle Bullinger",23,18,23.9,0.343,0.385,0.304,0.698,4.7,1.5,0.7,0.1,1.2,6.2,"Randy Rahe "
arizona-state,2011,Pac-12,0.323,61,"Kyle Cain",29,17,23.4,0.454,0.456,0,0.769,5.5,0.8,0.5,0.1,1.8,7.5,"Herb Sendek "
harvard,2011,Ivy,0.839,65.6,"Kyle Casey",31,31,24.4,0.514,0.557,0.353,0.722,5.5,0.8,0.8,1.1,1.8,11.4,"Tommy Amaker "
saint-louis,2011,A-10,0.765,68.7,"Kyle Cassity",34,21,17.9,0.398,0.513,0.328,0.8,1.4,1.9,0.7,0.1,0.5,3.3,"Rick Majerus "
iowa,2011,"Big Ten",0.514,73,"Kyle Denning",4,0,2.3,0.5,1,0,1,0.3,0,0,0,0.3,1,"Fran McCaffery "
siena,2011,MAAC,0.452,63.7,"Kyle Downey",31,31,37.8,0.412,0.459,0.278,0.841,4.9,3.1,1.3,0.2,3,13.3,"Mitch Buonaguro "
arizona,2011,Pac-12,0.657,69,"Kyle Fogg",35,34,32.1,0.42,0.398,0.444,0.789,3.7,2.2,1.1,0.4,1.8,13.5,"Sean Miller "
vanderbilt,2011,SEC,0.694,72.6,"Kyle Fuller",18,1,6.9,0.273,0.429,0,0.625,0.9,0.9,0.3,0,0.6,0.9,"Kevin Stallings "
southern-illinois-edwardsville,2011,OVC,0.37,65.7,"Kyle Heck",7,0,1.1,0,0,0,1,0.1,0.1,0.3,0.1,0,0.3,"Lennox Forrester "
arkansas-pine-bluff,2011,SWAC,0.333,61,"Kyle Jones",30,0,7.6,0.311,0.5,0.302,0.6,0.3,0.4,0.1,0,0.3,1.5,"George Ivory "
american,2011,Patriot,0.625,64.3,"Kyle Kager",10,1,1.6,0.286,0.333,0,0,0.3,0.1,0,0,0.1,0.4,"Jeff Jones "
milwaukee,2011,Horizon,0.588,64.2,"Kyle Kelm",32,20,24.5,0.468,0.558,0.279,0.605,4.5,1.1,0.4,0.5,1.4,7.6,"Rob Jeter "
louisville,2011,"Big East",0.75,68.2,"Kyle Kuric",38,36,36,0.422,0.556,0.329,0.791,4.2,1.2,1.2,0.5,1,12.6,"Rick Pitino "
radford,2011,"Big South",0.188,61.2,"Kyle Noreen",31,20,21.1,0.336,0.371,0.321,0.5,2,0.8,0.8,0.2,0.5,3.6,"Mike Jones "
cal-poly,2011,"Big West",0.545,64.7,"Kyle Odister",26,0,7.9,0.403,0.429,0.4,0,1,0.5,0.2,0,0.4,2.8,"Joe Callero "
norfolk-state,2011,MEAC,0.722,68.9,"Kyle OQuinn",36,36,31.3,0.573,0.61,0.188,0.696,10.3,1.4,0.7,2.7,2.6,15.9,"Anthony Evans "
utah,2011,Pac-12,0.194,55.5,"Kyle Perkins",19,0,6.8,0.5,0.6,0.333,0,0.5,0.2,0.2,0,0.3,0.9,"Larry Krystkowiak "
santa-clara,2011,WCC,0.267,69.5,"Kyle Perricone",7,0,1.9,0.333,0,0.5,0,0.4,0,0,0,0,0.4,"Kerry Keating "
akron,2011,MAC,0.647,72.2,"Kyle Petersen",7,0,2,0.25,0.333,0,0.75,0.6,0,0,0,0.1,0.7,"Keith Dambrot "
saint-marys-ca,2011,WCC,0.818,74.8,"Kyle Rowley",24,5,4.4,0.423,0.423,0,0.375,1.3,0.1,0.2,0.2,0.5,1,"Randy Bennett "
oakland,2011,Summit,0.556,79.9,"Kyle Sikora",33,16,9.8,0.633,0.633,0,0.464,1.8,0,0,0.7,0.4,1.5,"Greg Kampe "
iona,2011,MAAC,0.758,82.9,"Kyle Smyth",31,17,20.8,0.4,0.605,0.33,0.938,2,1.4,0.8,0.2,0.6,5.5,"Tim Cluess "
weber-state,2011,"Big Sky",0.781,77.3,"Kyle Tresnak",32,32,25.2,0.542,0.542,0,0.685,3.8,0.6,0.5,0.7,1.3,10,"Randy Rahe "
central-connecticut-state,2011,NEC,0.448,70,"Kyle Vinales",29,29,34.7,0.393,0.397,0.386,0.843,2,3.6,1.2,0.1,3.1,17.9,"Howie Dickenman "
