team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
arkansas-state,2017,"Sun Belt",0.344,74,"C.J. Foster",8,2,13.9,0.313,0.4,0.273,0.5,1.5,0.8,0,0.1,1.4,2.3,"Mike Balado "
ohio-state,2017,"Big Ten",0.735,76.2,"C.J. Jackson",34,31,30.5,0.416,0.453,0.379,0.792,3.9,3.9,1,0.2,2.1,12.6,"Chris Holtmann "
arkansas,2017,SEC,0.657,80.5,"C.J. Jones",35,0,14.8,0.423,0.507,0.371,0.792,1.4,0.4,0.2,0.1,0.4,6.3,"Mike Anderson "
northwestern-state,2017,Southland,0.138,64.4,"C.J. Jones",29,19,24.7,0.329,0.353,0.286,0.633,1.1,1.3,0.6,0,1.7,5.4,"Mike McConathy "
wichita-state,2017,AAC,0.758,82.8,"C.J. Keyser",18,0,7.1,0.375,0.5,0,0.867,0.8,0.6,0.3,0.1,0.3,1.7,"Gregg Marshall "
chattanooga,2017,Southern,0.303,69.4,"C.J. Massengill",2,0,3.5,0,0,0,0,0,0,0,0,0,0,"Lamont Paris "
buffalo,2017,MAC,0.75,84.6,"C.J. Massinburg",36,35,34,0.468,0.538,0.405,0.743,7.3,2.4,1.1,0.4,1.6,17,"Nate Oats "
ohio,2017,MAC,0.452,75.3,"C.J. Rhodes",2,0,2,0,0,0,0,0,0,0,0,0,0,"Saul Phillips "
drake,2017,MVC,0.5,73.7,"C.J. Rivers",34,31,28.4,0.536,0.602,0.24,0.654,5.9,3.3,1.1,0.1,1.5,5.5,"Niko Medved "
iona,2017,MAAC,0.588,79.5,"C.J. Seaforth",20,0,7.2,0.457,0.556,0.423,0.6,0.7,0.6,0.1,0,0.7,2.3,"Tim Cluess "
air-force,2017,MWC,0.387,68.5,"C.J. Siples",30,12,14,0.392,0.583,0.204,0.556,1.3,1.5,0.9,0.2,0.9,3.2,"Dave Pilipovich "
north-carolina-central,2017,MEAC,0.543,72,"C.J. Wiggins",25,8,14.9,0.376,0.418,0.326,0.694,0.9,2.2,0.7,0,1,4.6,"LeVelle Moton "
tennessee-tech,2017,OVC,0.576,73.1,"Cade Crosland",29,0,8.5,0.439,0.7,0.383,0.429,0.9,0.7,0.2,0,0.4,2.4,"Steve Payne "
texas-southern,2017,SWAC,0.444,77.4,"Cainan McClelland",32,11,12.9,0.348,0.364,0.34,0.708,0.9,0.6,0.2,0,0.5,2.5,"Mike Davis "
davidson,2017,A-10,0.636,76.3,"Cal Freundlich",11,0,1.5,0,0,0,0.5,0.4,0,0.1,0,0,0.2,"Bob McKillop "
lafayette,2017,Patriot,0.323,71.2,"Cal Reichwein",12,0,1.8,0.4,1,0,0,0.1,0.3,0.2,0,0.1,0.3,"Fran OHanlon "
lehigh,2017,Patriot,0.533,77.9,"Caleb Bennett",30,1,18.4,0.45,0.464,0.412,0.75,2.3,0.8,0.4,0.2,1.4,5.5,"Brett Reed "
tulane,2017,AAC,0.452,73.2,"Caleb Daniels",30,0,18.3,0.429,0.448,0.396,0.8,2.2,1.5,0.2,0.3,1.2,6.4,"Mike Dunleavy "
duquesne,2017,A-10,0.5,72.4,"Caleb Davis",4,0,2.3,0.333,0.5,0,0,0,0.3,0,0,0.3,0.5,"Keith Dambrot "
holy-cross,2017,Patriot,0.387,63.6,"Caleb Green",31,31,33.2,0.409,0.486,0.309,0.733,2.4,2.9,0.8,0,1.9,8.9,"Bill Carmody "
belmont,2017,OVC,0.727,77.6,"Caleb Hollander",7,1,5,0.333,0.5,0.273,0,1.1,0.1,0.1,0,0,1.9,"Rick Byrd "
liberty,2017,"Big South",0.595,70.8,"Caleb Homesley",35,4,19.7,0.5,0.615,0.356,0.723,4.5,1.9,0.7,0.3,1.5,7.8,"Ritchie McKay "
nevada,2017,MWC,0.784,82.6,"Caleb Martin",36,26,33.3,0.454,0.506,0.403,0.749,5.4,2.6,1.3,0.6,1.7,18.9,"Eric Musselman "
pepperdine,2017,WCC,0.188,71.3,"Caleb Martin",2,0,1.5,0,0,0,0,0,0,0,0,0.5,0,"Marty Wilson "
air-force,2017,MWC,0.387,68.5,"Caleb Morris",23,1,12.1,0.433,0.553,0.346,0.708,2.3,0.9,0.1,0.1,0.6,4.9,"Dave Pilipovich "
northern-illinois,2017,MAC,0.406,72.5,"Caleb Oehlberg",1,0,1,0,0,0,0,0,1,0,0,0,0,"Mark Montgomery "
lehigh,2017,Patriot,0.533,77.9,"Caleb Sedore",8,0,4.4,0.5,0.6,0,0.25,0.8,0,0,0,0.3,0.9,"Brett Reed "
san-jose-state,2017,MWC,0.133,65.8,"Caleb Simmons",24,1,9.1,0.276,0.375,0.238,0.8,1.3,0.7,0.3,0,0.8,1.2,"Jean Prioleau "
northwestern-state,2017,Southland,0.138,64.4,"Caleb Starks",27,3,9.5,0.304,0.357,0.143,0.545,1.1,0.3,0.2,0,0.8,1.6,"Mike McConathy "
binghamton,2017,AEC,0.355,69.3,"Caleb Stewart",25,2,9.4,0.391,0.429,0.366,0.529,1.5,0.4,0.3,0.5,0.7,3.1,"Tommy Dempsey "
radford,2017,"Big South",0.639,67.3,"Caleb Tanner",36,1,13,0.414,0.286,0.433,0.969,0.4,0.4,0.2,0,0.3,6.3,"Mike Jones "
pennsylvania,2017,Ivy,0.727,75.9,"Caleb Wood",33,1,19.6,0.466,0.654,0.379,0.764,2,1,0.3,0.1,0.7,10.2,"Steve Donahue "
bradley,2017,MVC,0.606,67.4,"Callum Barker",14,0,4.9,0.417,0.417,0,0.333,0.7,0,0.2,0.1,0.3,0.9,"Brian Wardle "
idaho-state,2017,"Big Sky",0.467,73.7,"Callum Kimberley",7,0,2.6,0,0,0,0,0.1,0,0.3,0,0.3,0,"Bill Evans "
louisiana-monroe,2017,"Sun Belt",0.5,69.8,"Calvin Anderson",7,0,7.6,0.2,0.333,0.111,0.75,1.9,0.3,0,0,0.6,1.4,"Keith Richard "
manhattan,2017,MAAC,0.452,69.3,"Calvin Crawford",31,10,27,0.406,0.421,0.385,0.791,4.6,1.4,0.7,0.5,2,8.1,"Steve Masiello "
saint-marys-ca,2017,WCC,0.833,77,"Calvin Hermanson",36,36,32.2,0.495,0.578,0.443,0.787,3.3,1.1,0.8,0.3,1,11.3,"Randy Bennett "
sacramento-state,2017,"Big Sky",0.219,67.4,"Calvin Martin",28,4,11.8,0.482,0.482,0,0.618,2.9,0.1,0.4,0.1,0.7,2.7,"Brian Katz "
boise-state,2017,MWC,0.719,78.2,"Cam Christon",14,0,5.9,0.391,0.429,0.375,0.571,1.2,0.6,0.1,0.1,0.5,2,"Leon Rice "
navy,2017,Patriot,0.625,68.7,"Cam Davis",32,2,17.2,0.464,0.533,0.4,0.8,1,0.7,0.3,0,0.7,5.2,"Ed DeChellis "
loyola-md,2017,Patriot,0.29,69.5,"Cam Gregory",31,31,29,0.586,0.586,0,0.654,8.2,0.5,0.5,0.6,1.6,10.6,"G.G. Smith "
marquette,2017,"Big East",0.6,81.3,"Cam Marotta",7,0,1.7,0,0,0,0,0.1,0,0,0,0,0,"Steve Wojciechowski "
jacksonville-state,2017,OVC,0.639,71.9,"Cam Martin",28,0,9.8,0.514,0.563,0.423,0.622,2.6,0.7,0.1,0.1,0.8,4.1,"Ray Harper "
vermont,2017,AEC,0.771,73.9,"Cam Ward",35,3,15.2,0.453,0.51,0.412,0.604,1.3,1.3,0.3,0,0.8,4.7,"John Becker "
loyola-marymount,2017,WCC,0.355,71.8,"Cameron Allen",31,4,17.9,0.364,0.376,0.34,0.667,1.5,1.8,0.4,0.2,1.3,5.3,"Mike Dunlap "
texas-am,2017,SEC,0.629,75.2,"Cameron Alo",2,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,"Billy Kennedy "
maryland-eastern-shore,2017,MEAC,0.219,62.3,"Cameron Bacote",32,16,26.5,0.362,0.476,0.298,0.789,1.8,1.9,0.5,0,1.3,7.2,"Bobby Collins "
ipfw,2017,Summit,0.545,82.3,"Cameron Benford",25,1,6.3,0.417,0.417,0,0.571,2,0.2,0.2,0.1,0.4,1,"Jon Coffman "
chicago-state,2017,WAC,0.094,67.8,"Cameron Bowles",29,12,19.7,0.4,0.446,0.158,0.818,2.7,0.6,0.7,0.9,1.2,4.7,"Tracy Dildy "
eastern-kentucky,2017,OVC,0.355,71.9,"Cameron Carmical",14,1,4.5,0,0,0,0.5,0.3,0.6,0.1,0,0.4,0.1,"Dan McHale "
arkansas-little-rock,2017,"Sun Belt",0.219,63.7,"Cameron Corcoran",31,2,16.6,0.421,0.409,0.426,0.778,0.6,0.9,0.3,0,0.9,6.7,"Wes Flanigan "
sam-houston-state,2017,Southland,0.583,71.4,"Cameron Delaney",35,4,15.5,0.32,0.4,0.272,0.821,3.1,0.9,0.6,0.2,0.8,4.3,"Jason Hooten "
tulane,2017,AAC,0.452,73.2,"Cameron Galic",2,0,1.5,0,0,0,0,0.5,0,0,0,0,0,"Mike Dunleavy "
north-dakota-state,2017,Summit,0.469,74.4,"Cameron Hunter",32,21,27.6,0.441,0.462,0.418,0.768,3,2.4,0.9,0,2,9.2,"David Richman "
wofford,2017,Southern,0.618,75.8,"Cameron Jackson",31,29,23.2,0.601,0.608,0,0.611,5.9,1.5,1.8,1.5,1.7,12,"Mike Young "
college-of-charleston,2017,CAA,0.765,74.6,"Cameron Johnson",34,34,32.8,0.459,0.53,0.388,0.607,3.4,1.8,0.8,0.4,1.3,8.7,"Earl Grant "
north-carolina,2017,ACC,0.703,81.6,"Cameron Johnson",26,20,29.3,0.426,0.52,0.341,0.847,4.7,2.3,0.7,0.2,1,12.4,"Roy Williams "
saint-peters,2017,MAAC,0.438,65.2,"Cameron Jones",32,2,22.6,0.362,0.382,0.349,0.698,2.6,1.4,0.9,0.1,1.4,6.1,"John Dunne "
loyola-il,2017,MVC,0.842,71.6,"Cameron Krutwig",38,34,23.7,0.598,0.598,0,0.735,6.1,1.7,0.5,0.7,1.5,10.5,"Porter Moser "
iowa-state,2017,"Big 12",0.419,72.8,"Cameron Lard",29,16,26.4,0.601,0.601,0,0.589,8.1,0.6,0.5,2.2,1.9,12.6,"Steve Prohm "
northwestern-state,2017,Southland,0.138,64.4,"Cameron Lazare",16,5,7.3,0.1,0.2,0,0,1.1,0.4,0.6,0.1,0.3,0.1,"Mike McConathy "
howard,2017,MEAC,0.303,74.2,"Cameron Lewis",33,23,19.5,0.52,0.521,0.5,0.7,3.6,1,0.4,0.5,1.2,4,"Kevin Nickelberry "
illinois,2017,"Big Ten",0.438,75.8,"Cameron Liss",8,0,2,0.5,0.5,0,0,0,0,0.1,0,0,0.3,"Brad Underwood "
oklahoma-state,2017,"Big 12",0.583,76.6,"Cameron McGriff",36,17,24.1,0.48,0.524,0.368,0.865,5.4,1,0.8,0.5,1.4,8.4,"Michael Boynton "
youngstown-state,2017,Horizon,0.25,75.3,"Cameron Morse",32,29,32,0.373,0.415,0.333,0.783,2.3,3.9,1.1,0.2,2,15.4,"Jerrod Calhoun "
san-diego,2017,WCC,0.588,70.1,"Cameron Neubauer",34,31,28.6,0.388,0.51,0.341,0.712,3.4,1.6,0.5,0.2,1.6,6.7,"Lamont Smith "
arkansas-pine-bluff,2017,SWAC,0.4,65.9,"Cameron Posey",33,23,17.3,0.319,0.327,0.308,0.813,1.4,0.9,0.6,0.1,1.6,3,"George Ivory "
tulane,2017,AAC,0.452,73.2,"Cameron Reynolds",31,31,36,0.408,0.447,0.353,0.703,6.3,2.2,0.8,0.6,1.5,15.1,"Mike Dunleavy "
loyola-il,2017,MVC,0.842,71.6,"Cameron Satterwhite",35,0,10.4,0.333,0.4,0.211,0.656,1.6,0.9,0.1,0.1,0.9,1.7,"Porter Moser "
dartmouth,2017,Ivy,0.259,68.2,"Cameron Smith",16,1,4.5,0.444,0.538,0.2,0.636,0.4,0.4,0.2,0,0.3,1.5,"David McLaughlin "
james-madison,2017,CAA,0.313,73.2,"Cameron Smith",6,0,11.2,0.5,0.5,0,0.6,2,0.7,0.8,0.2,0.7,2.2,"Louis Rowe "
quinnipiac,2017,MAAC,0.364,71.6,"Cameron Young",33,32,34.1,0.422,0.53,0.303,0.754,6.8,2.8,1.3,0.3,2.8,18.8,"Baker Dunleavy "
butler,2017,"Big East",0.6,78.9,"Campbell Donovan",10,0,2.2,0.2,0,0.2,1,0,0.1,0.1,0,0,0.5,"LaVall Jordan "
dayton,2017,A-10,0.452,72.4,"Camron Greer",4,0,0.5,1,0,1,0,0,0,0.3,0,0,0.8,"Anthony Grant "
arkansas-little-rock,2017,"Sun Belt",0.219,63.7,"Camron Reedus",22,6,18.6,0.415,0.486,0.386,0.829,1.8,0.6,0.6,0,1.4,7.2,"Wes Flanigan "
rutgers,2017,"Big Ten",0.441,65.2,"Candido Sa",32,0,12.3,0.433,0.436,0.4,0.435,3.2,0.1,0.4,0.4,0.7,2,"Steve Pikiell "
cincinnati,2017,AAC,0.861,74.3,"Cane Broome",34,3,20.5,0.463,0.512,0.39,0.708,1.5,2.8,0.9,0.1,1.5,7.9,"Mick Cronin "
lamar,2017,Southland,0.576,75.8,"Cannon Broussard",5,0,3,0.333,0,0.5,1,0,0,0.2,0,0.2,2.2,"Tic Price "
cal-state-northridge,2017,"Big West",0.2,66.1,"Carl Brown",17,3,10.8,0.397,0.407,0.387,0.8,1.4,0.2,0.2,0,0.4,3.9,"Reggie Theus "
massachusetts,2017,A-10,0.394,71.9,"Carl Pierre",33,22,31.2,0.443,0.398,0.472,0.818,2.2,1.1,0.6,0.3,1,12.4,"Matt McCall "
radford,2017,"Big South",0.639,67.3,"Carlik Jones",36,26,30.4,0.413,0.468,0.305,0.767,3.9,3.1,1.1,0.2,1.7,11.8,"Mike Jones "
northern-arizona,2017,"Big Sky",0.156,65.6,"Carlos Hines",21,0,9.8,0.319,0.333,0.306,0.71,1.1,0.6,0.1,0.2,1.1,3.7,"Jack Murphy "
washington,2017,Pac-12,0.618,74.6,"Carlos Johnson",17,0,8.5,0.568,0.605,0.333,0.591,1.4,0.2,0.2,0.1,0.7,3.8,"Mike Hopkins "
south-dakota,2017,Summit,0.743,80.9,"Carlton Hurst",22,18,22.5,0.613,0.657,0.3,0.673,4.2,0.8,0.8,0.3,1,6.3,"Craig Smith "
purdue,2017,"Big Ten",0.811,80.4,"Carsen Edwards",37,37,29.6,0.458,0.506,0.406,0.824,3.8,2.8,1.1,0.2,1.7,18.5,"Matt Painter "
loyola-il,2017,MVC,0.842,71.6,"Carson Shanks",13,0,2.3,0.5,0.571,0,1,0.3,0.1,0,0.1,0.1,0.8,"Porter Moser "
south-carolina-upstate,2017,A-Sun,0.219,75.8,"Carson Smith",31,15,15.4,0.481,0.597,0.27,0.727,2.4,1.1,0.4,0,0.6,3.8,"Kyle Perry "
milwaukee,2017,Horizon,0.485,68.5,"Carson Warren-Newsome",27,4,16,0.365,0.477,0.277,0.78,1.9,0.7,0.7,0.1,0.8,6,"Pat Baldwin "
northern-kentucky,2017,Horizon,0.688,77.7,"Carson Williams",32,27,26.9,0.608,0.628,0.368,0.649,5.6,1.2,0.9,0.4,1.4,12,"John Brannen "
davidson,2017,A-10,0.636,76.3,"Carter Collins",25,0,6.5,0.368,0.647,0.143,0.5,0.8,0.4,0.1,0,0.4,1.4,"Bob McKillop "
washington-state,2017,Pac-12,0.387,73.2,"Carter Skaggs",31,11,20.5,0.425,0.552,0.404,0.889,2.6,0.5,0.2,0,0.9,8.2,"Ernie Kent "
kansas-state,2017,"Big 12",0.676,71.1,"Cartier Diarra",37,22,23.8,0.469,0.519,0.405,0.723,2.5,2,0.8,0.1,1.9,7.1,"Bruce Weber "
boise-state,2017,MWC,0.719,78.2,"Casdon Jardine",18,0,4.3,0.346,0.667,0.176,0.875,1.2,0.1,0,0,0.2,1.6,"Leon Rice "
grand-canyon,2017,WAC,0.647,73.9,"Casey Benson",34,33,29.2,0.376,0.404,0.342,0.762,4.2,4.5,0.7,0.1,1.9,9.7,"Dan Majerle "
drake,2017,MVC,0.5,73.7,"Casey Schlatter",34,3,14.2,0.479,0.481,0.455,0.667,3.3,1.1,0.3,0.3,0.9,4.1,"Niko Medved "
michigan-state,2017,"Big Ten",0.857,80.2,"Cassius Winston",35,34,28.1,0.507,0.519,0.497,0.9,3.4,6.9,0.7,0.1,2.5,12.6,"Tom Izzo "
sacred-heart,2017,NEC,0.323,68.7,"Cavan LaRose",5,0,2,0,0,0,0.5,0,0,0,0,0,0.2,"Anthony Latina "
fordham,2017,A-10,0.29,62.3,"Cavit Havsa",30,10,24.9,0.451,0.607,0.22,0.76,1.9,3.1,0.9,0.1,1.4,4,"Jeff Neubauer "
army,2017,Patriot,0.433,74.3,"Cayne Edwards",5,0,3.2,0.75,0.75,0,0.8,1.4,0.2,0.4,0,0.2,2,"Jimmy Allen "
central-florida,2017,AAC,0.594,62.7,"Ceasar DeJesus",32,32,27.4,0.416,0.425,0.378,0.742,2.3,1.8,0.8,0,1.9,8.6,"Johnny Dawkins "
central-michigan,2017,MAC,0.583,78.8,"Cecil Williams",36,36,30.2,0.469,0.51,0.303,0.777,6.5,2.6,1,1,2.8,14.9,"Keno Davis "
coppin-state,2017,MEAC,0.156,60.8,"Cedric Council Jr.",32,30,24.3,0.395,0.462,0.267,0.595,4.1,0.8,0.7,0.9,0.9,5.6,"Juan Dixon "
boston-university,2017,Patriot,0.484,70.5,"Cedric Hankerson",25,24,27.1,0.409,0.492,0.338,0.589,3.4,1.6,1.5,0.2,1.7,12.9,"Joe Jones "
louisiana-lafayette,2017,"Sun Belt",0.794,83.2,"Cedric Russell",34,1,15.1,0.419,0.364,0.433,0.625,1.1,0.7,0.4,0,0.7,5.7,"Bob Marlin "
morehead-state,2017,OVC,0.276,70.4,"Cedric Wright",4,0,9,0.667,0.667,0,0.333,2,0,0.3,0,1,3.3,"Preston Spradlin "
houston,2017,AAC,0.771,76.7,"Cedrick Alley Jr",2,0,6.5,0,0,0,0,0.5,0.5,0,0,0,0,"Kelvin Sampson "
maine,2017,AEC,0.188,66.9,"Celio Araujo",32,18,17.7,0.273,0.4,0.167,0.789,1.3,1.9,0.8,0.1,1.1,1.3,"Bob Walsh "
arkansas-little-rock,2017,"Sun Belt",0.219,63.7,"Cezanne Carson",13,0,5.8,0.25,0.444,0,0,0.8,0.2,0.1,0,0.2,0.6,"Wes Flanigan "
jackson-state,2017,SWAC,0.375,62.2,"Chace Franklin",10,5,26.5,0.336,0.39,0.275,0.706,4,2.4,1,0.3,0.8,11.2,"Wayne Brent "
coppin-state,2017,MEAC,0.156,60.8,"Chad Andrews-Fulton",29,14,21.2,0.458,0.465,0,0.64,4.9,0.9,0.7,0.4,1.7,6.5,"Juan Dixon "
central-florida,2017,AAC,0.594,62.7,"Chad Brown",32,15,18.7,0.509,0.509,0,0.57,4.6,0.2,0.5,1.1,0.8,5.2,"Johnny Dawkins "
iupui,2017,Horizon,0.367,68.2,"Chad Hudson",8,0,3.4,0.333,0.667,0,0.714,0.1,0.3,0,0,0.3,1.1,"Jason Gardner "
idaho,2017,"Big Sky",0.71,75.2,"Chad Sherwood",31,11,21.1,0.431,0.385,0.443,0.75,1.7,1.7,0.4,0.2,0.8,5,"Don Verlin "
quinnipiac,2017,MAAC,0.364,71.6,"Chaise Daniels",30,9,21.1,0.528,0.528,0,0.656,4,0.5,0.4,1,2.2,10.8,"Baker Dunleavy "
idaho,2017,"Big Sky",0.71,75.2,"Chance Garvin",7,0,1.9,0.5,0.5,0,0,0.3,0,0,0,0.1,0.3,"Don Verlin "
central-florida,2017,AAC,0.594,62.7,"Chance McSpadden",18,3,16.8,0.372,0.459,0.212,0.76,2.9,0.6,0.7,0.1,1.7,5.3,"Johnny Dawkins "
boise-state,2017,MWC,0.719,78.2,"Chandler Hutchison",31,31,31,0.475,0.523,0.359,0.728,7.7,3.5,1.5,0.3,3.4,20,"Leon Rice "
western-carolina,2017,Southern,0.406,68.4,"Charlendez Brooks",29,4,7,0.261,0.261,0,0.5,1,0.5,0.1,0.3,0.4,0.4,"Larry Hunter "
robert-morris,2017,NEC,0.485,68.8,"Charles Bain",33,9,17.1,0.373,0.402,0.338,0.625,2.9,0.3,0.5,0.2,1.7,5.3,"Andrew Toole "
new-orleans,2017,Southland,0.485,69.6,"Charles Bohannon",12,0,1.8,0.286,0.667,0,0.5,0.2,0.1,0,0,0.3,0.4,"Mark Slessinger "
incarnate-word,2017,Southland,0.25,70.6,"Charles Brown III",26,26,30.4,0.472,0.471,0.476,0.802,5.2,1.2,0.9,0.3,2.7,13.5,"Ken Burmeister "
winthrop,2017,"Big South",0.613,79.5,"Charles Falden",26,1,11.3,0.456,0.396,0.548,0.667,1.6,0.5,0.5,0,1,3.7,"Pat Kelsey "
western-illinois,2017,Summit,0.429,71.9,"Charles Gavin",18,0,10.1,0.474,0.474,0,0.364,1.8,0.1,0.1,0.1,0.3,2.2,"Bill Wright "
longwood,2017,"Big South",0.212,63.3,"Charles Glover",29,29,27.6,0.433,0.456,0.415,0.673,3.4,1.9,0.8,0.1,2.8,9.1,"Jayson Gee "
arkansas-pine-bluff,2017,SWAC,0.4,65.9,"Charles Jackson",35,33,29.6,0.343,0.457,0.289,0.667,3,2.2,1.1,0.3,2.1,8.7,"George Ivory "
michigan,2017,"Big Ten",0.805,73.6,"Charles Matthews",41,41,30.1,0.495,0.557,0.318,0.558,5.5,2.4,0.7,0.6,2,13,"John Beilein "
southern-california,2017,Pac-12,0.667,77.7,"Charles OBannon Jr.",14,0,5.1,0.217,0.267,0.125,1,0.6,0.1,0.3,0,0.1,1.3,"Andy Enfield "
air-force,2017,MWC,0.387,68.5,"Charles OBriant",2,0,2,1,0,1,0.5,0.5,0,0,0,0,2,"Dave Pilipovich "
grambling,2017,SWAC,0.548,72.8,"Charles Simmons",5,0,2,0.333,0,0.5,0,0.2,0.2,0,0,0,0.6,"Donte Jackson "
jackson-state,2017,SWAC,0.375,62.2,"Charles Taylor",10,0,12.8,0.292,0.292,0,0.833,2.8,0.5,0.9,0.3,1.2,1.9,"Wayne Brent "
wisconsin,2017,"Big Ten",0.455,66.8,"Charles Thomas IV",22,0,6,0.429,0.545,0,0.4,1.6,0.2,0,0,0.2,1.2,"Greg Gard "
sacred-heart,2017,NEC,0.323,68.7,"Charles Tucker Jr.",30,22,21.5,0.354,0.412,0.226,0.604,1.7,3.2,0.5,0,2,3.5,"Anthony Latina "
howard,2017,MEAC,0.303,74.2,"Charles Williams",33,33,35.5,0.446,0.464,0.409,0.782,3.4,0.6,0.8,0.3,1.8,20.4,"Kevin Nickelberry "
hampton,2017,MEAC,0.529,79.5,"Charles Wilson-Fisher",34,12,16.5,0.556,0.581,0.111,0.686,5.2,0.5,0.3,0.9,1.2,6.6,"Edward Joyner "
princeton,2017,Ivy,0.448,72.6,"Charlie Bagin",10,0,2.8,0.167,0.5,0,1,0.1,0.1,0.2,0.1,0.2,0.4,"Mitch Henderson "
northwestern,2017,"Big Ten",0.469,68.8,"Charlie Hall",4,0,3,0,0,0,0.333,0.3,0,0,0.5,0,0.3,"Chris Collins "
iowa,2017,"Big Ten",0.424,79.7,"Charlie Rose",8,0,1.8,0.5,1,0,0,0.4,0.3,0,0,0.3,0.8,"Fran McCaffery "
nevada,2017,MWC,0.784,82.6,"Charlie Tooley",17,0,1,0.167,0,0.182,1,0.1,0,0.1,0,0.2,0.5,"Eric Musselman "
duquesne,2017,A-10,0.5,72.4,"Chas Brown",27,27,16.8,0.402,0.391,1,0.4,4.2,0.5,0.5,0.6,1.6,3.9,"Keith Dambrot "
abilene-christian,2017,Southland,0.5,73.7,"Chase Cobb",6,0,3.7,0.111,0.5,0,0,0.3,0.7,0.2,0,0.7,0.3,"Joe Golding "
north-florida,2017,A-Sun,0.424,80.8,"Chase Driscoll",7,0,1.9,0,0,0,0,0.1,0,0,0,0,0,"Matthew Driscoll "
san-francisco,2017,WCC,0.564,68.8,"Chase Foster",36,28,26.2,0.408,0.454,0.365,0.747,4.2,1.7,0.6,0.2,1.7,10.4,"Kyle Smith "
wagner,2017,NEC,0.697,74.2,"Chase Freeman",32,11,12.8,0.429,0.56,0.323,0.833,1.2,1,0.3,0,0.6,2.8,"Bashir Mason "
west-virginia,2017,"Big 12",0.703,80.1,"Chase Harler",33,2,10.3,0.305,0.3,0.308,0.857,0.7,0.8,0.4,0.1,0.2,1.6,"Bob Huggins "
florida,2017,SEC,0.618,75.8,"Chase Johnson",4,0,8.3,0.5,0.5,0,0.833,2,0.3,0.5,0.5,0.3,4.3,"Michael White "
middle-tennessee,2017,CUSA,0.758,75.1,"Chase Miller",9,0,1.7,0.222,0,0.286,0,0,0.1,0,0,0,0.7,"Kermit Davis "
st-francis-ny,2017,NEC,0.419,72.9,"Chauncey Hawkins",31,2,19.4,0.35,0.4,0.28,0.74,1.4,1.5,0.7,0.2,1.5,6.6,"Glenn Braica "
wake-forest,2017,ACC,0.355,73.3,"Chaundee Brown",30,29,20.9,0.411,0.452,0.342,0.806,3,1.1,0.2,0.2,1.2,7.6,"Danny Manning "
northern-colorado,2017,"Big Sky",0.684,81.1,"Chaz Glotta",35,0,13,0.421,0.556,0.384,0.5,0.8,0.7,0.2,0,0.4,4.4,"Jeff Linder "
colorado-state,2017,MWC,0.344,72.3,"Che Bob",32,28,25.2,0.43,0.478,0.29,0.677,5.9,1.8,1,1.2,2.4,9.9,"Larry Eustachy "
boston-university,2017,Patriot,0.484,70.5,"Cheddi Mosely",2,0,15.5,0.556,0.4,0.75,1,3,0.5,0.5,0,1,7.5,"Joe Jones "
grand-canyon,2017,WAC,0.647,73.9,"Cheick Sy-Savane",6,0,2.3,0.333,0,0.6,0,0.2,0,0,0,0.2,1.5,"Dan Majerle "
nevada-las-vegas,2017,MWC,0.606,83.4,"Cheickna Dembele",25,0,7.1,0.467,0.467,0,0.464,1.3,0.4,0.2,0.6,0.5,1.6,"Marvin Menzies "
nevada-las-vegas,2017,MWC,0.606,83.4,"Cheickna MBacke Diong",29,0,9.5,0.55,0.55,0,0.621,2.6,0.2,0.4,0.7,0.7,2.1,"Marvin Menzies "
american,2017,Patriot,0.2,65.4,"Cheikh Diallo",30,21,24.1,0.416,0.649,0.33,0.706,2.3,0.9,0.6,0.1,1.6,5.3,"Mike Brennan "
sacramento-state,2017,"Big Sky",0.219,67.4,"Chibueze Jacobs",27,0,7.6,0.5,0.478,0.6,0.857,1.3,0.2,0.1,0,0.6,1.6,"Brian Katz "
sam-houston-state,2017,Southland,0.583,71.4,"Chidozie Ndu",18,2,5.2,0.611,0.611,0,0.5,0.7,0,0.1,0.2,0.2,1.4,"Jason Hooten "
california-davis,2017,"Big West",0.667,72.4,"Chima Moneke",21,21,30,0.515,0.53,0.375,0.714,9.6,1,1,1.1,2.7,18.4,"Jim Les "
southern-california,2017,Pac-12,0.667,77.7,"Chimezie Metu",34,33,31,0.523,0.548,0.3,0.73,7.4,1.6,0.8,1.7,2,15.7,"Andy Enfield "
florida-atlantic,2017,CUSA,0.387,69.5,"Chisom Obidike",4,0,2.3,1,1,0,0.333,0.3,0,0,0,0.3,0.8,"Michael Curry "
massachusetts,2017,A-10,0.394,71.9,"Chris Baldwin",21,6,16.7,0.415,0.5,0.333,0.636,4.1,0.6,0.3,0.5,1,4.8,"Matt McCall "
niagara,2017,MAAC,0.576,83.3,"Chris Barton",27,16,16.5,0.396,0.422,0.278,0.803,1.6,0.9,0.3,0,1.2,5,"Chris Casey "
northern-arizona,2017,"Big Sky",0.156,65.6,"Chris Bowling",31,24,23.8,0.347,0.376,0.324,0.719,2.6,1.1,0.7,0.4,1.7,7.7,"Jack Murphy "
