team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
clemson,2007,ACC,0.706,79.2,"Jesse Yanutola",11,0,1.1,0.667,1,0,0.5,0,0,0,0.1,0,0.5,"Oliver Purnell "
south-carolina-state,2007,MEAC,0.394,70.6,"Jessie Burton",32,26,29.8,0.401,0.395,0.406,0.8,1.7,3.1,1,0.1,2.8,10.9,"Tim Carter "
georgetown,2007,"Big East",0.824,69.6,"Jessie Sapp",34,34,26.8,0.438,0.476,0.411,0.759,4.1,3.2,1.2,0.4,2.4,9.7,"John Thompson "
south-florida,2007,"Big East",0.387,68.8,"Jesus Verdejo",30,29,29.5,0.426,0.48,0.359,0.803,2.8,2.6,0.6,0.1,1.8,10.7,"Stan Heath "
michigan,2007,"Big Ten",0.313,62.7,"Jevohn Shepherd",31,6,11.5,0.418,0.507,0.185,0.477,1.8,0.5,0.4,0.1,0.7,3.5,"John Beilein "
alabama-state,2007,SWAC,0.645,71,"Jevon Freeman",7,0,2.9,0,0,0,0,0.1,0.4,0.1,0,0.3,0,"Lewis Jackson "
murray-state,2007,OVC,0.581,73,"Jewuan Long",31,1,14.8,0.441,0.505,0.111,0.632,1.6,1,0.7,0.1,1.4,4,"Billy Kennedy "
monmouth,2007,NEC,0.226,59.2,"Jhamar Youngblood",27,21,30,0.384,0.433,0.28,0.586,3.3,2.1,1.7,0,3,12.1,"Dave Calloway "
georgia-state,2007,CAA,0.3,61.6,"Jihad Ali",30,9,14.9,0.358,0.36,0.355,0.643,1.8,0.9,0.5,0.3,0.7,3.5,"Rod Barnes "
samford,2007,OVC,0.467,59.7,"Jim Griffin",30,6,15.8,0.4,0.464,0.294,0.643,2.2,1.3,0.2,0,1,2,"Jimmy Tillette "
delaware,2007,CAA,0.452,63.1,"Jim Ledsome",24,24,25.4,0.616,0.616,0,0.586,4.9,0.7,1,1.3,0.9,5.2,"Monte Ross "
connecticut,2007,"Big East",0.727,77.5,"Jim Veronick",1,0,3,0,0,0,0,0,0,0,0,0,0,"Jim Calhoun "
brigham-young,2007,MWC,0.771,73.7,"Jimmer Fredette",35,0,18.5,0.407,0.526,0.336,0.854,1.1,1.7,0.8,0.1,1.2,7,"Dave Rose "
albany-ny,2007,AEC,0.5,68.3,"Jimmie Covington",29,15,11.7,0.5,0.5,0,0.696,1.9,0.2,0.2,0.2,0.8,1.7,"Will Brown "
rhode-island,2007,A-10,0.636,80.5,"Jimmy Baron",33,33,28.3,0.429,0.485,0.406,0.913,2.1,1.9,0.5,0,1.2,14.2,"Jim Baron "
dayton,2007,A-10,0.676,68.1,"Jimmy Binnie",34,34,25.7,0.414,0.533,0.351,0.541,3.9,1.4,0.6,0.1,1,6,"Brian Gregory "
akron,2007,MAC,0.686,70.8,"Jimmy Conyers",26,12,10.1,0.458,0.51,0.2,0.704,1.7,0.5,0.5,0.1,0.9,2.9,"Keith Dambrot "
southeast-missouri-state,2007,OVC,0.387,76.6,"Jimmy Drew",26,15,14.9,0.391,0.35,0.403,0.684,2.2,1.3,0.8,0.1,1,4.2,"Scott Edgar "
miami-fl,2007,ACC,0.676,74.8,"Jimmy Graham",32,11,18.2,0.526,0.53,0,0.581,4.9,0.4,0.6,1.2,1.7,6,"Frank Haith "
illinois-chicago,2007,Horizon,0.545,68.1,"Jimmy Harding",5,0,2.8,0,0,0,0,0,0.2,0.4,0,0.2,0,"Jimmy Collins "
bethune-cookman,2007,MEAC,0.344,58.2,"Jimmy Hudson",26,23,32.2,0.377,0.385,0.368,0.773,3.3,1.4,1,0.3,2.6,11.3,"Clifford Reed "
robert-morris,2007,NEC,0.765,75,"Jimmy Langhurst",34,34,26.5,0.444,0.526,0.416,0.836,2.2,2.8,0.6,0,1.6,9.6,"Mike Rice "
lipscomb,2007,A-Sun,0.484,71.5,"Jimmy Oden",25,1,16.9,0.383,0.391,0.333,0.618,1.8,2.9,1.1,0.1,2.2,4.3,"Scott Sanderson "
fairfield,2007,MAAC,0.467,65.7,"Jimmy OSullivan",5,0,1.8,0,0,0,0,0.4,0,0.2,0,0.2,0,"Ed Cooley "
duquesne,2007,A-10,0.567,82.3,"Jimmy Sherwood",6,0,4.2,0.25,0.286,0,0,1.2,0.3,0.5,0,0.3,0.7,"Ron Everhart "
iowa-state,2007,"Big 12",0.438,64,"Jiri Hubalek",32,32,25.6,0.461,0.479,0.349,0.725,7.3,1,0.6,0.5,1.8,12.4,"Greg McDermott "
cleveland-state,2007,Horizon,0.618,67.1,"JNathan Bullock",34,34,30.2,0.453,0.488,0.325,0.774,6.6,1.1,0.9,0.1,2.4,14.8,"Gary Waters "
kentucky,2007,SEC,0.581,68.5,"Jodie Meeks",11,5,23.2,0.307,0.289,0.32,0.794,2.6,1.5,0.5,0.1,1.1,8.8,"Billy Gillispie "
west-virginia,2007,"Big East",0.703,74.8,"Joe Alexander",36,34,31.6,0.462,0.48,0.268,0.814,6.4,2.4,0.7,1.5,2.2,16.9,"Bob Huggins "
fairfield,2007,MAAC,0.467,65.7,"Joe Bajda",3,0,2,0,0,0,1,0.7,0,0,0,0,0.7,"Ed Cooley "
florida-am,2007,MEAC,0.469,64.5,"Joe Ballard",32,24,0,0.412,0.456,0.277,0.466,3.9,3.8,1.7,0.2,2.7,6.5,"Eugene Harris "
columbia,2007,Ivy,0.483,63.7,"Joe Bova",24,0,17,0.351,0.341,0.357,0.889,3.3,0.6,0.2,0,0.9,5,"Joe Jones "
new-hampshire,2007,AEC,0.31,67.6,"Joe Cheslock",1,0,1,0,0,0,0,0,0,0,0,0,0,"Bill Herrion "
kentucky,2007,SEC,0.581,68.5,"Joe Crawford",30,22,33.6,0.469,0.548,0.364,0.762,3.6,2.1,0.6,0.2,2.8,17.9,"Billy Gillispie "
nevada-las-vegas,2007,MWC,0.771,69.7,"Joe Darger",35,35,26.1,0.392,0.424,0.368,0.83,4.5,0.9,0.6,0.3,0.8,11.3,"Lon Kruger "
cleveland-state,2007,Horizon,0.618,67.1,"Joe Davis",33,2,18.4,0.407,0.51,0.278,0.72,1.5,1,0.5,0.1,1.3,8.4,"Gary Waters "
delaware-state,2007,MEAC,0.467,59,"Joe Dickens",26,16,24.1,0.398,0.44,0.185,0.754,2.8,1.6,0.7,0.2,0.9,6.8,"Greg Jackson "
vanderbilt,2007,SEC,0.765,80,"Joe Duffy",11,0,1.7,0.667,0.8,0,1,0.2,0,0.1,0,0,0.9,"Kevin Stallings "
pacific,2007,"Big West",0.677,72.2,"Joe Ford",31,25,14.6,0.657,0.657,0,0.525,3,1.5,1,0.4,1.3,3.6,"Bob Thomason "
pennsylvania,2007,Ivy,0.419,67.6,"Joe Gill",9,1,3.2,0.75,1,0.667,0.6,0.3,0.2,0.1,0,0.2,1.2,"Glen Miller "
northern-iowa,2007,MVC,0.563,62.4,"Joe Green",7,0,2.7,0.5,0.4,1,1,0.7,0,0,0,0.1,1.3,"Ben Jacobson "
colgate,2007,Patriot,0.563,65.5,"Joe Guiler",3,0,1,0,0,0,0,0,0.3,0,0,0,0,"Emmett Davis "
colgate,2007,Patriot,0.563,65.5,"Joe Hoban",10,0,2,0.25,0.333,0,0.5,0.3,0.1,0.1,0,0.4,0.5,"Emmett Davis "
southern,2007,SWAC,0.367,62.8,"Joe Holliday",27,6,25.8,0.402,0.429,0.387,0.771,2.9,1.2,0.8,0.1,1.3,7.6,"Rob Spivery "
xavier,2007,A-10,0.811,75.1,"Joe Hughes",13,0,3.2,0.333,0.25,0.5,0,0.5,0.3,0.1,0.2,0.1,0.4,"Sean Miller "
bowling-green-state,2007,MAC,0.433,63.5,"Joe Jakubowski",30,22,29,0.432,0.505,0.359,0.656,2.6,3,0.9,0,2.5,7.8,"Louis Orr "
marist,2007,MAAC,0.563,69.9,"Joe Keegan",4,0,2.3,0,0,0,0.5,0,0.3,0,0,0.3,0.3,"Matt Brady "
wisconsin,2007,"Big Ten",0.861,67.3,"Joe Krabbenhoft",36,36,31.1,0.485,0.53,0.214,0.75,6.5,2.5,0.7,0.2,1.6,7.6,"Bo Ryan "
west-virginia,2007,"Big East",0.703,74.8,"Joe Mazzulla",37,0,18.5,0.458,0.46,0.45,0.649,3,2.3,0.9,0,1.4,5.8,"Bob Huggins "
rhode-island,2007,A-10,0.636,80.5,"Joe Mbang",31,1,16.2,0.411,0.528,0.27,0.689,4.1,0.3,0.4,0.3,0.6,6.3,"Jim Baron "
loyola-md,2007,MAAC,0.576,71.7,"Joe Miles",15,2,16.4,0.321,0.381,0.25,0.526,1.5,1.6,0.7,0.1,1.9,4.6,"Jimmy Patsos "
oral-roberts,2007,Summit,0.727,69.2,"Joe Moore",6,0,2.8,0.333,0.5,0,0,0,0,0,0,0.5,0.3,"Scott Sutton "
james-madison,2007,CAA,0.433,72.9,"Joe Posey",16,0,14.9,0.299,0.474,0.229,0.571,1.5,0.8,0.1,0.2,0.6,3.4,"Dean Keener "
western-michigan,2007,MAC,0.625,69.7,"Joe Reitz",32,32,28.9,0.568,0.566,1,0.715,7.9,0.9,0.3,0.1,2.4,15,"Steve Hawkins "
samford,2007,OVC,0.467,59.7,"Joe Ross Merritt",30,29,35,0.475,0.63,0.386,0.6,3.7,2.1,0.6,0.1,1.8,12.1,"Jimmy Tillette "
central-connecticut-state,2007,NEC,0.467,69.8,"Joe Seymore",30,20,30.3,0.408,0.479,0.355,0.771,4.4,1.7,0.6,0.3,1.6,10.5,"Howie Dickenman "
san-jose-state,2007,WAC,0.406,66.8,"Joe Udeoji",8,0,3.1,0.333,0,1,0,0.4,0.1,0,0,0.5,0.4,"George Nessman "
washington,2007,Pac-10,0.485,73.2,"Joe Wolfinger",25,1,9.9,0.43,0.457,0.404,0.667,1.7,0.2,0.1,0.4,0.6,4.2,"Lorenzo Romar "
hartford,2007,AEC,0.529,70.8,"Joe Zeglinski",34,34,35.2,0.439,0.478,0.41,0.708,3.9,2.6,0.8,0.1,2.1,16.2,"Dan Leibovitz "
alabama-state,2007,SWAC,0.645,71,"Joel Bosh",29,27,24,0.394,0.459,0.32,0.719,4.4,0.8,0.4,0.7,1,6.6,"Lewis Jackson "
savannah-state,2007,Ind,0.419,59.5,"Joel Davila",17,0,13.5,0.309,0.353,0.176,0.704,1.9,1,0.4,0,1.4,3.8,"Horace Broadnax "
high-point,2007,"Big South",0.548,71,"Joel Flowers",15,0,2.5,0.25,0.25,0,0,0.3,0.1,0.1,0,0.5,0.1,"Bart Lundy "
rider,2007,MAAC,0.676,76.8,"Joel Green",28,1,9.3,0.356,0.377,0.25,0.583,1.9,0.1,0.2,0.4,0.5,2.5,"Tommy Dempsey "
washington,2007,Pac-10,0.485,73.2,"Joel Smith",33,11,15.2,0.458,0.5,0.424,0.579,2,1.2,0.6,0.2,1,4.1,"Lorenzo Romar "
oregon,2007,Pac-10,0.563,76.6,"Joevan Catron",26,22,25.7,0.512,0.527,0.357,0.663,5.7,2.2,0.5,0.5,2,8.8,"Ernie Kent "
vermont,2007,AEC,0.516,72.3,"Joey Accaoui",29,1,13.5,0.407,0.491,0.328,0.875,0.9,0.7,0.4,0,0.7,4.1,"Mike Lonergan "
virginia-military-institute,2007,"Big South",0.483,91.3,"Joey Cantafio",14,0,4.8,0.286,0.333,0.25,0.714,0.6,0.9,0.2,0,0.6,1.1,"Duggar Baucom "
ball-state,2007,MAC,0.2,57.8,"Joey Clawson",2,0,1.5,0,0,0,0,0,0,0,0,0,0,"Billy Taylor "
memphis,2007,CUSA,0.95,79.9,"Joey Dorsey",38,33,25.2,0.647,0.647,0,0.378,9.5,0.5,1.1,1.9,1.1,6.9,"John Calipari "
tulsa,2007,CUSA,0.641,70.4,"Joey Kieval",7,0,1,1,1,0,0,0.3,0.1,0,0.1,0,0.3,"Doug Wojcik "
radford,2007,"Big South",0.333,70.9,"Joey Lynch-Flohr",30,29,30.6,0.535,0.535,0,0.735,6.8,1.5,0.6,0.4,2.5,11.6,"Brad Greenberg "
wagner,2007,NEC,0.742,71.5,"Joey Mundweiler",31,30,30.1,0.366,0.456,0.339,0.578,1.8,1.8,0.7,0.2,1.3,10.3,"Mike Deane "
virginia-commonwealth,2007,CAA,0.75,67.4,"Joey Rodriguez",32,18,24.7,0.322,0.358,0.291,0.797,2.9,2.5,1.5,0,1.8,5.1,"Anthony Grant "
texas-san-antonio,2007,Southland,0.433,63.4,"Joey Shank",28,19,28.3,0.388,0.426,0.379,0.81,1.7,0.7,0.9,0,1.3,9.2,"Brooks Thompson "
bethune-cookman,2007,MEAC,0.344,58.2,"Joey Woods",32,21,27.8,0.482,0.505,0.353,0.625,2.1,2.4,1.1,0.1,2.6,4.6,"Clifford Reed "
northeastern,2007,CAA,0.452,63.4,"Johan Gunterberg",21,0,3.5,0.31,0.4,0.292,1,0.2,0,0,0,0.2,1.3,"Bill Coen "
texas-southern,2007,SWAC,0.219,62.8,"Johathan Frazier",32,13,21.4,0.509,0.536,0.333,0.455,3.3,2.1,1.3,0.1,1.7,4.2,"Robert Moreland "
bethune-cookman,2007,MEAC,0.344,58.2,"John Anderson",22,14,15.2,0.392,0.392,0,0.778,2.9,0.5,0.2,0.4,1,2.1,"Clifford Reed "
northwestern-state,2007,Southland,0.455,73.8,"John Anglin",17,0,4.1,0.55,0.5,0.571,0.667,0.1,0.2,0,0,0.4,1.9,"Mike McConathy "
iupui,2007,Summit,0.788,76.1,"John Ashworth",30,1,8.8,0.393,0.412,0.385,0.333,0.6,0.4,0.4,0,0.3,2,"Ron Hunter "
youngstown-state,2007,Horizon,0.3,64.8,"John Barber",30,30,32.4,0.443,0.478,0.329,0.685,7,1.2,0.6,0.6,2.3,13.6,"Jerry Slocum "
columbia,2007,Ivy,0.483,63.7,"John Baumann",29,29,31.4,0.514,0.592,0.301,0.75,6.7,1.1,0.6,0.3,2,16.1,"Joe Jones "
buffalo,2007,MAC,0.333,71.5,"John Boyer",18,0,9.4,0.357,0.667,0.273,0.5,1.2,1.4,0.3,0.1,0.8,1.5,"Reggie Witherspoon "
santa-clara,2007,WCC,0.484,63,"John Bryant",31,30,27.8,0.583,0.585,0,0.743,9.6,0.7,0.5,2.5,2.8,18,"Kerry Keating "
chicago-state,2007,Ind,0.393,73.2,"John Cantrell",28,28,30.8,0.517,0.554,0.294,0.693,4.5,2.1,1.8,0.4,2.5,15.5,"Benjy Taylor "
elon,2007,Southern,0.424,62.8,"John Charlesworth",13,1,4.8,0,0,0,0,0.3,0.2,0.1,0,0.1,0,"Ernie Nestor "
southern-utah,2007,Summit,0.367,69.1,"John Clifford",19,0,7.2,0.385,0.385,0,0.545,2.4,0.1,0.2,0.1,0.5,1.4,"Roger Reid "
northwestern-state,2007,Southland,0.455,73.8,"John Conine",2,0,7,0,0,0,0,0,0,0.5,0.5,0.5,0,"Mike McConathy "
wright-state,2007,Horizon,0.677,62.7,"John David Gardner",11,1,21.5,0.375,0.37,0.385,0.583,2.2,2.4,0.5,0.1,1.5,3.8,"Brad Brownell "
alabama,2007,SEC,0.515,75.3,"John Dill",3,0,2,0,0,0,0,0.7,0.3,0,0,0,0,"Mark Gottfried "
east-carolina,2007,CUSA,0.367,68.3,"John Fields",29,9,23.8,0.557,0.557,0,0.543,5,0.2,0.6,1.9,1.4,9.6,"Mack McCarthy "
west-virginia,2007,"Big East",0.703,74.8,"John Flowers",36,3,12.4,0.433,0.475,0.286,0.38,2.5,0.6,0.4,0.8,0.8,4.6,"Bob Huggins "
mcneese-state,2007,Southland,0.448,64.7,"John Ford",29,29,30.7,0.401,0.381,0.426,0.817,2.7,3.1,1.2,0,3.2,10.6,"Dave Simmons "
arkansas-little-rock,2007,"Sun Belt",0.645,65.3,"John Fowler",31,17,21.6,0.423,0.484,0.286,0.735,3.8,0.8,1.1,0.5,1.7,6.9,"Steve Shields "
fairleigh-dickinson,2007,NEC,0.286,70,"John Galvin",19,18,22.2,0.404,0.404,0,0.642,4.7,0.7,0.2,0.9,1.1,6,"Tom Green "
seton-hall,2007,"Big East",0.531,76.6,"John Garcia",32,19,20.1,0.618,0.618,0,0.568,7,0.2,0.6,1.6,0.8,6.9,"Bobby Gonzalez "
sam-houston-state,2007,Southland,0.742,70.7,"John Gardiner",31,31,21.1,0.518,0.518,0,0.577,4.8,0.6,0.6,1.3,1.2,7.4,"Bob Marlin "
st-francis-ny,2007,NEC,0.241,67.3,"John Gooden",28,2,10.5,0.462,0.462,0,0.417,2,0.3,0.1,0.2,0.6,2.5,"Brian Nash "
lehigh,2007,Patriot,0.483,63.8,"John Gourlay",27,1,11.1,0.396,0.396,0,0.846,1.7,0.3,0,0.3,0.6,1.8,"Brett Reed "
bucknell,2007,Patriot,0.387,62.1,"John Griffin",31,31,32.2,0.38,0.419,0.364,0.776,3,2.7,1.5,0.2,2.7,13.1,"Pat Flannery "
iona,2007,MAAC,0.375,65.6,"John Hans",6,0,1.8,0.5,0,0.5,0,0.2,0,0,0,0,0.5,"Kevin Willard "
boston-university,2007,AEC,0.452,63,"John Holland",30,18,25.7,0.438,0.519,0.331,0.649,5,1,1.5,0.3,1.7,11.4,"Dennis Wolff "
bethune-cookman,2007,MEAC,0.344,58.2,"John Holmes",31,29,31,0.534,0.534,0,0.664,5.9,1.5,1.2,0.6,2.6,13.8,"Clifford Reed "
middle-tennessee,2007,"Sun Belt",0.531,68.1,"John Hopson",5,0,0.6,0,0,0,0,0.2,0,0,0,0.2,0,"Kermit Davis "
oakland,2007,Summit,0.548,76.4,"John Kast",2,0,3.5,0,0,0,0,0.5,0.5,0,0,0,0,"Greg Kampe "
iona,2007,MAAC,0.375,65.6,"John Kelly",28,6,9.7,0.486,0.493,0,0.5,2.9,0.4,0.3,0.3,1.1,2.7,"Kevin Willard "
morehead-state,2007,OVC,0.5,64.8,"John Lamb",30,11,16.8,0.328,0.4,0.322,0.818,1.1,0.6,0.4,0,0.8,4.8,"Donnie Tyndall "
connecticut,2007,"Big East",0.727,77.5,"John Lindner",3,0,1.3,0,0,0,0.5,0,0,0.3,0,0.7,0.3,"Jim Calhoun "
cal-poly,2007,"Big West",0.4,63.2,"John Manley",26,0,7.8,0.5,0.5,0,0.25,1.5,0.6,0.2,0,0.5,1,"Kevin Bromley "
dartmouth,2007,Ivy,0.357,63.2,"John Marciano",17,10,8.4,0.512,0.512,0,0.583,1.6,0.2,0.1,0.5,0.6,2.9,"Terry Dunn "
drake,2007,MVC,0.848,73.9,"John Michael Hall",33,0,9.9,0.423,0.466,0.261,0.789,1.1,0.6,0.5,0,1,3.5,"Keno Davis "
army,2007,Patriot,0.467,59,"John Moonshower",16,6,14.3,0.408,0.446,0.3,0.667,1.3,0.8,0.4,0.4,1.2,4.6,"Jim Crews "
hampton,2007,MEAC,0.6,65.2,"John Ntoko",18,0,4.6,0,0,0,0,0.6,0.1,0.1,0,0.4,0,"Kevin Nickelberry "
boston-college,2007,ACC,0.452,71.1,"John Oates",31,14,20.1,0.454,0.5,0.424,0.714,3.4,0.9,0.5,0.9,1.1,4.3,"Al Skinner "
texas-christian,2007,MWC,0.467,67.9,"John Ortiz",29,15,19.8,0.355,0.375,0.091,0.6,5.1,0.3,0.9,0.3,1.4,5.2,"Neil Dougherty "
mcneese-state,2007,Southland,0.448,64.7,"John Pichon",29,28,30,0.433,0.469,0.237,0.629,6.4,2.6,0.9,0.7,2.8,9.6,"Dave Simmons "
citadel,2007,Southern,0.2,63.4,"John Reynolds",11,0,1.5,0.667,0.5,1,0,0.1,0.2,0,0,0.1,0.5,"Ed Conroy "
william-mary,2007,CAA,0.515,62.4,"John Sexton",28,0,10.1,0.404,0.25,0.45,0.529,1,0.3,0.2,0.1,0.4,2.5,"Tony Shaver "
alabama-am,2007,SWAC,0.483,65.9,"John Smith",21,0,7,0.4,0.4,0,0.632,2.2,0.1,0.4,0.4,1.2,2.1,"Vann Pettaway "
george-mason,2007,CAA,0.676,69.3,"John Vaughan",34,33,33.2,0.426,0.481,0.336,0.741,4,2.1,0.8,0.3,1.9,12.3,"Jim Larranaga "
north-carolina-asheville,2007,"Big South",0.697,75.1,"John Williams",33,0,20.3,0.599,0.603,0.5,0.43,4.5,0.8,0.3,1.6,1.1,6.5,"Eddie Biedenbach "
cincinnati,2007,"Big East",0.406,64.6,"John Williamson",32,32,26.5,0.483,0.488,0.385,0.614,6.3,0.6,0.8,0.3,1.4,11.6,"Mick Cronin "
dartmouth,2007,Ivy,0.357,63.2,"Johnathan Ball",25,21,22.9,0.493,0.5,0,0.6,5.2,1.8,1.1,0.3,1.9,6.6,"Terry Dunn "
oakland,2007,Summit,0.548,76.4,"Johnathon Jones",31,31,36.1,0.439,0.454,0.396,0.862,2.9,6,1.5,0.1,3.3,14.9,"Greg Kampe "
texas-san-antonio,2007,Southland,0.433,63.4,"JohnMark Ludwick",29,5,17.9,0.452,0.625,0.412,0.806,2.1,0.4,0.3,0.2,1.1,6.2,"Brooks Thompson "
connecticut,2007,"Big East",0.727,77.5,"Johnnie Bird",1,0,1,0,0,0,0,0,0,0,0,0,0,"Jim Calhoun "
utah,2007,MWC,0.545,68.5,"Johnnie Bryant",33,0,27,0.492,0.573,0.443,0.922,2.2,1.2,0.8,0,1.2,14.2,"Jim Boylen "
new-mexico,2007,MWC,0.727,74.1,"Johnnie Harris",33,9,12.2,0.635,0.635,0,0.417,1.9,0.4,0.2,0.1,0.7,2.7,"Steve Alford "
prairie-view,2007,SWAC,0.267,65.9,"Johnny Cobb",25,7,10.8,0.456,0.456,0,0.517,2.6,0.2,0.4,0.6,0.9,2.7,"Byron Rimm "
southeast-missouri-state,2007,OVC,0.387,76.6,"Johnny Hill",24,3,11.4,0.425,0.583,0.188,0.444,2.1,0.7,0.3,0,0.7,1.7,"Scott Edgar "
george-washington,2007,A-10,0.346,63.4,"Johnny Lee",26,9,15.7,0.298,0.313,0.29,0.733,1.5,2.1,0.6,0,1.3,1.8,"Karl Hobbs "
tulane,2007,CUSA,0.531,65.7,"Johnny Mayhane",27,1,14.2,0.316,0.4,0.264,0.565,1.3,0.7,0.3,0.1,1.1,3.9,"Dave Dickerson "
georgia-southern,2007,Southern,0.625,75,"Johntavious Rucker",22,0,7.6,0.425,0.483,0.273,0.556,1.6,1.1,0.7,0,0.6,2.1,"Jeff Price "
iupui,2007,Summit,0.788,76.1,"Jon Avery",33,2,23.1,0.631,0.635,0.333,0.621,4.6,1,0.6,0.5,1.5,10.7,"Ron Hunter "
washington,2007,Pac-10,0.485,73.2,"Jon Brockman",32,31,31.5,0.536,0.536,0,0.519,11.6,1.1,0.7,0.3,2.4,17.8,"Lorenzo Romar "
michigan-state,2007,"Big Ten",0.75,71.2,"Jon Crandell",6,0,1,0,0,0,0,0.2,0.2,0,0,0,0,"Tom Izzo "
ohio-state,2007,"Big Ten",0.649,68.9,"Jon Diebler",37,8,21.1,0.304,0.366,0.289,0.782,2.3,1.2,0.7,0.2,1.2,5.9,"Thad Matta "
saint-peters,2007,MAAC,0.2,66.7,"Jon Hogga",16,0,12.5,0.362,0.611,0.207,0.889,2.5,0.8,0.3,0,0.7,3,"John Dunne "
belmont,2007,A-Sun,0.735,79.8,"Jon House",34,3,10.9,0.408,0.439,0.316,0.5,2.4,0.6,0.3,0.2,0.8,2.7,"Rick Byrd "
albany-ny,2007,AEC,0.5,68.3,"Jon Iati",30,2,24.2,0.367,0.371,0.366,0.847,2,2,0.4,0,1.4,9.2,"Will Brown "
cornell,2007,Ivy,0.786,76.3,"Jon Jaques",13,0,2.8,0.231,0.25,0.222,1,0.5,0,0.2,0,0.3,0.9,"Steve Donahue "
southern-methodist,2007,CUSA,0.333,63.9,"Jon Killen",30,30,35.3,0.432,0.475,0.403,0.644,3.5,5.1,1.5,0.1,3.2,12.9,"Matt Doherty "
wisconsin,2007,"Big Ten",0.861,67.3,"Jon Leuer",32,0,8.6,0.472,0.478,0.462,0.483,1.3,0.4,0.1,0.1,0.6,2.9,"Bo Ryan "
florida-am,2007,MEAC,0.469,64.5,"Jon Mason",31,3,0,0.317,0.386,0.267,0.929,1.2,0.8,0.7,0,0.8,3.1,"Eugene Harris "
northern-iowa,2007,MVC,0.563,62.4,"Jon Montgomery",27,3,11.7,0.329,0.421,0.298,0.5,1,0.7,0.3,0,0.6,2.6,"Ben Jacobson "
san-diego-state,2007,MWC,0.606,66.8,"Jon Pastorek",27,1,8.9,0.5,0.625,0.25,0.929,1.2,0.4,0.1,0.2,0.4,1.9,"Steve Fisher "
duke,2007,ACC,0.824,83.2,"Jon Scheyer",34,1,28.3,0.444,0.493,0.388,0.889,3.9,2.4,1.4,0.3,1.1,11.7,"Mike Krzyzewski "
army,2007,Patriot,0.467,59,"Jon Sizemore",13,4,12.8,0.414,0.444,0,1,1.1,1.5,0.4,0.1,1,2,"Jim Crews "
evansville,2007,MVC,0.3,59.5,"Jon Van Hoose",3,0,2.3,0,0,0,0,0.3,0,0,0,0,0,"Marty Simmons "
loyola-marymount,2007,WCC,0.161,61.9,"Jon Ziri",30,8,18.8,0.356,0.417,0.228,0.621,4.7,1.7,1.8,0.3,2.3,5.8,"Rodney Tention "
clemson,2007,ACC,0.706,79.2,"Jonah Baize",7,0,0.7,0,0,0,0,0.3,0.1,0,0,0.3,0,"Oliver Purnell "
louisiana-monroe,2007,"Sun Belt",0.323,68,"Jonas Brown",31,31,33.6,0.433,0.484,0.378,0.702,3.6,2.6,1.4,0.4,2.5,13.1,"Orlando Early "
old-dominion,2007,CAA,0.529,66.6,"Jonathan Adams",34,9,20.5,0.424,0.495,0.324,0.789,4.1,1.7,0.3,0.6,1,6,"Blaine Taylor "
toledo,2007,MAC,0.367,59.8,"Jonathan Amos",30,30,31.3,0.438,0.462,0.311,0.644,5,2.3,2.6,0.3,3.5,12.1,"Stan Joplin "
citadel,2007,Southern,0.2,63.4,"Jonathan Brick",30,2,17.8,0.375,0.377,0.372,0.659,1.4,1.4,0.8,0,1.5,4.5,"Ed Conroy "
drake,2007,MVC,0.848,73.9,"Jonathan Cox",33,31,31,0.509,0.549,0.44,0.778,8.6,0.7,0.8,1,1.3,12.3,"Keno Davis "
utah,2007,MWC,0.545,68.5,"Jonathan Downie",6,0,1.2,0,0,0,0,0,0,0,0,0,0,"Jim Boylen "
oral-roberts,2007,Summit,0.727,69.2,"Jonathan Dunn",2,0,8,0.333,0.5,0,1,0.5,0.5,0.5,0,1.5,2,"Scott Sutton "
new-mexico-state,2007,WAC,0.6,79.8,"Jonathan Gibson",35,32,27,0.454,0.494,0.419,0.756,2.2,1.6,0.9,0.1,1.7,12.2,"Marvin Menzies "
santa-clara,2007,WCC,0.484,63,"Jonathan Gunderson",30,6,19.4,0.453,0.833,0.404,1,1.2,1.3,0.3,0,0.8,4.9,"Kerry Keating "
fairfield,2007,MAAC,0.467,65.7,"Jonathan Han",30,30,38.3,0.475,0.504,0.447,0.76,2.4,6.2,1.7,0.1,3.4,11.7,"Ed Cooley "
cal-state-northridge,2007,"Big West",0.667,78,"Jonathan Heard",30,30,27.2,0.512,0.542,0.303,0.555,5.5,1.6,1.4,0.3,2,11.4,"Bobby Braswell "
alabama-am,2007,SWAC,0.483,65.9,"Jonathan Inman",7,3,19.9,0.488,0.488,0,0.73,5,0.4,0.9,0.1,0.9,9.6,"Vann Pettaway "
providence,2007,"Big East",0.484,72.7,"Jonathan Kale",24,9,13.8,0.5,0.5,0,0.556,2.9,0.3,0.5,0.5,1,4.9,"Tim Welsh "
connecticut,2007,"Big East",0.727,77.5,"Jonathan Mandeldove",21,0,3.6,0.2,0.2,0,0.444,0.8,0,0,0.5,0.2,0.3,"Jim Calhoun "
